ilp_nodes1,ilp_nodes2,edge_id,node1,node2,mass_dif,category,linktype,direction,rdbe,formula1,formula2,ilp_edge_id,score_category,score_rt_artifact,score_inten_isotope,score_MS2_abiotic_mz_appearance,cplex_score,ilp_solution
163428,60771,38467,9277,2375,-0.8324313701737186,Biotransform,H1N1,0,0,C10H18N2O5,C10H19N3O5,108611,0,0,NA,NA,0,0
163428,60789,38468,9277,2377,-0.8324313701737186,Biotransform,H1N1,0,0,C10H18N2O5,C10H19N3O5,108617,0,0,NA,NA,0,0
163428,128582,38469,9277,6116,-0.8324313701737186,Biotransform,H1N1,0,0,C10H18N2O5,C10H19N3O5,108623,0,0,NA,NA,0,0
12184,20862,38470,564,987,-0.06653486383970347,Biotransform,H1N1,0,0,C9H18N4O4,C9H19N5O4,108629,0,0,NA,NA,0,0
9874,20862,38474,396,987,-0.8323959872172966,Biotransform,H1N1,0,0,C9H18N4O4,C9H19N5O4,108637,0,0,NA,NA,0,0
34676,136361,38478,1484,6671,0.6992285284988417,Biotransform,H1N1,0,0,C10H22N4O3,C10H23N5O3,108645,0,0,NA,NA,0,0
34678,136361,38479,1485,6671,0.3163514814572452,Biotransform,H1N1,0,0,C10H22N4O3,C10H23N5O3,108646,0,0,NA,NA,0,0
114275,93535,38496,5085,3718,-0.44777117726556276,Biotransform,H1N1,0,0,C14H17N1O3,C14H18N2O3,108676,0,0,NA,NA,0,0
142849,146676,38514,7139,7486,-0.44601591682590763,Biotransform,H1N1,0,0,C14H20N2O2,C14H21N3O2,108707,0,0,NA,NA,0,0
49704,154628,38518,2036,8230,0.6939029826382301,Biotransform,H1N1,0,0,C11H24N2O4,C11H25N3O4,108717,0,0,NA,NA,0,0
151199,33361,38563,7863,1433,-0.44114521542202245,Biotransform,H1N1,0,0,C15H9N1O3,C15H10N2O3,108784,0,0,NA,NA,0,0
29093,22773,38578,1288,1046,-0.06528385460935496,Biotransform,H1N1,0,0,C10H21N1O6,C10H22N2O6,108819,0,0,NA,NA,0,0
98974,2133,38591,4069,121,-1.1882400546106329,Biotransform,H1N1,0,0,C10H12N4O4,C10H13N5O4,108837,0,0,NA,NA,0,0
27489,107910,38598,1227,4642,0.6836494723046753,Biotransform,H1N1,0,0,C10H20O7,C10H21N1O7,108857,0,0,NA,NA,0,0
27499,107910,38600,1228,4642,0.3093030596891775,Biotransform,H1N1,0,0,C10H20O7,C10H21N1O7,108869,0,0,NA,NA,0,0
67395,16221,38629,2686,715,-0.436156295943121,Biotransform,H1N1,0,0,C10H14N4O4,C10H15N5O4,108945,0,0,NA,NA,0,0
