id,mz,rt,rtmin,rtmax,p_293T_2,image,prediction,EVA_remove,is_duplicate,mean_inten,low_inten,high_blank,high_QC_var
3909,1051.9466,14.42,14.24,14.61,4000,F4882.png,TRUE,FALSE,FALSE,4000,FALSE,FALSE,FALSE
2609,1052.1385,11.17,11.03,11.27,3900,F4883.png,TRUE,FALSE,FALSE,3900,FALSE,FALSE,FALSE
4276,1052.4492,14.54,14.38,14.62,1300,F4884.png,TRUE,FALSE,FALSE,1300,FALSE,FALSE,FALSE
278,1052.7147,1.61,1.5,2.56,21000,F4885.png,TRUE,FALSE,FALSE,21000,FALSE,FALSE,FALSE
5004,1052.8111,14.73,14.6,14.82,2300,F4886.png,TRUE,FALSE,FALSE,2300,FALSE,FALSE,FALSE
2801,1052.9425,11.85,11.74,11.98,8600,F4887.png,TRUE,FALSE,FALSE,8600,FALSE,FALSE,FALSE
2589,1053.1396,11.13,11.09,11.23,1200,F4888.png,TRUE,FALSE,FALSE,1200,FALSE,FALSE,FALSE
2045,1053.5753,9.78,9.73,9.87,3000,F4889.png,TRUE,FALSE,FALSE,3000,FALSE,FALSE,FALSE
293,1053.7193,1.62,1.52,1.79,7300,F4890.png,TRUE,FALSE,FALSE,7300,FALSE,FALSE,FALSE
2022,1053.7742,9.76,9.68,9.92,4500,F4891.png,TRUE,FALSE,FALSE,4500,FALSE,FALSE,FALSE
5049,1053.8087,14.74,14.68,14.79,1400,F4892.png,TRUE,FALSE,FALSE,1400,FALSE,FALSE,FALSE
4722,1053.875,14.66,14.49,14.76,3200,F4893.png,TRUE,FALSE,FALSE,3200,FALSE,FALSE,FALSE
3409,1053.8791,14.21,14.18,14.3,1600,F4894.png,FALSE,TRUE,FALSE,1600,FALSE,FALSE,FALSE
2790,1053.9441,11.84,11.78,11.93,2200,F4895.png,TRUE,FALSE,FALSE,2200,FALSE,FALSE,FALSE
2035,1053.9755,9.77,9.68,9.93,5000,F4896.png,TRUE,FALSE,FALSE,5000,FALSE,FALSE,FALSE
2065,1054.1779,9.79,9.68,9.88,3500,F4897.png,TRUE,FALSE,FALSE,3500,FALSE,FALSE,FALSE
1505,1054.3274,7.84,7.76,7.92,1300,F4898.png,TRUE,FALSE,FALSE,1300,FALSE,FALSE,FALSE
2689,1054.3392,11.42,11.37,11.56,1200,F4899.png,TRUE,FALSE,FALSE,1200,FALSE,FALSE,FALSE
2023,1054.378,9.76,9.68,9.84,2000,F4900.png,TRUE,FALSE,FALSE,2000,FALSE,FALSE,FALSE
2066,1054.5853,9.79,9.73,9.82,1600,F4901.png,TRUE,FALSE,FALSE,1600,FALSE,FALSE,FALSE
259,1054.7207,1.6,1.54,1.66,1900,F4902.png,TRUE,FALSE,FALSE,1900,FALSE,FALSE,FALSE
2046,1054.7751,9.78,9.71,9.84,1500,F4903.png,TRUE,FALSE,FALSE,1500,FALSE,FALSE,FALSE
5005,1054.8093,14.73,14.68,14.82,2200,F4904.png,TRUE,FALSE,FALSE,2200,FALSE,FALSE,FALSE
4723,1054.8741,14.66,14.63,14.76,2900,F4905.png,TRUE,FALSE,FALSE,2900,FALSE,FALSE,FALSE
2047,1054.939,9.78,9.72,9.83,2700,F4906.png,TRUE,FALSE,FALSE,2700,FALSE,FALSE,FALSE
4368,1054.9419,14.57,14.15,14.79,23000,F4907.png,TRUE,FALSE,FALSE,23000,FALSE,FALSE,FALSE
2067,1055.0209,9.79,9.73,9.86,2100,F4908.png,TRUE,FALSE,FALSE,2100,FALSE,FALSE,FALSE
2068,1055.1867,9.79,9.75,9.84,1300,F4909.png,TRUE,FALSE,FALSE,1300,FALSE,FALSE,FALSE
4231,1055.4437,14.52,14.2,14.66,3300,F4910.png,TRUE,FALSE,FALSE,3300,FALSE,FALSE,FALSE
4205,1055.944,14.51,14.18,14.73,11000,F4911.png,TRUE,FALSE,FALSE,11000,FALSE,FALSE,FALSE
3879,1056.0028,14.41,14.29,14.49,6500,F4912.png,TRUE,FALSE,FALSE,6500,FALSE,FALSE,FALSE
2547,1056.1827,11.09,11.03,11.2,12000,F4913.png,TRUE,FALSE,FALSE,12000,FALSE,FALSE,FALSE
4369,1056.4417,14.57,14.33,14.59,1400,F4914.png,TRUE,FALSE,FALSE,1400,FALSE,FALSE,FALSE
3705,1056.5106,14.36,14.26,14.53,2300,F4915.png,TRUE,FALSE,FALSE,2300,FALSE,FALSE,FALSE
3052,1056.788,12.92,12.76,13.31,1200,F4916.png,FALSE,TRUE,FALSE,1200,FALSE,FALSE,FALSE
5006,1056.8077,14.73,14.67,14.76,2000,F4917.png,TRUE,FALSE,FALSE,2000,FALSE,FALSE,FALSE
3016,1056.8149,12.62,12.43,12.71,1500,F4918.png,TRUE,FALSE,FALSE,1500,FALSE,FALSE,FALSE
4151,1056.942,14.49,14.18,14.74,6000,F4919.png,TRUE,FALSE,FALSE,6000,FALSE,FALSE,FALSE
3678,1057.0007,14.35,14.3,14.47,1500,F4920.png,TRUE,FALSE,FALSE,1500,FALSE,FALSE,FALSE
2640,1057.0985,11.25,11.18,11.3,1400,F4921.png,TRUE,FALSE,FALSE,1400,FALSE,FALSE,FALSE
2548,1057.1835,11.09,11.04,11.16,2600,F4922.png,TRUE,FALSE,FALSE,2600,FALSE,FALSE,FALSE
4778,1057.8674,14.67,14.57,14.77,2700,F4923.png,TRUE,FALSE,FALSE,2700,FALSE,FALSE,FALSE
4277,1057.9415,14.54,14.45,14.68,1300,F4924.png,TRUE,FALSE,FALSE,1300,FALSE,FALSE,FALSE
4820,1058.8583,14.68,14.51,14.76,3500,F4925.png,TRUE,FALSE,FALSE,3500,FALSE,FALSE,FALSE
4206,1058.9353,14.51,14.19,14.72,8000,F4926.png,TRUE,FALSE,FALSE,8000,FALSE,FALSE,FALSE
4370,1059.4357,14.57,14.2,14.66,2500,F4927.png,TRUE,FALSE,FALSE,2500,FALSE,FALSE,FALSE
4724,1059.8743,14.66,14.59,14.68,1300,F4928.png,FALSE,TRUE,FALSE,1300,FALSE,FALSE,FALSE
4371,1059.9346,14.57,14.2,14.68,3800,F4929.png,TRUE,FALSE,FALSE,3800,FALSE,FALSE,FALSE
3625,1059.9991,14.33,14.23,14.49,3000,F4930.png,TRUE,FALSE,FALSE,3000,FALSE,FALSE,FALSE
4183,1060.4355,14.5,14.43,14.63,1300,F4931.png,FALSE,TRUE,FALSE,1300,FALSE,FALSE,FALSE
3679,1060.5017,14.35,14.26,14.45,1300,F4932.png,TRUE,FALSE,FALSE,1300,FALSE,FALSE,FALSE
5050,1060.802,14.74,14.66,14.82,2100,F4933.png,TRUE,FALSE,FALSE,2100,FALSE,FALSE,FALSE
4246,1060.9331,14.53,14.39,14.55,1500,F4934.png,TRUE,FALSE,FALSE,1500,FALSE,FALSE,FALSE
2620,1061.1384,11.2,11.11,11.23,1500,F4935.png,TRUE,FALSE,FALSE,1500,FALSE,FALSE,FALSE
4821,1061.8622,14.68,14.52,14.73,2300,F4936.png,TRUE,FALSE,FALSE,2300,FALSE,FALSE,FALSE
3378,1061.8629,14.2,14.18,14.26,1100,F4937.png,FALSE,TRUE,FALSE,1100,FALSE,FALSE,FALSE
5085,1062.7938,14.76,14.71,14.82,1900,F4938.png,TRUE,FALSE,FALSE,1900,FALSE,FALSE,FALSE
4725,1062.86,14.66,14.63,14.76,1900,F4939.png,TRUE,FALSE,FALSE,1900,FALSE,FALSE,FALSE
4372,1062.929,14.57,14.16,14.79,22000,F4940.png,TRUE,FALSE,FALSE,22000,FALSE,FALSE,FALSE
4278,1063.4304,14.54,14.19,14.67,2600,F4941.png,TRUE,FALSE,FALSE,2600,FALSE,FALSE,FALSE
4279,1063.9309,14.54,14.18,14.76,8500,F4942.png,TRUE,FALSE,FALSE,8500,FALSE,FALSE,FALSE
3910,1063.991,14.42,14.23,14.51,7800,F4943.png,TRUE,FALSE,FALSE,7800,FALSE,FALSE,FALSE
3945,1064.4962,14.43,14.24,14.6,2500,F4944.png,TRUE,FALSE,FALSE,2500,FALSE,FALSE,FALSE
4373,1064.9314,14.57,14.19,14.76,5700,F4945.png,TRUE,FALSE,FALSE,5700,FALSE,FALSE,FALSE
737,1065.6857,2.01,1.99,2.07,1100,F4946.png,TRUE,FALSE,FALSE,1100,FALSE,FALSE,FALSE
4726,1065.857,14.66,14.55,14.77,2100,F4947.png,TRUE,FALSE,FALSE,2100,FALSE,FALSE,FALSE
4247,1065.93,14.53,14.3,14.68,1400,F4948.png,TRUE,FALSE,FALSE,1400,FALSE,FALSE,FALSE
4374,1066.9223,14.57,14.18,14.72,6600,F4949.png,TRUE,FALSE,FALSE,6600,FALSE,FALSE,FALSE
2543,1067.1758,11.08,11.04,11.13,1800,F4950.png,TRUE,FALSE,FALSE,1800,FALSE,FALSE,FALSE
4375,1067.4241,14.57,14.23,14.67,2000,F4951.png,TRUE,FALSE,FALSE,2000,FALSE,FALSE,FALSE
2819,1067.5714,11.9,11.85,11.97,4200,F4952.png,TRUE,FALSE,FALSE,4200,FALSE,FALSE,FALSE
762,1067.7,2.03,1.98,2.07,1600,F4953.png,TRUE,FALSE,FALSE,1600,FALSE,FALSE,FALSE
2812,1067.9179,11.86,11.79,11.9,1200,F4954.png,TRUE,FALSE,FALSE,1200,FALSE,FALSE,FALSE
4471,1067.9218,14.59,14.21,14.71,3400,F4955.png,TRUE,FALSE,FALSE,3400,FALSE,FALSE,FALSE
3837,1067.9858,14.4,14.21,14.58,6300,F4956.png,TRUE,FALSE,FALSE,6300,FALSE,FALSE,FALSE
2820,1068.0749,11.9,11.86,11.95,2600,F4957.png,TRUE,FALSE,FALSE,2600,FALSE,FALSE,FALSE
3838,1068.4892,14.4,14.23,14.55,2400,F4958.png,TRUE,FALSE,FALSE,2400,FALSE,FALSE,FALSE
2829,1068.5747,11.91,11.86,11.94,1400,F4959.png,TRUE,FALSE,FALSE,1400,FALSE,FALSE,FALSE
5140,1068.7885,14.77,14.66,14.82,1400,F4960.png,TRUE,FALSE,FALSE,1400,FALSE,FALSE,FALSE
3541,1068.942,14.29,14.23,14.31,2100,F4961.png,TRUE,FALSE,FALSE,2100,FALSE,FALSE,FALSE
2075,1069.1676,9.81,9.74,9.83,2100,F4962.png,TRUE,FALSE,FALSE,2100,FALSE,FALSE,FALSE
2069,1069.2919,9.79,9.71,9.89,7700,F4963.png,TRUE,FALSE,FALSE,7700,FALSE,FALSE,FALSE
2048,1069.418,9.78,9.71,9.92,13000,F4964.png,TRUE,FALSE,FALSE,13000,FALSE,FALSE,FALSE
2049,1069.5429,9.78,9.7,9.92,18000,F4965.png,TRUE,FALSE,FALSE,18000,FALSE,FALSE,FALSE
2050,1069.6681,9.78,9.7,9.92,18000,F4966.png,TRUE,FALSE,FALSE,18000,FALSE,FALSE,FALSE
763,1069.7108,2.03,1.97,2.05,1100,F4967.png,TRUE,FALSE,FALSE,1100,FALSE,FALSE,FALSE
2051,1069.7936,9.78,9.71,9.92,15000,F4968.png,TRUE,FALSE,FALSE,15000,FALSE,FALSE,FALSE
4619,1069.8472,14.63,14.57,14.78,1900,F4969.png,TRUE,FALSE,FALSE,1900,FALSE,FALSE,FALSE
2036,1069.9192,9.77,9.72,9.92,9600,F4970.png,TRUE,FALSE,FALSE,9600,FALSE,FALSE,FALSE
2052,1070.0451,9.78,9.73,9.88,6500,F4971.png,TRUE,FALSE,FALSE,6500,FALSE,FALSE,FALSE
2053,1070.1718,9.78,9.73,9.86,3700,F4972.png,TRUE,FALSE,FALSE,3700,FALSE,FALSE,FALSE
2054,1070.2978,9.78,9.75,9.84,1200,F4973.png,TRUE,FALSE,FALSE,1200,FALSE,FALSE,FALSE
3113,1070.888,13.73,13.69,13.78,1100,F4974.png,TRUE,FALSE,FALSE,1100,FALSE,FALSE,FALSE
4376,1070.9152,14.57,14.16,14.81,16000,F4975.png,TRUE,FALSE,FALSE,16000,FALSE,FALSE,FALSE
4472,1071.4166,14.59,14.46,14.68,2200,F4976.png,TRUE,FALSE,FALSE,2200,FALSE,FALSE,FALSE
4430,1071.9177,14.58,14.36,14.77,6700,F4977.png,TRUE,FALSE,FALSE,6700,FALSE,FALSE,FALSE
3512,1071.9194,14.26,14.18,14.3,3200,F4978.png,TRUE,FALSE,FALSE,3200,FALSE,FALSE,FALSE
3839,1071.9793,14.4,14.2,14.6,9100,F4979.png,TRUE,FALSE,FALSE,9100,FALSE,FALSE,FALSE
2055,1072.1632,9.78,9.75,9.83,2000,F4980.png,TRUE,FALSE,FALSE,2000,FALSE,FALSE,FALSE
116,1072.3037,1.55,1.49,1.65,1600,F4981.png,TRUE,FALSE,FALSE,1600,FALSE,FALSE,FALSE
3880,1072.4827,14.41,14.21,14.61,3500,F4982.png,TRUE,FALSE,FALSE,3500,FALSE,FALSE,FALSE
2070,1072.5413,9.79,9.75,9.84,1800,F4983.png,TRUE,FALSE,FALSE,1800,FALSE,FALSE,FALSE
4431,1072.9157,14.58,14.18,14.78,4600,F4984.png,TRUE,FALSE,FALSE,4600,FALSE,FALSE,FALSE
3840,1072.9768,14.4,14.23,14.54,3400,F4985.png,TRUE,FALSE,FALSE,3400,FALSE,FALSE,FALSE
69,1073.3057,1.54,1.49,1.61,1700,F4986.png,TRUE,FALSE,FALSE,1700,FALSE,FALSE,FALSE
216,1073.6777,1.57,1.53,1.69,5000,F4987.png,TRUE,FALSE,FALSE,5000,FALSE,FALSE,FALSE
4779,1073.8405,14.67,14.59,14.77,1900,F4988.png,TRUE,FALSE,FALSE,1900,FALSE,FALSE,FALSE
4432,1073.9144,14.58,14.46,14.67,1400,F4989.png,FALSE,TRUE,FALSE,1400,FALSE,FALSE,FALSE
2766,1074.0533,11.77,11.71,11.82,3500,F4990.png,TRUE,FALSE,FALSE,3500,FALSE,FALSE,FALSE
70,1074.3029,1.54,1.49,1.63,1700,F4991.png,TRUE,FALSE,FALSE,1700,FALSE,FALSE,FALSE
217,1074.6824,1.57,1.53,1.67,3300,F4992.png,TRUE,FALSE,FALSE,3300,FALSE,FALSE,FALSE
5007,1074.8324,14.73,14.62,14.78,1900,F4993.png,TRUE,FALSE,FALSE,1900,FALSE,FALSE,FALSE
4433,1074.9092,14.58,14.18,14.74,5800,F4994.png,TRUE,FALSE,FALSE,5800,FALSE,FALSE,FALSE
2774,1074.9188,11.82,11.75,11.91,2200,F4995.png,TRUE,FALSE,FALSE,2200,FALSE,FALSE,FALSE
71,1075.3029,1.54,1.5,1.6,1100,F4996.png,TRUE,FALSE,FALSE,1100,FALSE,FALSE,FALSE
4473,1075.4097,14.59,14.41,14.71,1700,F4997.png,TRUE,FALSE,FALSE,1700,FALSE,FALSE,FALSE
4562,1075.9078,14.62,14.41,14.68,3000,F4998.png,TRUE,FALSE,FALSE,3000,FALSE,FALSE,FALSE
3513,1075.9127,14.26,14.21,14.33,1500,F4999.png,FALSE,TRUE,FALSE,1500,FALSE,FALSE,FALSE
3881,1075.9733,14.41,14.23,14.62,7300,F5000.png,TRUE,FALSE,FALSE,7300,FALSE,FALSE,FALSE
3841,1076.4763,14.4,14.23,14.58,3400,F5001.png,TRUE,FALSE,FALSE,3400,FALSE,FALSE,FALSE
5141,1076.776,14.77,14.68,14.82,1600,F5002.png,TRUE,FALSE,FALSE,1600,FALSE,FALSE,FALSE
3626,1076.9612,14.33,14.24,14.61,3700,F5003.png,TRUE,FALSE,FALSE,3700,FALSE,FALSE,FALSE
4867,1077.8344,14.69,14.62,14.77,1700,F5004.png,TRUE,FALSE,FALSE,1700,FALSE,FALSE,FALSE
2534,1078.163,11.05,11.03,11.17,2100,F5005.png,TRUE,FALSE,FALSE,2100,FALSE,FALSE,FALSE
2818,1078.5604,11.89,11.86,11.95,2600,F5006.png,TRUE,FALSE,FALSE,2600,FALSE,FALSE,FALSE
3061,1078.7668,12.94,12.59,13.69,2200,F5007.png,TRUE,FALSE,FALSE,2200,FALSE,FALSE,FALSE
5187,1078.7673,14.78,14.72,14.82,1200,F5008.png,TRUE,FALSE,FALSE,1200,FALSE,FALSE,FALSE
4822,1078.8373,14.68,14.65,14.77,1400,F5009.png,TRUE,FALSE,FALSE,1400,FALSE,FALSE,FALSE
4497,1078.9029,14.6,14.16,14.79,13000,F5010.png,TRUE,FALSE,FALSE,13000,FALSE,FALSE,FALSE
2830,1079.0606,11.91,11.85,11.93,1700,F5011.png,TRUE,FALSE,FALSE,1700,FALSE,FALSE,FALSE
4434,1079.403,14.58,14.46,14.72,1500,F5012.png,TRUE,FALSE,FALSE,1500,FALSE,FALSE,FALSE
4563,1079.9048,14.62,14.2,14.77,5800,F5013.png,TRUE,FALSE,FALSE,5800,FALSE,FALSE,FALSE
4020,1079.9664,14.45,14.2,14.65,9400,F5014.png,TRUE,FALSE,FALSE,9400,FALSE,FALSE,FALSE
4666,1080.4037,14.65,14.54,14.67,1100,F5015.png,TRUE,FALSE,FALSE,1100,FALSE,FALSE,FALSE
3706,1080.47,14.36,14.21,14.63,4000,F5016.png,TRUE,FALSE,FALSE,4000,FALSE,FALSE,FALSE
4564,1080.9075,14.62,14.43,14.71,5200,F5017.png,TRUE,FALSE,FALSE,5200,FALSE,FALSE,FALSE
4115,1080.96,14.47,14.39,14.57,4400,F5018.png,TRUE,FALSE,FALSE,4400,FALSE,FALSE,FALSE
3842,1081.4659,14.4,14.35,14.58,1300,F5019.png,TRUE,FALSE,FALSE,1300,FALSE,FALSE,FALSE
4941,1081.8312,14.72,14.6,14.77,1700,F5020.png,TRUE,FALSE,FALSE,1700,FALSE,FALSE,FALSE
4377,1081.9078,14.57,14.49,14.68,1400,F5021.png,FALSE,TRUE,FALSE,1400,FALSE,FALSE,FALSE
4498,1082.8961,14.6,14.33,14.74,5000,F5022.png,TRUE,FALSE,FALSE,5000,FALSE,FALSE,FALSE
3448,1082.8973,14.23,14.16,14.31,2400,F5023.png,FALSE,TRUE,FALSE,2400,FALSE,FALSE,FALSE
4474,1083.3974,14.59,14.43,14.71,1300,F5024.png,TRUE,FALSE,FALSE,1300,FALSE,FALSE,FALSE
3410,1083.8941,14.21,14.19,14.3,1200,F5025.png,FALSE,TRUE,FALSE,1200,FALSE,FALSE,FALSE
4620,1083.8947,14.63,14.49,14.72,3000,F5026.png,TRUE,FALSE,FALSE,3000,FALSE,FALSE,FALSE
3946,1083.961,14.43,14.2,14.66,8100,F5027.png,TRUE,FALSE,FALSE,8100,FALSE,FALSE,FALSE
3680,1084.4632,14.35,14.23,14.66,3400,F5028.png,TRUE,FALSE,FALSE,3400,FALSE,FALSE,FALSE
4061,1084.955,14.46,14.24,14.6,4900,F5029.png,TRUE,FALSE,FALSE,4900,FALSE,FALSE,FALSE
3911,1085.4638,14.42,14.4,14.53,1100,F5030.png,TRUE,FALSE,FALSE,1100,FALSE,FALSE,FALSE
4667,1086.8895,14.65,14.16,14.81,8600,F5031.png,TRUE,FALSE,FALSE,8600,FALSE,FALSE,FALSE
4528,1087.3907,14.61,14.52,14.69,1200,F5032.png,TRUE,FALSE,FALSE,1200,FALSE,FALSE,FALSE
4621,1087.8927,14.63,14.5,14.78,4500,F5033.png,TRUE,FALSE,FALSE,4500,FALSE,FALSE,FALSE
4116,1087.9536,14.47,14.2,14.66,8500,F5034.png,TRUE,FALSE,FALSE,8500,FALSE,FALSE,FALSE
3947,1088.458,14.43,14.21,14.65,3800,F5035.png,TRUE,FALSE,FALSE,3800,FALSE,FALSE,FALSE
3843,1089.0228,14.4,14.16,14.74,29000,F5036.png,TRUE,FALSE,FALSE,29000,FALSE,FALSE,FALSE
3978,1089.4516,14.44,14.33,14.59,1500,F5037.png,TRUE,FALSE,FALSE,1500,FALSE,FALSE,FALSE
4868,1089.818,14.69,14.65,14.78,1200,F5038.png,TRUE,FALSE,FALSE,1200,FALSE,FALSE,FALSE
3912,1090.0256,14.42,14.19,14.65,8100,F5039.png,TRUE,FALSE,FALSE,8100,FALSE,FALSE,FALSE
4529,1090.883,14.61,14.51,14.77,3800,F5040.png,TRUE,FALSE,FALSE,3800,FALSE,FALSE,FALSE
4062,1091.025,14.46,14.23,14.53,2500,F5041.png,TRUE,FALSE,FALSE,2500,FALSE,FALSE,FALSE
4565,1091.3852,14.62,14.54,14.73,1100,F5042.png,TRUE,FALSE,FALSE,1100,FALSE,FALSE,FALSE
4622,1091.8875,14.63,14.55,14.68,3000,F5043.png,TRUE,FALSE,FALSE,3000,FALSE,FALSE,FALSE
4021,1091.9497,14.45,14.19,14.68,7900,F5044.png,TRUE,FALSE,FALSE,7900,FALSE,FALSE,FALSE
4022,1092.4507,14.45,14.24,14.65,3300,F5045.png,TRUE,FALSE,FALSE,3300,FALSE,FALSE,FALSE
4184,1092.9441,14.5,14.27,14.6,5300,F5046.png,TRUE,FALSE,FALSE,5300,FALSE,FALSE,FALSE
3948,1093.9514,14.43,14.33,14.5,1600,F5047.png,TRUE,FALSE,FALSE,1600,FALSE,FALSE,FALSE
4668,1094.8771,14.65,14.16,14.81,7600,F5048.png,TRUE,FALSE,FALSE,7600,FALSE,FALSE,FALSE
4727,1095.8807,14.66,14.49,14.77,3700,F5049.png,TRUE,FALSE,FALSE,3700,FALSE,FALSE,FALSE
3913,1095.9411,14.42,14.19,14.68,7500,F5050.png,TRUE,FALSE,FALSE,7500,FALSE,FALSE,FALSE
2763,1096.033,11.75,11.71,11.81,3000,F5051.png,TRUE,FALSE,FALSE,3000,FALSE,FALSE,FALSE
4207,1096.4438,14.51,14.23,14.66,3600,F5052.png,TRUE,FALSE,FALSE,3600,FALSE,FALSE,FALSE
4063,1096.9435,14.46,14.23,14.62,5700,F5053.png,TRUE,FALSE,FALSE,5700,FALSE,FALSE,FALSE
3799,1097.0067,14.39,14.23,14.57,4100,F5054.png,TRUE,FALSE,FALSE,4100,FALSE,FALSE,FALSE
3707,1097.511,14.36,14.24,14.54,1900,F5055.png,TRUE,FALSE,FALSE,1900,FALSE,FALSE,FALSE
3647,1098.0054,14.34,14.31,14.51,1200,F5056.png,TRUE,FALSE,FALSE,1200,FALSE,FALSE,FALSE
3449,1098.8732,14.23,14.18,14.31,1600,F5057.png,FALSE,TRUE,FALSE,1600,FALSE,FALSE,FALSE
4623,1098.8742,14.63,14.46,14.77,3200,F5058.png,TRUE,FALSE,FALSE,3200,FALSE,FALSE,FALSE
1519,1099.5984,7.96,7.9,8.05,1300,F5059.png,TRUE,FALSE,FALSE,1300,FALSE,FALSE,FALSE
903,1099.7603,2.08,2,2.14,4800,F5060.png,TRUE,FALSE,FALSE,4800,FALSE,FALSE,FALSE
4566,1099.8689,14.62,14.6,14.74,2200,F5061.png,TRUE,FALSE,FALSE,2200,FALSE,FALSE,FALSE
4152,1099.9357,14.49,14.19,14.69,6500,F5062.png,TRUE,FALSE,FALSE,6500,FALSE,FALSE,FALSE
4023,1100.4367,14.45,14.2,14.65,2600,F5063.png,TRUE,FALSE,FALSE,2600,FALSE,FALSE,FALSE
904,1100.7626,2.08,2.03,2.13,2900,F5064.png,TRUE,FALSE,FALSE,2900,FALSE,FALSE,FALSE
4208,1100.9318,14.51,14.21,14.6,4400,F5065.png,TRUE,FALSE,FALSE,4400,FALSE,FALSE,FALSE
3800,1100.9987,14.39,14.25,14.49,1900,F5066.png,TRUE,FALSE,FALSE,1900,FALSE,FALSE,FALSE
4024,1101.437,14.45,14.35,14.65,1200,F5067.png,TRUE,FALSE,FALSE,1200,FALSE,FALSE,FALSE
5051,1101.801,14.74,14.68,14.77,1100,F5068.png,TRUE,FALSE,FALSE,1100,FALSE,FALSE,FALSE
3062,1102.7204,12.94,12.81,13.45,1000,F5069.png,FALSE,TRUE,FALSE,1000,FALSE,FALSE,FALSE
4780,1102.8646,14.67,14.4,14.81,5700,F5070.png,TRUE,FALSE,FALSE,5700,FALSE,FALSE,FALSE
3450,1102.8654,14.23,14.16,14.31,1700,F5071.png,FALSE,TRUE,FALSE,1700,FALSE,FALSE,FALSE
4153,1103.9287,14.49,14.19,14.67,6200,F5072.png,TRUE,FALSE,FALSE,6200,FALSE,FALSE,FALSE
4378,1104.4308,14.57,14.2,14.69,2500,F5073.png,TRUE,FALSE,FALSE,2500,FALSE,FALSE,FALSE
4781,1104.8608,14.67,14.6,14.79,3000,F5074.png,TRUE,FALSE,FALSE,3000,FALSE,FALSE,FALSE
3979,1104.9969,14.44,14.18,14.76,33000,F5075.png,TRUE,FALSE,FALSE,33000,FALSE,FALSE,FALSE
2327,1105.3223,10.43,10.39,10.47,1700,F5076.png,TRUE,FALSE,FALSE,1700,FALSE,FALSE,FALSE
3627,1105.4969,14.33,14.24,14.59,2300,F5077.png,TRUE,FALSE,FALSE,2300,FALSE,FALSE,FALSE
4064,1105.9987,14.46,14.2,14.71,10000,F5078.png,TRUE,FALSE,FALSE,10000,FALSE,FALSE,FALSE
2471,1106.7766,10.82,10.77,10.86,1200,F5079.png,TRUE,FALSE,FALSE,1200,FALSE,FALSE,FALSE
2465,1106.8928,10.81,10.76,10.89,1900,F5080.png,TRUE,FALSE,FALSE,1900,FALSE,FALSE,FALSE
4025,1106.9969,14.45,14.23,14.67,4800,F5081.png,TRUE,FALSE,FALSE,4800,FALSE,FALSE,FALSE
2466,1107.001,10.81,10.73,10.92,2300,F5082.png,TRUE,FALSE,FALSE,2300,FALSE,FALSE,FALSE
2459,1107.1153,10.79,10.73,10.96,2800,F5083.png,TRUE,FALSE,FALSE,2800,FALSE,FALSE,FALSE
2460,1107.2256,10.79,10.71,10.89,2500,F5084.png,TRUE,FALSE,FALSE,2500,FALSE,FALSE,FALSE
2472,1107.3384,10.82,10.75,10.86,1500,F5085.png,TRUE,FALSE,FALSE,1500,FALSE,FALSE,FALSE
382,1107.8028,1.66,1.6,1.97,6400,F5086.png,TRUE,FALSE,FALSE,6400,FALSE,FALSE,FALSE
4117,1107.9239,14.47,14.19,14.68,5700,F5087.png,TRUE,FALSE,FALSE,5700,FALSE,FALSE,FALSE
3801,1107.9927,14.39,14.34,14.46,1400,F5088.png,TRUE,FALSE,FALSE,1400,FALSE,FALSE,FALSE
4319,1108.4257,14.55,14.2,14.67,2200,F5089.png,TRUE,FALSE,FALSE,2200,FALSE,FALSE,FALSE
495,1108.8066,1.69,1.61,2.02,4200,F5090.png,TRUE,FALSE,FALSE,4200,FALSE,FALSE,FALSE
4320,1108.9193,14.55,14.26,14.63,4000,F5091.png,TRUE,FALSE,FALSE,4000,FALSE,FALSE,FALSE
3708,1108.9889,14.36,14.21,14.58,5000,F5092.png,TRUE,FALSE,FALSE,5000,FALSE,FALSE,FALSE
4248,1109.4211,14.53,14.43,14.61,1100,F5093.png,TRUE,FALSE,FALSE,1100,FALSE,FALSE,FALSE
3628,1109.4908,14.33,14.25,14.53,2300,F5094.png,TRUE,FALSE,FALSE,2300,FALSE,FALSE,FALSE
436,1109.8105,1.67,1.63,1.81,1400,F5095.png,TRUE,FALSE,FALSE,1400,FALSE,FALSE,FALSE
4782,1110.8517,14.67,14.43,14.81,4300,F5096.png,TRUE,FALSE,FALSE,4300,FALSE,FALSE,FALSE
3379,1110.8551,14.2,14.15,14.32,1800,F5097.png,TRUE,FALSE,FALSE,1800,FALSE,FALSE,FALSE
4783,1111.8516,14.67,14.57,14.77,2800,F5098.png,TRUE,FALSE,FALSE,2800,FALSE,FALSE,FALSE
4379,1111.9138,14.57,14.19,14.72,5100,F5099.png,FALSE,TRUE,FALSE,5100,FALSE,FALSE,FALSE
4823,1112.8525,14.68,14.6,14.78,2200,F5100.png,TRUE,FALSE,FALSE,2200,FALSE,FALSE,FALSE
3802,1112.9832,14.39,14.18,14.72,22000,F5101.png,TRUE,FALSE,FALSE,22000,FALSE,FALSE,FALSE
4026,1113.4862,14.45,14.24,14.61,3000,F5102.png,TRUE,FALSE,FALSE,3000,FALSE,FALSE,FALSE
