ilp_nodes1,ilp_nodes2,edge_id,node1,node2,mass_dif,category,linktype,direction,rdbe,formula1,formula2,ilp_edge_id,score_category,score_rt_artifact,score_inten_isotope,score_MS2_abiotic_mz_appearance,cplex_score,ilp_solution
1382,8568,5096,216,1063,-0.18724519957326716,Natural_abundance,[13]C1C-1,1,0,C10H20N4O6,[13]C1C9H20N4O6,6912,1,0,-0.042829822519903755,NA,0.9571701774800963,1
751,10164,5097,135,1200,0.1529562574295752,Natural_abundance,[13]C1C-1,1,0,C4H8K2O8S1,[13]C1C3H8K2O8S1,6914,1,0,-0.0680476219892545,NA,0.9319523780107455,1
19152,46528,5098,1904,4794,0.4917912283092933,Natural_abundance,[13]C1C-1,1,0,C10Cl1H15N2O6,[13]C1C9Cl1H15N2O6,6930,1,0,-0.0018118372413643599,NA,0.9981881627586356,1
3182,18306,5099,460,1830,0.15286047505812148,Natural_abundance,[13]C1C-1,1,0,C10H18N2O8,[13]C1C9H18N2O8,6934,1,0,-0.040774866852332475,NA,0.9592251331476676,1
11804,39454,5101,1345,3745,0.1528336482978576,Natural_abundance,[13]C1C-1,1,0,C15H22N2O4,[13]C1C14H22N2O4,6945,1,0,-0.031463420345075085,NA,0.9685365796549249,1
10146,39642,5106,1199,3770,-0.5230450284200486,Natural_abundance,[13]C1C-1,1,0,C11H21N1O8,[13]C1C10H21N1O8,6950,1,0,-0.0040106409021994464,NA,0.9959893590978005,1
1057,11990,5107,173,1362,0.15193177081838363,Natural_abundance,[13]C1C-1,1,0,C5H7K3O7,[13]C1C4H7K3O7,6965,1,0,-0.0446349388822229,NA,0.9553650611177771,1
4688,12029,5109,655,1366,0.48813631231320553,Natural_abundance,[13]C1C-1,1,0,C19H36O2,[13]C1C18H36O2,6989,1,0,-0.7216098001869435,NA,0.27839019981305646,1
7323,38221,5111,897,3570,-0.18414050853086766,Natural_abundance,[13]C1C-1,1,0,C8H15N3O9,[13]C1C7H15N3O9,6994,1,0,-0.017119949350543465,NA,0.9828800506494565,1
7745,38503,5112,949,3614,0.48679648484620647,Natural_abundance,[13]C1C-1,1,0,C11H15N5O3S1,[13]C1C10H15N5O3S1,7000,1,0,-0.0010881641133210196,NA,0.998911835886679,1
3532,39191,5113,512,3711,-0.1836422885001398,Natural_abundance,[13]C1C-1,1,0,C4H5K3O8,[13]C1C3H5K3O8,7004,1,0,-0.38418087437919074,NA,0.6158191256208092,1
3664,35217,5114,537,3208,0.150916170656593,Natural_abundance,[13]C1C-1,1,0,[41]K1C5H7K2O7,[13]C1[41]K1C4H7K2O7,7008,1,0,-0.2418492131007141,NA,0.7581507868992858,1
