mz,rt,rtmin,rtmax,p_glc
121.0477,646.1999999999999,639.6,651,180000
149.0806,646.1999999999999,639.6,651,82000
227.0638,646.1999999999999,632.4,649.8,450000
252.0727,646.1999999999999,639.6,651,250000
267.0975,646.1999999999999,637.8000000000001,656.4,11000000
268.1007,646.1999999999999,639.6,652.8000000000001,1300000
277.1393,646.1999999999999,637.8000000000001,652.8000000000001,950000
307.0514,646.1999999999999,636,649.8,87000
350.1209,646.1999999999999,640.8,652.8000000000001,190000
908.0967,646.1999999999999,639.6,654.6,270000
176.1029,648,637.8000000000001,651,130000
187.0712,648,640.8,652.8000000000001,730000
191.0662,648,636,654.6,490000
204.1342,648,640.8,651,200000
205.0818,648,628.8000000000001,658.2,850000
219.0975,648,627.6,660,1100000
289.0794,648,637.8000000000001,652.8000000000001,14000000
290.0828,648,640.8,652.8000000000001,1600000
305.0534,648,639.6,651,760000
325.0431,648,640.8,654.6,630000
522.2028,648,630.6,658.2,2100000
523.2062,648,632.4,654.6,390000
527.1581,648,625.8,652.8000000000001,5700000
528.1615,648,630.6,652.8000000000001,1100000
529.1631,648,632.4,651,190000
543.1321,648,632.4,651,360000
158.0447,649.8,644.4,656.4,220000
198.0372,649.8,642.6,654.6,1700000
235.0924,649.8,632.4,670.2,1100000
255.0288,649.8,642.6,652.8000000000001,480000
258.1083,649.8,640.8,656.4,1100000
261.1192,649.8,642.6,654.6,840000
276.1189,649.8,642.6,666.5999999999999,5800000
277.1223,649.8,628.8000000000001,654.6,590000
295.1499,649.8,628.8000000000001,682.1999999999999,1200000
315.0587,649.8,644.4,658.2,680000
760.18,649.8,639.6,651,140000
766.8537,649.8,636,656.4,680000
176.0553,651,642.6,658.2,1100000
255.0975,651,628.8000000000001,654.6,190000
259.0924,651,642.6,656.4,600000
302.1345,651,642.6,652.8000000000001,150000
830.2565,651,640.8,664.8,850000
830.5906,651,636,673.8000000000001,1800000
830.758,651,640.8,676.8,1500000
831.0082,651,644.4,656.4,470000
906.2804,651,637.8000000000001,676.8,1500000
906.3716,651,642.6,670.2,1000000
906.4633,651,637.8000000000001,652.8000000000001,290000
996.4068,651,639.6,690.6,2300000
996.5072,651,636,682.1999999999999,1900000
100.668,652.8000000000001,644.4,656.4,140000
124.9997,652.8000000000001,648,685.8,300000
136.048,652.8000000000001,649.8,661.8,370000
184.0732,652.8000000000001,648,685.8,110000000
185.0703,652.8000000000001,648,676.8,410000
185.0766,652.8000000000001,648,697.8000000000001,6000000
186.0775,652.8000000000001,648,680.4,850000
216.0143,652.8000000000001,648,699.6,5200000
234.0249,652.8000000000001,648,702.6,5500000
239.0314,652.8000000000001,646.1999999999999,663,900000
249.9988,652.8000000000001,649.8,666.5999999999999,350000
257.042,652.8000000000001,646.1999999999999,668.4000000000001,990000
273.1444,652.8000000000001,632.4,658.2,150000
275.039,652.8000000000001,648,672,1400000
291.0165,652.8000000000001,649.8,666.5999999999999,1000000
293.0495,652.8000000000001,649.8,663,190000
309.0881,652.8000000000001,640.8,658.2,160000
316.0654,652.8000000000001,649.8,663,300000
337.1717,652.8000000000001,642.6,668.4000000000001,6700000
338.1751,652.8000000000001,646.1999999999999,664.8,870000
349.0543,652.8000000000001,646.1999999999999,668.4000000000001,670000
409.027,652.8000000000001,649.8,666.5999999999999,1200000
425.0046,652.8000000000001,649.8,664.8,460000
427.0375,652.8000000000001,649.8,664.8,680000
445.0606,652.8000000000001,649.8,676.8,5300000
446.064,652.8000000000001,649.8,664.8,460000
470.1437,652.8000000000001,642.6,668.4000000000001,1500000
519.1266,652.8000000000001,648,670.2,610000
560.0896,652.8000000000001,649.8,661.8,540000
656.0839,652.8000000000001,649.8,663,510000
656.096,652.8000000000001,649.8,664.8,2300000
672.0611,652.8000000000001,649.8,664.8,690000
766.5454,652.8000000000001,642.6,654.6,560000
830.3401,652.8000000000001,644.4,676.8,1100000
830.5069,652.8000000000001,639.6,678.6,2200000
830.6742,652.8000000000001,637.8000000000001,676.8,2200000
830.9248,652.8000000000001,644.4,668.4000000000001,1300000
867.1327,652.8000000000001,649.8,663,1400000
868.8693,652.8000000000001,644.4,664.8,1300000
883.0969,652.8000000000001,651,663,360000
905.825,652.8000000000001,640.8,696,2900000
905.9161,652.8000000000001,637.8000000000001,690.6,3200000
906.0071,652.8000000000001,636,672,3200000
906.1892,652.8000000000001,637.8000000000001,672,2000000
996.2064,652.8000000000001,637.8000000000001,672,1900000
996.307,652.8000000000001,639.6,670.2,1500000
996.9083,652.8000000000001,637.8000000000001,664.8,620000
122.9952,654.6,649.8,664.8,650000
184.0482,654.6,648,666.5999999999999,530000
212.037,654.6,649.8,666.5999999999999,1800000
245.1131,654.6,644.4,666.5999999999999,310000
257.0284,654.6,649.8,664.8,420000
263.1237,654.6,648,685.8,4200000
273.0059,654.6,649.8,666.5999999999999,960000
276.0396,654.6,652.8000000000001,663,200000
296.064,654.6,644.4,660,250000
314.0325,654.6,649.8,661.8,200000
335.0737,654.6,646.1999999999999,666.5999999999999,3700000
336.077,654.6,649.8,661.8,350000
404.0869,654.6,648,661.8,230000
606.1444,654.6,649.8,663,310000
758.6056,654.6,651,661.8,770000
766.7765,654.6,639.6,656.4,1400000
830.841,654.6,639.6,676.8,800000
856.1408,654.6,649.8,661.8,1200000
868.3676,654.6,646.1999999999999,666.5999999999999,1700000
869.3706,654.6,648,661.8,590000
877.3821,654.6,648,660,320000
905.6425,654.6,642.6,656.4,1000000
948.6439,654.6,651,663,330000
961.6578,654.6,651,664.8,1400000
996.6073,654.6,636,682.1999999999999,1600000
996.8078,654.6,639.6,663,760000
90.055,656.4,622.1999999999999,687.6,3700000
132.0767,656.4,625.8,702.6,11000000
133.0801,656.4,648,701.4,430000
156.042,656.4,648,682.1999999999999,780000
167.0215,656.4,651,663,250000
186.0798,656.4,654.6,664.8,140000
194.0324,656.4,649.8,696,7100000
195.0164,656.4,649.8,666.5999999999999,2500000
199.1076,656.4,654.6,675.6,230000
212.039,656.4,649.8,670.2,4400000
212.0429,656.4,648,726.5999999999999,670000000
213.0401,656.4,649.8,678.6,7400000
213.0463,656.4,649.8,708,32000000
214.0434,656.4,651,663,400000
214.0472,656.4,649.8,687.6,7400000
215.1025,656.4,625.8,658.2,190000
235.0283,656.4,649.8,664.8,240000
270.0961,656.4,651,664.8,980000
290.0203,656.4,649.8,664.8,1400000
315.1523,656.4,646.1999999999999,661.8,680000
380.0198,656.4,651,663,260000
395.1089,656.4,649.8,670.2,5000000
396.1122,656.4,651,664.8,470000
405.0681,656.4,649.8,663,1800000
411.0245,656.4,651,663,160000
423.0786,656.4,649.8,673.8000000000001,130000000
423.0914,656.4,651,663,840000
423.1306,656.4,649.8,666.5999999999999,3300000
424.0759,656.4,649.8,664.8,2700000
424.082,656.4,649.8,666.5999999999999,11000000
424.134,656.4,651,663,440000
425.083,656.4,649.8,663,2400000
461.0258,656.4,649.8,664.8,540000
483.0453,656.4,651,663,380000
634.114,656.4,649.8,664.8,22000000
635.1181,656.4,651,663,2400000
636.1186,656.4,651,663,650000
845.1497,656.4,651,663,9200000
906.0985,656.4,636,692.4,2200000
996.1052,656.4,639.6,664.8,800000
91.0143,658.2,652.8000000000001,664.8,300000
115.0695,658.2,651,718.2,2000000
123.9793,658.2,651,663,580000
212.0475,658.2,651,668.4000000000001,4100000
212.0527,658.2,649.8,664.8,620000
213.0486,658.2,651,664.8,1300000
214.0496,658.2,649.8,664.8,540000
233.059,658.2,656.4,684,180000
249.0539,658.2,648,664.8,1000000
264.127,658.2,649.8,663,470000
287.1461,658.2,648,668.4000000000001,460000
291.1549,658.2,649.8,668.4000000000001,390000
307.0912,658.2,649.8,663,210000
309.1655,658.2,649.8,676.8,1400000
317.0494,658.2,651,664.8,250000
325.1019,658.2,651,664.8,1400000
367.0776,658.2,648,664.8,770000
385.1275,658.2,654.6,668.4000000000001,380000
402.2346,658.2,656.4,668.4000000000001,130000
468.1214,658.2,648,678.6,4300000
469.1249,658.2,651,670.2,670000
470.1171,658.2,652.8000000000001,664.8,390000
626.1182,658.2,652.8000000000001,664.8,230000
819.124,658.2,649.8,668.4000000000001,8100000
830.4234,658.2,639.6,670.2,2300000
869.3491,658.2,654.6,685.8,430000
925.1924,658.2,648,663,650000
1030.1595,658.2,651,664.8,4400000
1031.1628,658.2,651,664.8,1500000
114.0661,660,651,721.8,46000000
115.0631,660,652.8000000000001,713.4000000000001,490000
170.0576,660,640.8,676.8,1200000
184.0698,660,658.2,684,780000
185.0794,660,658.2,672,260000
212.0949,660,651,682.1999999999999,29000000
213.0983,660,651,678.6,2200000
214.0908,660,651,680.4,1500000
245.0767,660,651,664.8,260000
262.1033,660,634.2,670.2,2200000
309.1291,660,648,670.2,480000
324.059,660,651,685.8,1900000
405.0093,660,649.8,670.2,2400000
535.0946,660,654.6,666.5999999999999,490000
608.0883,660,648,676.8,19000000
609.092,660,649.8,670.2,3800000
610.0931,660,651,666.5999999999999,760000
616.0446,660,651,666.5999999999999,4200000
617.0484,660,651,664.8,470000
625.1147,660,649.8,668.4000000000001,1300000
820.1275,660,651,666.5999999999999,2000000
821.1292,660,651,663,580000
905.734,652.8000000000001,637.8000000000001,654.6,2000000
96.0444,661.8,654.6,670.2,490000
138.0549,661.8,646.1999999999999,673.8000000000001,1900000
144.0654,661.8,648,668.4000000000001,910000
168.0654,661.8,648,666.5999999999999,410000
186.076,661.8,639.6,680.4,2300000
204.0865,661.8,651,676.8,4700000
205.0898,661.8,658.2,675.6,430000
213.0944,661.8,651,672,260000
230.1862,661.8,654.6,684,440000
293.0978,661.8,654.6,664.8,530000
348.0703,661.8,649.8,687.6,510000
406.0126,661.8,654.6,664.8,230000
422.0359,661.8,654.6,666.5999999999999,390000
615.154,661.8,652.8000000000001,670.2,1300000
638.0264,661.8,654.6,666.5999999999999,380000
639.0719,661.8,656.4,680.4,2700000
640.0757,661.8,654.6,670.2,470000
841.1065,661.8,649.8,668.4000000000001,1300000
100.0216,663,656.4,682.1999999999999,690000
131.0532,663,658.2,678.6,280000
147.0303,663,660,676.8,190000
149.0637,663,658.2,718.2,300000
192.0324,663,644.4,697.8000000000001,23000000
193.0358,663,654.6,687.6,1500000
194.0283,663,654.6,687.6,1100000
230.0423,663,658.2,701.4,490000
237.9964,663,660,694.2,200000
248.1133,663,658.2,673.8000000000001,140000
258.1101,663,661.8,672,110000
284.0798,663,646.1999999999999,680.4,330000
346.041,663,660,672,300000
347.102,663,660,685.8,110000
426.9911,663,648,672,1200000
451.0952,663,660,680.4,220000
616.1576,663,656.4,666.5999999999999,290000
630.058,663,654.6,668.4000000000001,350000
630.0701,663,649.8,673.8000000000001,1900000
631.0736,663,656.4,668.4000000000001,340000
76.0394,664.8,661.8,711.5999999999999,350000
97.0284,664.8,640.8,676.8,410000
136.0605,664.8,661.8,675.6,120000
146.027,664.8,654.6,678.6,3400000
148.0797,664.8,654.6,672,640000
193.0319,664.8,660,676.8,180000
209.059,664.8,658.2,697.8000000000001,1100000
258.6626,664.8,646.1999999999999,684,440000
428.0365,664.8,654.6,761.4,29000000
429.0337,664.8,658.2,672,490000
429.0397,664.8,656.4,694.2,3100000
491.0326,664.8,658.2,685.8,280000
661.0541,664.8,660,680.4,470000
831.6829,664.8,663,675.6,370000
855.0658,664.8,661.8,673.8000000000001,440000
142.0263,666.5999999999999,663,684,130000
148.0228,666.5999999999999,660,673.8000000000001,160000
187.0712,666.5999999999999,663,673.8000000000001,130000
205.0818,666.5999999999999,658.2,694.2,2500000
288.9787,666.5999999999999,664.8,702.6,120000
343.9287,666.5999999999999,663,676.8,93000
350.1209,666.5999999999999,658.2,685.8,230000
409.9555,666.5999999999999,663,678.6,200000
425.9332,666.5999999999999,663,678.6,130000
430.0409,666.5999999999999,660,682.1999999999999,530000
434.1104,666.5999999999999,661.8,684,1500000
450.0186,666.5999999999999,658.2,706.1999999999999,2600000
451.0219,666.5999999999999,663,685.8,330000
456.0924,666.5999999999999,663,680.4,390000
830.1557,666.5999999999999,661.8,673.8000000000001,1800000
869.4921,666.5999999999999,660,673.8000000000001,340000
942.2393,666.5999999999999,661.8,673.8000000000001,390000
88.0393,668.4000000000001,658.2,675.6,310000
164.0739,668.4000000000001,658.2,690.6,840000
194.0845,668.4000000000001,660,680.4,220000
212.0906,668.4000000000001,666.5999999999999,684,120000
221.0768,668.4000000000001,661.8,678.6,1000000
226.0823,668.4000000000001,664.8,675.6,120000
227.0637,668.4000000000001,663,673.8000000000001,240000
240.9907,668.4000000000001,663,676.8,180000
248.0876,668.4000000000001,660,678.6,1900000
260.053,668.4000000000001,661.8,680.4,180000
270.0697,668.4000000000001,664.8,676.8,390000
274.023,668.4000000000001,660,697.8000000000001,1200000
275.0237,668.4000000000001,663,675.6,130000
276.0206,668.4000000000001,664.8,676.8,180000
298.0968,668.4000000000001,658.2,699.6,2000000
299.1001,668.4000000000001,663,699.6,260000
305.9729,668.4000000000001,661.8,684,270000
311.9788,668.4000000000001,663,678.6,200000
345.0184,668.4000000000001,666.5999999999999,678.6,93000
353.0052,668.4000000000001,664.8,680.4,100000
402.1437,668.4000000000001,663,682.1999999999999,250000
436.0693,668.4000000000001,664.8,680.4,540000
438.0693,668.4000000000001,664.8,678.6,270000
440.9979,668.4000000000001,664.8,682.1999999999999,230000
454.0469,668.4000000000001,663,680.4,200000
458.0512,668.4000000000001,666.5999999999999,678.6,130000
470.0195,668.4000000000001,664.8,676.8,88000
472.0005,668.4000000000001,663,699.6,380000
472.0573,668.4000000000001,664.8,680.4,140000
641.0307,668.4000000000001,663,675.6,100000
650.1038,668.4000000000001,663,680.4,890000
672.0732,668.4000000000001,664.8,676.8,390000
684.2554,668.4000000000001,661.8,682.1999999999999,260000
905.6426,668.4000000000001,660,676.8,370000
989.3159,668.4000000000001,666.5999999999999,682.1999999999999,120000
74.0236,670.2,664.8,678.6,78000
81.0336,670.2,661.8,676.8,130000
88.0216,670.2,663,701.4,2900000
110.0712,670.2,661.8,702.6,670000
122.027,670.2,660,718.2,400000
134.027,670.2,661.8,702.6,4300000
135.0303,670.2,664.8,676.8,220000
136.0228,670.2,664.8,678.6,180000
156.0767,670.2,663,704.4,6100000
157.0801,670.2,663,706.1999999999999,420000
184.0768,670.2,668.4000000000001,690.6,290000
214.0145,670.2,663,682.1999999999999,400000
223.07,670.2,664.8,680.4,1000000
223.0746,670.2,660,706.1999999999999,130000000
223.0792,670.2,661.8,687.6,920000
224.0718,670.2,663,696,1000000
224.0741,670.2,663,690.6,1100000
224.078,670.2,661.8,704.4,10000000
225.0704,670.2,661.8,699.6,6300000
225.0789,670.2,663,688.8000000000001,1100000
226.0738,670.2,664.8,682.1999999999999,470000
227.1251,670.2,651,701.4,1700000
228.1284,670.2,660,692.4,180000
237.0903,670.2,661.8,680.4,380000
246.056,670.2,666.5999999999999,678.6,94000
250.0934,670.2,654.6,701.4,4700000
251.0968,670.2,661.8,692.4,460000
264.09,670.2,661.8,685.8,200000
276.1553,670.2,649.8,680.4,770000
283.0126,670.2,668.4000000000001,680.4,110000
286.9783,670.2,661.8,692.4,620000
296.4984,670.2,661.8,673.8000000000001,130000
304.1615,670.2,656.4,676.8,500000
315.0496,670.2,663,680.4,260000
320.021,670.2,663,684,180000
322.0165,670.2,664.8,682.1999999999999,92000
343.021,670.2,664.8,688.8000000000001,770000
344.0216,670.2,664.8,678.6,86000
358.9986,670.2,664.8,688.8000000000001,550000
365.0029,670.2,664.8,688.8000000000001,500000
386.9974,670.2,666.5999999999999,682.1999999999999,110000
397.0805,670.2,666.5999999999999,678.6,81000
399.1445,670.2,652.8000000000001,704.4,30000000
400.1478,670.2,658.2,706.1999999999999,4800000
401.1403,670.2,660,699.6,1200000
401.1502,670.2,664.8,687.6,300000
452.0469,670.2,664.8,682.1999999999999,340000
483.0891,670.2,664.8,680.4,840000
494.0548,670.2,666.5999999999999,682.1999999999999,170000
534.0462,670.2,664.8,676.8,210000
565.0883,670.2,664.8,678.6,180000
672.0856,670.2,664.8,678.6,170000
689.2108,670.2,661.8,685.8,560000
690.2143,670.2,664.8,678.6,200000
706.3691,670.2,661.8,692.4,720000
823.7623,670.2,663,697.8000000000001,1200000
1009.6844,670.2,660,680.4,290000
134.0448,672,668.4000000000001,682.1999999999999,670000
177.0692,672,664.8,684,90000
206.1519,672,660,696,1500000
206.6535,672,661.8,688.8000000000001,250000
225.0813,672,663,684,270000
245.0566,672,663,704.4,15000000
246.06,672,664.8,697.8000000000001,1300000
247.0524,672,664.8,687.6,650000
261.0216,672,664.8,684,170000
261.0306,672,664.8,690.6,560000
263.0503,672,670.2,682.1999999999999,110000
267.0386,672,664.8,699.6,1900000
286.0707,672,663,692.4,520000
289.0206,672,666.5999999999999,687.6,260000
296.005,672,664.8,680.4,110000
302.0482,672,664.8,697.8000000000001,570000
305.0653,672,666.5999999999999,680.4,130000
348.6115,672,666.5999999999999,678.6,160000
353.984,672,670.2,685.8,72000
396.9528,672,666.5999999999999,678.6,89000
400.1421,672,661.8,690.6,560000
434.1626,672,666.5999999999999,680.4,170000
461.199,672,664.8,676.8,210000
467.1115,672,664.8,680.4,870000
505.0723,672,666.5999999999999,682.1999999999999,260000
521.0514,672,668.4000000000001,680.4,190000
705.939,672,661.8,687.6,820000
706.0825,672,661.8,688.8000000000001,1000000
706.5121,672,661.8,682.1999999999999,460000
823.5951,672,661.8,687.6,1300000
824.2636,672,666.5999999999999,680.4,370000
942.3073,672,670.2,682.1999999999999,180000
988.1128,672,661.8,692.4,1200000
988.313,672,661.8,687.6,1000000
988.5138,672,661.8,687.6,750000
988.7142,672,663,684,500000
109.0284,673.8000000000001,663,687.6,290000
136.0426,673.8000000000001,672,687.6,89000
174.0761,673.8000000000001,666.5999999999999,676.8,76000
191.0663,673.8000000000001,664.8,687.6,3000000
192.0696,673.8000000000001,668.4000000000001,680.4,190000
261.1558,673.8000000000001,668.4000000000001,680.4,110000
262.1397,673.8000000000001,658.2,697.8000000000001,440000
264.0475,673.8000000000001,664.8,684,98000
268.042,673.8000000000001,666.5999999999999,685.8,140000
269.0344,673.8000000000001,670.2,680.4,88000
283.019,673.8000000000001,664.8,685.8,1100000
307.9735,673.8000000000001,672,685.8,73000
308.0526,673.8000000000001,666.5999999999999,685.8,130000
348.1098,673.8000000000001,664.8,680.4,560000
365.0155,673.8000000000001,666.5999999999999,682.1999999999999,140000
367.1394,673.8000000000001,666.5999999999999,688.8000000000001,170000
380.9806,673.8000000000001,664.8,685.8,260000
706.2258,673.8000000000001,663,684,790000
823.4282,673.8000000000001,666.5999999999999,690.6,980000
823.9292,673.8000000000001,664.8,687.6,780000
987.7115,673.8000000000001,664.8,680.4,400000
987.9121,673.8000000000001,663,687.6,1100000
160.0427,675.6,666.5999999999999,701.4,100000
225.0159,675.6,673.8000000000001,685.8,150000
242.6419,675.6,663,702.6,13000000
243.0264,675.6,663,687.6,1200000
243.074,675.6,656.4,714.6,2400000
243.1407,675.6,670.2,685.8,220000
243.1436,675.6,663,692.4,3000000
243.6451,675.6,668.4000000000001,684,250000
280.9899,675.6,666.5999999999999,685.8,100000
291.13,675.6,666.5999999999999,701.4,6700000
292.1334,675.6,668.4000000000001,684,710000
318.1295,675.6,661.8,701.4,150000
324.0301,675.6,668.4000000000001,685.8,120000
325.154,675.6,663,702.6,110000
331.0764,675.6,666.5999999999999,699.6,150000
431.1775,675.6,666.5999999999999,684,170000
441.1109,675.6,666.5999999999999,701.4,2800000
442.1144,675.6,670.2,682.1999999999999,420000
451.1671,675.6,663,682.1999999999999,260000
