mz,rt,rtmin,rtmax,n_293T_2
633.1249,720,709.8,736.1999999999999,26000
667.0622,720,712.1999999999999,729,5100
669.0591,720,713.4000000000001,726.5999999999999,2200
146.0456,721.8,716.4,727.8000000000001,1400
787.1074,721.8,713.4000000000001,729,3600
884.1483,721.8,715.2,726,2700
906.1312,721.8,718.8000000000001,725.4,1000
634.127,723,711.5999999999999,731.4,6700
635.1233,723,712.1999999999999,729,3800
236.0228,724.2,719.4,731.4,3200
554.1213,724.2,716.4,730.2,5900
655.1063,724.2,711.5999999999999,732.6,6400
656.1095,724.2,719.4,728.4000000000001,1500
671.0715,724.2,718.2,729,1800
797.1363,724.2,720,729,1600
809.0896,724.2,715.8,729.6,2300
275.0876,724.8,719.4,733.8000000000001,6200
677.088,724.8,722.4,729.6,1500
402.0091,725.4,718.8000000000001,734.4,3400
831.0695,725.4,721.8,729,1200
410.5624,726.5999999999999,721.8,733.2,2700
866.1224,726.5999999999999,718.8000000000001,732.6,1900
393.0704,727.8000000000001,722.4,734.4,2300
447.0639,727.8000000000001,726,732.6,1200
184.9854,728.4000000000001,718.2,741,5300
565.1118,728.4000000000001,723.6,735,1100
243.0617,729,724.8,734.4,1600
261.0729,729,721.8,739.2,39000
262.0754,729,723.6,737.4,4200
588.0734,729.6,722.4,739.2,8600
589.0764,729.6,724.8,735,1800
195.0078,730.2,725.4,738,2300
229.0463,730.8,723.6,738.6,7800
247.0567,731.4,724.2,738.6,8500
128.0352,736.1999999999999,733.8000000000001,739.2,1300
285.0728,736.1999999999999,729.6,748.2,49000
286.0753,736.1999999999999,731.4,744,6300
325.0644,736.1999999999999,732.6,739.8,2600
347.0458,736.1999999999999,733.8000000000001,738.6,1100
303.0833,737.4,727.8000000000001,750,86000
304.0855,737.4,729.6,744.6,11000
465.9806,737.4,731.4,739.2,1100
607.1727,737.4,733.2,739.2,12000
777.3719,737.4,733.8000000000001,739.2,1700
198.9915,738,729.6,742.1999999999999,2000
205.0352,738,734.4,743.4000000000001,3400
489.0743,738,730.8,739.8,7200
391.0927,738.6,733.8000000000001,741,3000
423.03,738.6,733.2,741,2000
479.0438,738.6,734.4,741,2300
168.986,739.2,736.1999999999999,744,23000
401.0503,739.2,737.4,753.6,210000
402.0526,739.2,737.4,748.2,27000
403.0486,739.2,737.4,745.8,15000
404.0493,739.2,738,745.8,2800
282.9519,739.8,738.6,744,2000
414.8531,739.8,738.6,748.2,1200
336.8574,741,739.2,745.8,1200
512.8207,741,739.8,749.4,1200
438.9569,742.1999999999999,728.4000000000001,752.4,3100
216.9091,742.8000000000001,738.6,753.6,3400
343.9033,742.8000000000001,739.8,747,1000
314.8763,743.4000000000001,740.4,749.4,1000
436.9609,743.4000000000001,724.2,756.5999999999999,6200
292.8939,744.6,741,748.2,1200
79.9576,745.2,738.6,758.4000000000001,11000
96.9608,745.2,730.8,769.8,150000
97.9598,745.2,741,751.8,1300
98.9562,745.2,739.2,757.8000000000001,7300
194.9276,745.2,738.6,760.2,45000
392.8712,745.2,739.8,752.4,2200
604.0682,745.2,737.4,755.4,7000
605.0713,745.2,740.4,750.6,1300
196.9238,745.8,739.2,752.4,5200
111.947,746.4,741,751.1999999999999,1100
176.9175,746.4,741,747.6,1600
442.0148,747,740.4,760.8,5200
568.8346,748.2,742.1999999999999,753,1200
448.8858,749.4,742.1999999999999,759,2000
778.871,749.4,747.6,755.4,1200
264.9417,750,744.6,757.1999999999999,2400
602.9067,750,745.2,756.5999999999999,2900
166.9748,750.6,745.2,757.1999999999999,2000
275.0164,751.1999999999999,744,754.2,4300
294.9039,751.1999999999999,741,757.1999999999999,1200
580.9264,751.8,747,757.1999999999999,1400
966.9272,752.4,747.6,757.1999999999999,2600
988.9066,752.4,749.4,755.4,1300
251.9617,753,748.2,758.4000000000001,1100
372.9831,753,742.8000000000001,760.8,4200
402.9931,753,744,777,19000
470.8667,753,741,758.4000000000001,1700
535.0833,753,748.2,761.4,2500
834.8877,753,747.6,760.8,1500
403.996,753.6,747,762,2300
482.9605,753.6,742.1999999999999,839.4,220000
564.9493,753.6,745.8,762.6,4900
565.9518,753.6,749.4,760.2,1200
646.8311,753.6,748.2,757.1999999999999,1000
138.9705,754.2,750.6,760.2,1200
504.939,754.2,746.4,763.8000000000001,4500
85.0294,755.4,751.8,769.2,1400
483.9632,755.4,744.6,784.8,23000
658.9234,755.4,746.4,766.1999999999999,5700
680.9028,755.4,747.6,765,4400
696.8711,755.4,751.1999999999999,759,1100
1032.8294,755.4,750,761.4,1300
272.9234,756,739.2,769.8,15000
484.9637,756,745.8,768,7500
856.8659,756,750,762.6,1900
129.0191,756.5999999999999,750,774,3800
371.5374,756.5999999999999,750,766.8,7200
745.0847,756.5999999999999,750.6,763.8000000000001,1900
372.0388,757.1999999999999,751.8,763.2,1900
744.0823,757.1999999999999,748.2,767.4,7600
450.9786,757.8000000000001,750,761.4,1000
878.8377,757.8000000000001,752.4,762,1300
351.3104,761.4,747,844.2,1700
342.3061,762,745.2,849,4000
503.9554,762.6,758.4000000000001,769.2,1100
657.9392,762.6,757.1999999999999,771.5999999999999,2300
679.9189,762.6,757.8000000000001,769.8,1400
833.9026,762.6,758.4000000000001,768.6,1200
173.0091,763.2,748.2,778.8000000000001,7100
402.0089,763.2,756,774.6,5800
481.9753,763.2,753.6,792,34000
193.0238,765,758.4000000000001,780.6,2900
388.9604,765,760.8,771.5999999999999,1100
111.0088,765.6,753,815.4,9800
191.0203,765.6,756,820.2,170000
192.023,765.6,757.1999999999999,819,12000
219.0111,765.6,759,774,2300
294.9924,765.6,758.4000000000001,778.2,2100
406.9902,765.6,760.2,772.8000000000001,3400
366.9815,766.1999999999999,757.8000000000001,783.6,2800
339.9905,766.8,761.4,774.6,1300
338.9874,767.4,750.6,816,19000
374.9679,767.4,758.4000000000001,793.2,4000
514.9504,767.4,757.1999999999999,783.6,4400
536.9318,768,762,774.6,1200
712.8955,768.6,762,776.4,1200
702.8467,772.1999999999999,758.4000000000001,823.2,2000
1098.7353,773.4000000000001,759,798,1100
175.9599,774,751.1999999999999,843.6,1100
244.9962,775.8,768.6,783.6,2900
368.9973,775.8,768,783.6,1500
403.8311,776.4,751.8,841.8,2300
724.8276,776.4,754.2,837,4700
422.0853,777,771,785.4,4100
388.0286,778.2,773.4000000000001,784.8,1700
548.8636,778.2,756,839.4,8800
740.7945,778.2,755.4,826.8,1600
900.7909,778.2,753.6,822,2100
526.8824,778.8000000000001,752.4,838.8000000000001,9000
350.9198,780,755.4,839.4,58000
358.9046,780,768,831,1100
386.0314,780,769.2,790.8,15000
387.034,780,772.8000000000001,785.4,2100
392.8747,780,769.8,831,1900
564.8306,780,756,840,1800
174.9573,780.6,750.6,843,83000
351.9224,780.6,756.5999999999999,838.8000000000001,1700
402.0437,781.1999999999999,775.8,787.8000000000001,3000
726.7967,781.1999999999999,757.1999999999999,821.4,2200
304.0772,781.8,777,787.1999999999999,1500
480.0401,781.8,775.8,790.2,4400
96.9602,784.8,769.8,807.6,2600
154.9653,784.8,778.2,795,3800
216.9818,785.4,776.4,799.8,9500
352.9231,785.4,756,838.8000000000001,1500
392.9431,785.4,778.8000000000001,792,1400
522.9835,786.5999999999999,781.1999999999999,796.8,2400
442.0147,787.1999999999999,780,799.8,3600
521.9812,787.1999999999999,778.2,810,18000
697.9446,787.1999999999999,782.4,794.4,1300
173.0092,787.8000000000001,778.8000000000001,815.4,4400
719.9249,788.4000000000001,782.4,793.2,1200
147.0296,796.8,791.4,805.8,1900
582.0328,798,793.2,805.2,1400
402.9929,799.8,790.2,810,3900
581.0302,799.8,790.8,810.6,10000
345.9893,800.4,790.2,807,1900
423.9852,800.4,778.8000000000001,811.1999999999999,6700
579.0264,800.4,787.8000000000001,818.4000000000001,220000
580.0295,800.4,789.6,813.6,36000
248.0229,801,782.4,814.2,7900
204.0333,801.5999999999999,783,814.2,6500
762.7768,804.6,757.8000000000001,840,1500
922.7723,804.6,756,837.6,2100
131.0825,812.4,802.8000000000001,829.8,5900
485.1963,819.6,811.8,828,1400
944.753,819.6,760.2,839.4,1400
746.8094,820.2,758.4000000000001,838.8000000000001,4000
570.8453,828.6,769.8,840.6,6100
482.0377,829.8,810,839.4,1100
592.8271,830.4,799.2,841.8,3600
768.7908,831,772.8000000000001,840,3200
790.7724,831,796.8,840.6,1900
966.734,831,774.6,839.4,1400
372.8999,831.5999999999999,757.8000000000001,841.8,8100
394.8816,831.5999999999999,802.1999999999999,846,4100
988.716,831.5999999999999,814.8,839.4,1000
306.0754,832.8000000000001,823.2,843,5500
473.0357,832.8000000000001,828,839.4,2100
145.0989,833.4000000000001,819.6,856.8,100000
146.1011,833.4000000000001,823.2,849,7400
359.0087,833.4000000000001,825,841.8,1300
343.0422,834,823.2,855,3900
365.0246,834.6,823.8000000000001,855.6,2100
435.0426,835.8,819,841.1999999999999,7400
614.8089,836.4,812.4,843.6,1700
586.8133,837.6,769.2,841.1999999999999,1900
784.7591,837.6,771.5999999999999,840.6,1500
608.7966,839.4,804.6,843,1900
410.8507,840,809.4,845.4,1700
630.7797,840,825,844.2,1600
806.7418,840,807,841.1999999999999,1300
828.7269,840,835.2,841.8,1200
432.8378,840.6,837.6,847.8000000000001,1400
850.7087,840.6,835.2,841.8,1100
636.7918,841.1999999999999,828.6,844.2,1100
652.7651,841.1999999999999,837,844.2,1400
313.1843,843.6,829.2,847.8000000000001,3100
230.0751,844.2,843,849,1600
212.9118,845.4,838.8000000000001,853.2,1700
218.92,847.1999999999999,841.8,850.8,1300
76.9701,848.4000000000001,828,849.6,2700
316.8986,849,843.6,854.4,1400
352.9434,849,846,853.2,1700
450.9199,849,847.8000000000001,852.6,1000
195.0858,849.6,847.8000000000001,855,1200
196.9381,849.6,806.4,867,18000
204.97,849.6,845.4,855,2100
294.9138,849.6,843,861.5999999999999,2500
434.9459,849.6,847.1999999999999,856.1999999999999,1900
502.8821,849.6,847.8000000000001,854.4,1000
286.9725,850.2,846,859.8,2900
404.9058,850.2,847.1999999999999,854.4,1500
532.923,850.2,847.8000000000001,855,1400
227.1006,850.8,826.8,860.4,8200
262.9542,850.8,846,865.2,2600
486.9079,850.8,847.1999999999999,859.2,2500
614.9264,850.8,848.4000000000001,861.5999999999999,2300
802.8956,850.8,849.6,855,1000
99.0062,852,843.6,905.4,6000
173.1039,852,844.2,877.1999999999999,19000
174.1068,852,848.4000000000001,858.6,1300
255.1064,852,846,882.6,23000
256.1095,852,849.6,864.6,2000
300.922,852,844.8,870,5000
368.9743,852,846,871.8,6700
391.1054,852,848.4000000000001,858,4000
473.1074,852,849.6,856.8,4400
555.1108,852,850.2,855.6,2800
584.8857,852,848.4000000000001,864.6,1900
320.0606,852.6,846,859.8,4200
435.0845,852.6,850.2,867,1800
466.9502,852.6,847.1999999999999,870.6,3600
564.9264,852.6,848.4000000000001,856.1999999999999,1600
637.1147,852.6,850.8,856.8,1600
246.9802,853.2,844.8,868.2,16000
277.0878,853.2,849,859.2,1200
278.9404,853.2,841.8,910.8,19000
302.0499,853.2,847.1999999999999,859.8,3400
483.9815,853.2,850.2,858.6,1000
712.9014,853.2,849,855.6,1100
131.0824,853.8000000000001,844.8,868.8000000000001,5400
342.0422,853.8000000000001,847.1999999999999,861,7900
360.9414,853.8000000000001,844.8,902.4,15000
364.0237,853.8000000000001,847.1999999999999,861.5999999999999,5800
382.9243,853.8000000000001,845.4,898.8000000000001,15000
450.9771,853.8000000000001,847.1999999999999,877.1999999999999,7900
568.9118,853.8000000000001,847.8000000000001,880.2,3600
632.9584,853.8000000000001,850.2,859.8,1500
818.9252,853.8000000000001,850.2,858.6,1400
884.898,853.8000000000001,850.8,856.1999999999999,1200
142.9957,854.4,848.4000000000001,862.1999999999999,1100
386.0055,854.4,849,861,4400
532.9799,854.4,847.8000000000001,892.1999999999999,11000
565.9846,854.4,852.6,860.4,1400
720.9473,854.4,849.6,858,1200
650.9147,855,849,886.8,3800
666.8889,855,849,866.4,2100
884.9541,855,850.2,862.1999999999999,2000
181.0089,855.6,844.2,901.1999999999999,13000
299.0047,855.6,847.8000000000001,867.6,1300
328.9826,855.6,845.4,898.8000000000001,26000
359.0905,855.6,849.6,861.5999999999999,2100
468.0082,855.6,849,861,3600
523.0955,855.6,852,862.8000000000001,1800
533.9857,855.6,850.2,865.8,1300
632.0138,855.6,850.8,861,2000
714.0177,855.6,853.2,859.8,1300
373.0079,856.1999999999999,850.2,891.5999999999999,4100
464.927,856.1999999999999,846,896.4,18000
550.0106,856.1999999999999,850.2,861,3200
614.9829,856.1999999999999,848.4000000000001,891,14000
337.1085,856.8,848.4000000000001,873.6,9300
419.1107,856.8,849,876.5999999999999,15000
420.1143,856.8,850.2,865.8,1500
441.0927,856.8,849.6,862.8000000000001,2200
592.0255,856.8,852.6,877.8000000000001,1700
630.9569,856.8,847.8000000000001,894,11000
635.9612,856.8,853.8000000000001,859.8,1700
714.9639,856.8,850.8,885,2200
739.5004,856.8,855.6,861,1100
771.0842,856.8,852,866.4,1500
802.9493,856.8,850.2,862.8000000000001,1500
966.9562,856.8,852,861.5999999999999,1800
1033.0645,856.8,854.4,864.6,1200
329.986,858,848.4000000000001,870.6,1800
412.9902,858,850.2,883.8000000000001,2200
501.1136,858,849.6,873.6,16000
502.1165,858,850.8,867.6,2200
510.0219,858,849.6,886.8,6900
599.0909,858,850.8,873.6,4100
607.078,858,850.8,864,1500
647.9841,858,852,859.2,1400
668.9803,858,852,885.6,2800
689.0817,858,850.8,864,2300
743.9469,858,856.1999999999999,870,1700
747.1232,858,850.8,871.8,7900
748.1261,858,854.4,864,1600
900.9278,858,850.8,880.8,2100
1028.9348,858,856.1999999999999,862.1999999999999,1200
578.8771,858.6,849.6,861.5999999999999,1200
583.1169,858.6,849.6,873.6,14000
627.9743,858.6,852,861.5999999999999,1700
676.9642,858.6,852,877.1999999999999,4100
696.9861,858.6,849,886.8,14000
698.9884,858.6,853.8000000000001,865.8,1300
732.9185,858.6,849.6,885,4700
741.0004,858.6,852,879.6,4700
778.989,858.6,849.6,885.6,12000
780.9924,858.6,853.2,864.6,1600
814.9213,858.6,850.8,882.6,4700
829.1259,858.6,852,870.6,5800
854.9995,858.6,856.1999999999999,861,1200
958.9673,858.6,854.4,870,2000
1017.0903,858.6,855,862.8000000000001,1400
429.0153,859.2,850.8,886.8,3500
492.9878,859.2,847.1999999999999,895.8,79000
509.0184,859.2,847.8000000000001,892.8000000000001,50000
517.0873,859.2,850.2,873.6,3600
546.9299,859.2,847.1999999999999,893.4000000000001,16000
575.9941,859.2,849,888.6,15000
584.1194,859.2,850.8,866.4,2100
628.9329,859.2,848.4000000000001,889.8,15000
657.9973,859.2,849.6,886.8,16000
665.1202,859.2,850.2,873.6,11000
763.0973,859.2,850.8,872.4,4400
779.9976,859.2,852.6,877.8000000000001,6900
345.0136,859.8,845.4,898.8000000000001,110000
427.0159,859.8,846,895.8,70000
494.9927,859.8,850.8,877.1999999999999,2400
576.9952,859.8,850.8,882.6,4100
591.0209,859.8,849.6,889.8,15000
666.1235,859.8,852,865.2,1900
694.9573,859.8,855,862.8000000000001,1700
709.9771,859.8,852.6,865.8,2300
733.9387,870.6,868.8000000000001,885.6,2200
757.021,859.8,852.6,874.8,2400
758.9656,859.8,852.6,878.4000000000001,4300
776.9583,859.8,856.8,866.4,1200
792.9379,859.8,850.2,883.2,5600
809.0191,859.8,853.2,873,3400
860.9909,859.8,850.8,870.6,5900
862.0005,859.8,852.6,879.6,6400
896.9229,859.8,850.8,880.2,3800
906.0072,859.8,858.6,864.6,1200
935.0898,859.8,854.4,864.6,1700
968.964,865.8,864.6,877.8000000000001,2900
1009.1034,859.8,859.2,866.4,1100
410.9851,860.4,845.4,897.6,100000
574.9909,860.4,847.8000000000001,893.4000000000001,110000
658.9975,860.4,850.8,877.8000000000001,4700
681.0937,860.4,850.8,873.6,5100
697.9935,860.4,850.8,877.1999999999999,6400
705.0546,860.4,852.6,862.8000000000001,1200
808.4547,860.4,855.6,861.5999999999999,1100
845.0988,860.4,852,870.6,3700
1002.0438,860.4,855,870,2700
1060.9328,860.4,855,873.6,2200
1064.9299,860.4,852.6,867.6,1500
1136.967,871.1999999999999,864.6,879,2200
411.9882,861,848.4000000000001,892.8000000000001,9400
428.0191,861,849,888.6,7400
615.9899,861,850.2,874.8,3500
620.0156,861,853.8000000000001,874.2,1400
629.9369,861,852,870.6,1400
702.945,861,853.8000000000001,868.8000000000001,1500
738.9971,861,849,889.8,97000
791.9803,861,853.2,879.6,2400
821.0004,861,849.6,887.4,89000
823.0027,861,853.8000000000001,877.8000000000001,5800
850.0209,861,854.4,870,4000
853.0883,861,852.6,864.6,1600
859.0098,861,858.6,862.8000000000001,1600
865.0255,861,856.8,864,1100
911.1284,861,852.6,867.6,2800
920.0434,861,859.8,868.8000000000001,2500
920.5462,861,856.8,868.2,1200
951.0624,861,853.2,864.6,1500
970.0332,861,858.6,871.1999999999999,1600
993.1311,861,855,865.2,1600
1043.5474,861,858,864,1200
1146.8777,861,856.8,862.1999999999999,1000
347.0127,861.5999999999999,849,891.5999999999999,6800
374.0053,861.5999999999999,852.6,877.8000000000001,1500
456.007,861.5999999999999,858.6,868.8000000000001,1400
467.6115,861.5999999999999,853.8000000000001,874.8,2100
493.9909,861.5999999999999,849,889.2,9300
537.0137,861.5999999999999,850.8,881.4,3800
642.9843,861.5999999999999,858.6,864.6,1100
656.9941,861.5999999999999,848.4000000000001,891.5999999999999,97000
717.9663,861.5999999999999,853.2,877.1999999999999,3800
794.963,861.5999999999999,849.6,890.4,11000
799.9681,861.5999999999999,853.2,878.4000000000001,4200
812.9408,861.5999999999999,852.6,867.6,1900
833.4828,861.5999999999999,858.6,874.8,1200
858.0091,861.5999999999999,855,877.8000000000001,7800
869.0608,861.5999999999999,853.8000000000001,867.6,1600
891.0245,861.5999999999999,854.4,873,3900
982.0147,861.5999999999999,855.6,872.4,2100
1051.0335,861.5999999999999,854.4,872.4,5200
1113.003,861.5999999999999,860.4,872.4,2600
1174.5391,861.5999999999999,856.8,868.2,1200
725.9511,862.1999999999999,853.2,881.4,3000
740.0005,862.1999999999999,850.2,885.6,18000
750.9813,862.1999999999999,852.6,882.6,3600
822.0035,862.1999999999999,850.8,883.2,19000
829.4891,862.1999999999999,856.1999999999999,873,2100
862.9957,862.1999999999999,853.2,873.6,2100
870.4912,862.1999999999999,856.1999999999999,877.8000000000001,2500
887.029,862.1999999999999,853.8000000000001,875.4,5100
940.5141,862.1999999999999,855.6,871.8,3000
962.0474,862.1999999999999,852.6,882.6,18000
973.0241,862.1999999999999,855,868.8000000000001,3900
978.9267,862.1999999999999,853.2,873,3000
980.0213,862.1999999999999,853.8000000000001,877.8000000000001,2300
987.0073,862.1999999999999,853.8000000000001,879,4400
1014.0275,862.1999999999999,856.8,868.2,1800
1071.0023,862.1999999999999,856.1999999999999,877.8000000000001,5300
1127.0533,862.1999999999999,859.2,870,1900
1137.0315,862.1999999999999,858.6,864,1400
1195.0049,862.1999999999999,859.8,873,1800
471.0313,862.8000000000001,849.6,891,30000
553.0342,862.8000000000001,850.2,890.4,32000
747.4868,862.8000000000001,855,867,1600
783.0234,862.8000000000001,853.8000000000001,871.8,1400
784.9471,862.8000000000001,856.8,871.8,1500
788.4886,862.8000000000001,859.8,872.4,2300
797.0391,862.8000000000001,850.2,889.2,200000
798.0422,862.8000000000001,850.8,886.1999999999999,47000
817.508,862.8000000000001,861,868.2,1800
880.0451,862.8000000000001,852,884.4,28000
881.0462,862.8000000000001,852.6,878.4000000000001,7500
888.0308,862.8000000000001,859.8,868.8000000000001,1200
899.5111,862.8000000000001,855,873,2900
900.011,862.8000000000001,858.6,870.6,1900
904.0059,862.8000000000001,850.8,883.2,19000
905.0046,862.8000000000001,852,879,6000
928.0312,862.8000000000001,853.8000000000001,877.1999999999999,7500
929.0286,862.8000000000001,856.1999999999999,870,1500
932.0241,862.8000000000001,855.6,870.6,3600
940.011,862.8000000000001,853.8000000000001,877.1999999999999,7500
947.9985,862.8000000000001,854.4,879,9000
973.5279,862.8000000000001,858,865.8,1200
1010.0331,862.8000000000001,854.4,874.2,6700
1022.5163,862.8000000000001,856.8,871.1999999999999,2800
1043.047,862.8000000000001,852,883.2,39000
1064.0154,862.8000000000001,858,868.2,1600
1067.0081,862.8000000000001,852,884.4,45000
1068.0107,862.8000000000001,853.2,881.4,14000
1071.5039,862.8000000000001,856.8,874.8,2700
1092.0342,862.8000000000001,855,874.8,4500
1093.0308,862.8000000000001,856.8,870,1400
1096.0278,862.8000000000001,858,867.6,1500
1126.0513,862.8000000000001,853.8000000000001,874.8,5900
1142.9284,862.8000000000001,856.1999999999999,868.8000000000001,1500
1145.0183,862.8000000000001,856.8,870.6,3500
1149.5113,862.8000000000001,858,874.2,2400
1150.0138,862.8000000000001,853.2,879,8900
1165.9874,862.8000000000001,852.6,880.8,14000
1166.9874,862.8000000000001,853.8000000000001,880.8,5400
346.0169,864,847.8000000000001,892.8000000000001,9300
472.0342,864,852.6,881.4,2500
552.0331,864,849,891,130000
619.0172,864,850.8,880.2,3900
634.0365,864,850.2,890.4,110000
715.0367,864,849.6,891,440000
717.0407,864,850.8,885.6,24000
768.0191,864,855.6,871.1999999999999,2200
787.9869,864,853.8000000000001,877.8000000000001,7900
795.9716,864,852,885,9000
846.028,864,855,873.6,3200
866.9967,864,860.4,874.2,1900
878.97260000000006,864,855,874.2,3400
879.042,864,850.8,887.4,120000
903.0029,864,850.2,886.8,78000
912.8977,864,852,885.6,4000
919.4792,864,858,879.6,2900
927.1028,864,852.6,865.2,1900
928.533,864,855,875.4,3200
941.0121,864,856.1999999999999,873,1900
961.0442,864,852,885.6,71000
969.5342,864,855,873,2900
985.0054,864,850.8,885,66000
986.008,864,852.6,881.4,17000
1042.9732,864,861,867,2800
1045.0514,864,855,874.8,3000
1069.0121,864,855,874.8,3300
1073.9316,864,861,866.4,1300
1075.498,864,858,875.4,2800
1125.0491,864,852.6,880.8,21000
1186.0178,864,858,867.6,2500
1186.5217,864,861,868.8000000000001,1200
702.0186,864.6,855.6,868.2,1100
799.0436,864.6,852.6,883.2,13000
817.0087,864.6,853.8000000000001,878.4000000000001,6300
837.4754,864.6,858,874.2,2200
915.4854,864.6,855.6,879,2300
932.5246,864.6,859.2,865.8,1300
948.4987,864.6,856.1999999999999,877.1999999999999,3500
949.0004,864.6,858,874.2,3000
952.4935,864.6,855,878.4000000000001,3700
981.5137,864.6,856.1999999999999,873,2900
994.9009,864.6,854.4,882.6,3000
1018.5218,864.6,858,875.4,3300
1023.0146,864.6,859.8,871.8,1500
1055.0274,864.6,858,868.2,2000
1104.0172,864.6,855,872.4,4000
1104.5205,864.6,856.8,871.1999999999999,1900
1133.0372,864.6,854.4,873.6,4100
1149.0104,864.6,852,882.6,27000
1151.0142,864.6,855,871.1999999999999,2000
1165.4881,864.6,858.6,874.8,2200
1176.9674,864.6,856.1999999999999,879,4200
1194.5081,864.6,859.8,871.1999999999999,1600
1198.5006,864.6,856.1999999999999,871.8,2000
385.8579,865.2,852,877.1999999999999,3500
554.0366,865.2,852.6,878.4000000000001,3600
675.0199,865.2,852,878.4000000000001,3100
710.9356,865.2,849.6,886.1999999999999,10000
735.0093,865.2,854.4,878.4000000000001,3400
824.9939,865.2,856.1999999999999,878.4000000000001,5700
874.9396,865.2,852.6,877.8000000000001,2700
882.9772,865.2,859.2,870.6,1900
899.0111,865.2,853.8000000000001,877.8000000000001,9200
945.0023,865.2,856.8,874.8,3000
951.9919,865.2,853.8000000000001,883.2,8700
969.0315,865.2,853.2,875.4,7400
982.9289,865.2,850.8,876.5999999999999,2200
1027.0079,865.2,858.6,876.5999999999999,3100
1033.9941,865.2,855.6,880.2,7500
1051.5372,865.2,855,873,2400
1059.5233,865.2,858.6,871.8,3300
1078.9912,865.2,853.8000000000001,879,6200
1082.9819,865.2,852,886.8,61000
1100.5232,865.2,856.8,872.4,2200
1112.5046,865.2,858,874.8,2900
1133.5402,865.2,858.6,870.6,1900
1153.0042,865.2,856.1999999999999,873.6,5500
1164.9849,865.2,852,885.6,41000
390.0315,865.8,853.2,882.6,2800
469.0276,865.8,847.1999999999999,895.8,900000
470.0302,865.8,849,892.1999999999999,130000
551.0303,865.8,847.8000000000001,893.4000000000001,800000
606.9953,865.8,850.2,890.4,8300
633.0336,865.8,848.4000000000001,892.1999999999999,600000
635.0375,865.8,850.8,888.6,29000
701.0202,865.8,852,877.1999999999999,3100
748.8919,865.8,849.6,890.4,3000
776.0048,865.8,856.1999999999999,874.8,3100
807.9537,865.8,853.2,882.6,3100
876.9653,865.8,850.2,887.4,8000
890.9144,865.8,853.2,883.2,3200
920.976,865.8,852,885.6,16000
989.5016,865.8,856.1999999999999,873.6,3800
1001.4828,865.8,859.2,878.4000000000001,3300
1030.5017,865.8,856.8,876.5999999999999,3100
1039.4901,865.8,864.6,871.1999999999999,1500
1044.0493,865.8,852.6,880.2,10000
1059.0208,865.8,852,886.8,53000
1060.0239,865.8,852.6,882.6,15000
1083.4847,865.8,859.8,880.2,2600
1115.9947,865.8,853.8000000000001,874.2,5900
1119.9914,865.8,855,876.5999999999999,6700
1141.0236,865.8,852.6,884.4,32000
1154.0003,865.8,864.6,872.4,1900
1160.9929,865.8,855,877.8000000000001,5500
1161.9842,865.8,861.5999999999999,867.6,1900
1168.9805,865.8,854.4,877.1999999999999,5300
1194.0059,865.8,858.6,872.4,3300
224.0228,866.4,847.1999999999999,897,38000
304.1054,866.4,852,888.6,4000
306.0251,866.4,847.1999999999999,896.4,120000
388.0275,866.4,847.8000000000001,895.2,160000
455.0105,866.4,850.8,884.4,3300
636.0406,866.4,853.2,879,3500
716.0395,866.4,850.2,889.2,87000
755.9743,866.4,850.8,889.2,19000
800.0458,866.4,855.6,871.1999999999999,2100
830.8949,866.4,850.2,887.4,3800
840.9703,866.4,852.6,882.6,4900
869.9893,866.4,853.8000000000001,881.4,7800
874.9814,866.4,858.6,877.8000000000001,1800
898.0191,866.4,855,880.2,3500
955.9844,866.4,854.4,880.2,7600
960.4796,866.4,858,879,3200
963.0486,866.4,853.8000000000001,877.1999999999999,4500
978.0213,866.4,852,885.6,23000
981.0131,866.4,855,878.4000000000001,8000
985.5082,866.4,858,877.8000000000001,3100
990.0018,866.4,856.8,872.4,3200
1001.9827,866.4,852,885,23000
1010.5349,866.4,855,871.1999999999999,2900
1022.0121,866.4,855,874.8,6200
1031.0031,866.4,859.8,875.4,3200
1041.9813,866.4,855,879.6,7300
1063.0149,866.4,854.4,873.6,5200
1063.5178,866.4,858.6,871.8,2400
1079.9901,866.4,856.8,875.4,2700
1092.5377,866.4,855.6,871.1999999999999,2200
1108.5109,866.4,856.1999999999999,873.6,2400
1109.0078,866.4,858,874.2,2300
1116.4984,866.4,856.1999999999999,878.4000000000001,2600
1153.5072,866.4,859.2,871.1999999999999,3000
1158.0006,866.4,853.2,883.2,8500
1188.9461,866.4,852.6,887.4,14000
141.0174,867,831.5999999999999,942,1200000
142.02,867,843.6,904.8,52000
223.0198,867,845.4,901.1999999999999,560000
225.0237,867,849.6,891.5999999999999,7600
305.0225,867,844.8,901.1999999999999,1500000
307.0263,867,849,892.1999999999999,27000
387.0251,867,846,898.8000000000001,1500000
389.0286,867,849,892.1999999999999,37000
511.0169,867,850.2,885.6,5400
593.0177,867,852,882.6,4700
608.9915,867,852,885.6,3400
623.9786,867,855,876.5999999999999,1400
674.9676,867,849.6,890.4,9000
713.9675,867,850.8,886.1999999999999,5900
718.0435,867,853.8000000000001,877.8000000000001,3100
731.0106,867,850.2,891.5999999999999,340000
733.0108,867,850.8,889.8,44000
813.0132,867,850.2,890.4,190000
814.0159,867,852,889.2,44000
816.016,867,853.2,881.4,4100
836.9741,867,849.6,891,100000
