ilp_nodes1,ilp_nodes2,edge_id,node1,node2,mass_dif,category,linktype,direction,rdbe,formula1,formula2,ilp_edge_id,score_category,score_rt_artifact,score_inten_isotope,score_MS2_abiotic_mz_appearance,cplex_score,ilp_solution
20902,1338,554,1719,196,-0.09001051107665407,Biotransform,H-1N-1O1,0,0,C7H12N2O3,C7H11N1O4,874,0,0,NA,NA,0,0
20902,1342,555,1719,197,-0.09001051107665407,Biotransform,H-1N-1O1,0,0,C7H12N2O3,C7H11N1O4,878,0,0,NA,NA,0,0
20912,1338,556,1721,196,-0.09001051107665407,Biotransform,H-1N-1O1,0,0,C7H12N2O3,C7H11N1O4,882,0,0,NA,NA,0,0
20912,1342,557,1721,197,-0.09001051107665407,Biotransform,H-1N-1O1,0,0,C7H12N2O3,C7H11N1O4,886,0,0,NA,NA,0,0
20907,1338,558,1720,196,-0.6678158194938685,Biotransform,H-1N-1O1,0,0,C7H12N2O3,C7H11N1O4,890,0,0,NA,NA,0,0
20907,1342,559,1720,197,-0.6678158194938685,Biotransform,H-1N-1O1,0,0,C7H12N2O3,C7H11N1O4,894,0,0,NA,NA,0,0
8871,2316,561,938,312,0.48769194395613585,Biotransform,H-1N-1O1,0,0,C8H16N2O2,C8H15N1O3,900,0,0,NA,NA,0,0
7157,651,598,799,110,-0.08897429458580768,Biotransform,H-1N-1O1,0,0,C7H14N2O3,C7H13N1O4,930,0,0,NA,NA,0,0
7157,654,599,799,111,-0.08897429458580768,Biotransform,H-1N-1O1,0,0,C7H14N2O3,C7H13N1O4,934,0,0,NA,NA,0,0
7165,651,600,801,110,-0.08897429458580768,Biotransform,H-1N-1O1,0,0,C7H14N2O3,C7H13N1O4,938,0,0,NA,NA,0,0
7165,654,601,801,111,-0.08897429458580768,Biotransform,H-1N-1O1,0,0,C7H14N2O3,C7H13N1O4,942,0,0,NA,NA,0,0
7169,651,602,802,110,-0.08897429458580768,Biotransform,H-1N-1O1,0,0,C7H14N2O3,C7H13N1O4,946,0,0,NA,NA,0,0
7169,654,603,802,111,-0.08897429458580768,Biotransform,H-1N-1O1,0,0,C7H14N2O3,C7H13N1O4,950,0,0,NA,NA,0,0
55,65,606,14,15,-0.08896860333598472,Biotransform,H-1N-1O1,0,0,C6H14N4O2,C6H13N3O3,962,0,0,NA,NA,0,0
4406,15085,621,580,1399,-0.08849533580387006,Biotransform,H-1N-1O1,0,0,C6H9N1O5,C6H8O6,969,0,0,NA,NA,0,0
34623,7754,623,2596,843,-0.6565324937673925,Biotransform,H-1N-1O1,0,0,C5H9N3O4,C5H8N2O5,974,0,0,NA,NA,0,0
651,26814,629,110,2145,-0.08847704029538962,Biotransform,H-1N-1O1,0,0,C7H13N1O4,C7H12O5,983,0,0,NA,NA,0,0
651,1424,630,110,202,0.47948417378497127,Biotransform,H-1N-1O1,0,0,C7H13N1O4,C7H12O5,987,0,0,NA,NA,0,0
654,26814,631,111,2145,-0.08847704029538962,Biotransform,H-1N-1O1,0,0,C7H13N1O4,C7H12O5,991,0,0,NA,NA,0,0
654,1424,632,111,202,0.47948417378497127,Biotransform,H-1N-1O1,0,0,C7H13N1O4,C7H12O5,995,0,0,NA,NA,0,0
65,553,633,15,102,-0.0884714124796369,Biotransform,H-1N-1O1,0,0,C6H13N3O3,C6H12N2O4,999,0,0,NA,NA,0,0
556,43695,667,103,3203,0.4742013065178524,Biotransform,H-1N-1O1,0,0,C6H11N1O3S1,C6H10O4S1,1041,0,0,NA,NA,0,0
4856,59052,675,636,5438,-0.08747563395826327,Biotransform,H-1N-1O1,0,0,C7H15N1O4,C7H14O5,1068,0,0,NA,NA,0,0
4856,13710,676,636,1311,0.47405724909272423,Biotransform,H-1N-1O1,0,0,C7H15N1O4,C7H14O5,1072,0,0,NA,NA,0,0
4850,59052,678,635,5438,-0.6490087833677081,Biotransform,H-1N-1O1,0,0,C7H15N1O4,C7H14O5,1080,0,0,NA,NA,0,0
4850,13710,679,635,1311,-0.08747558499741986,Biotransform,H-1N-1O1,0,0,C7H15N1O4,C7H14O5,1084,0,0,NA,NA,0,0
4859,59052,681,637,5438,-0.6490087833677081,Biotransform,H-1N-1O1,0,0,C7H15N1O4,C7H14O5,1092,0,0,NA,NA,0,0
4859,13710,682,637,1311,-0.08747558499741986,Biotransform,H-1N-1O1,0,0,C7H15N1O4,C7H14O5,1096,0,0,NA,NA,0,0
43761,1013,695,3210,157,-0.08603123171143129,Biotransform,H-1N-1O1,0,0,C9H12N2O2,C9H11N1O3,1113,0,0,NA,NA,0,0
1013,10077,697,157,1085,-0.08556624327712552,Biotransform,H-1N-1O1,0,0,C9H11N1O3,C9H10O4,1119,0,0,NA,NA,0,0
25250,28365,729,2023,2244,-0.6214112300396496,Biotransform,H-1N-1O1,0,0,C3H8N1O6P1,C3H7O7P1,1136,0,0,NA,NA,0,0
54255,26283,732,4652,2062,1.5288630420120293,Biotransform,H-1N-1O1,0,0,C8H11N1O2S1,C8H10O3S1,1145,0,0,NA,NA,0,0
26466,35496,733,2093,2653,-0.08372393549697824,Biotransform,H-1N-1O1,0,0,C7H11N3O3,C7H10N2O4,1147,0,0,NA,NA,0,0
26466,35501,734,2093,2654,-0.08372393549697824,Biotransform,H-1N-1O1,0,0,C7H11N3O3,C7H10N2O4,1151,0,0,NA,NA,0,0
40168,25287,739,2912,2026,-0.08326728619752262,Biotransform,H-1N-1O1,0,0,C8H14N2O3,C8H13N1O4,1157,0,0,NA,NA,0,0
50721,37968,740,4126,2776,0.45122392316109405,Biotransform,H-1N-1O1,0,0,C7H14N4O2,C7H13N3O3,1161,0,0,NA,NA,0,0
3791,7540,746,501,828,-0.08237970349160591,Biotransform,H-1N-1O1,0,0,C8H16N2O3,C8H15N1O4,1174,0,0,NA,NA,0,0
3795,7540,747,502,828,-0.08237970349160591,Biotransform,H-1N-1O1,0,0,C8H16N2O3,C8H15N1O4,1178,0,0,NA,NA,0,0
3798,7540,748,503,828,-0.08237970349160591,Biotransform,H-1N-1O1,0,0,C8H16N2O3,C8H15N1O4,1182,0,0,NA,NA,0,0
57553,54422,749,5165,4670,-0.08237482460133397,Biotransform,H-1N-1O1,0,0,C7H16N4O2,C7H15N3O3,1186,0,0,NA,NA,0,0
1479,21630,752,213,1763,-0.08196894841392552,Biotransform,H-1N-1O1,0,0,C7H11N1O5,C7H10O6,1190,0,0,NA,NA,0,0
29282,26787,754,2265,2138,-0.08196407492874888,Biotransform,H-1N-1O1,0,0,C6H11N3O4,C6H10N2O5,1199,0,0,NA,NA,0,0
7540,5120,757,828,653,-0.08195325197619183,Biotransform,H-1N-1O1,0,0,C8H15N1O4,C8H14O5,1212,0,0,NA,NA,0,0
51593,53538,761,4250,4539,0.44194174585962187,Biotransform,H-1N-1O1,0,0,C6H10N2O3S1,C6H9N1O4S1,1223,0,0,NA,NA,0,0
22375,16380,780,1814,1510,-0.08027506176357388,Biotransform,H-1N-1O1,0,0,C10H11N1O3,C10H10O4,1251,0,0,NA,NA,0,0
16582,47070,800,1530,3622,-0.07866585131475085,Biotransform,H-1N-1O1,0,0,C7H7N3O4,C7H6N2O5,1271,0,0,NA,NA,0,0
55991,48518,822,4905,3811,-0.07787754871344296,Biotransform,H-1N-1O1,0,0,C8H9N1O5,C8H8O6,1287,0,0,NA,NA,0,0
