label,metaGroupId,groupId,goodPeakCount,medMz,medRt,maxQuality,isotopeLabel,compound,compoundId,formula,expectedRtDiff,ppmDiff,parent,sample
,,4963,,288.0555,11.30653,0.8495239,,,,,,,,44371.53646
,,4964,,211.0603,16.77383,0.8385675,,,,,,,,36809.09909
,,4965,,331.0725,8.675099,0.8487133,,,,,,,,42001.04349
,,4966,,328.1511,13.0091,0.8261406,,,,,,,,22087.65892
,,4967,,176.1115,16.78011,0.848694,,,,,,,,39410.70742
,,4968,,383.0937,7.062545,0.8337007,,,,,,,,35744.71042
,,4969,,556.3156,3.071684,0.8493811,,,,,,,,38482.12786
,,4970,,225.0404,12.40201,0.8484923,,,,,,,,40662.83867
,,4972,,484.1548,2.3664,0.8499134,,,,,,,,33418.56224
,,4973,,278.0105,7.04664,0.8293786,,,,,,,,36000.2332
,,4976,,181.986,13.89403,0.8001805,,,,,,,,28687.84388
,,4977,,281.0963,2.438617,0.8577628,,,,,,,,2962060.148
,,4982,,253.0781,16.24884,0.8477747,,,,,,,,43228.35104
,,4984,,349.0765,8.661933,0.8489558,,,,,,,,41907.71836
,,4985,,172.6494,16.77061,0.8502654,,,,,,,,41352.71816
,,4987,,497.1017,14.19498,0.8504046,,,,,,,,38559.39818
,,4988,,250.0071,13.39721,0.8492745,,,,,,,,21136.81257
,,4989,,217.1807,2.827039,0.8438512,,,,,,,,24029.43737
,,4993,,528.2941,3.0685,0.8467354,,,,,,,,37612.48268
,,4995,,168.9993,4.874006,0.8382851,,,,,,,,23620.2749
,,4997,,548.1245,13.98577,0.8479919,,,,,,,,25978.69271
,,4998,,106.0226,11.30331,0.848555,,,,,,,,47055.51406
,,5000,,261.0264,14.18859,0.8429479,,,,,,,,34995.13125
,,5002,,132.0886,16.77378,0.8212726,,,,,,,,28443.88424
,,5004,,541.0976,12.98402,0.8496677,,,,,,,,35482.63053
,,5005,,310.1521,11.7926,0.8485965,,,,,,,,45320.18047
,,5006,,538.3147,7.094395,0.8492154,,,,,,,,31009.98724
,,5007,,269.0738,8.6718,0.8311709,,,,,,,,6360.602441
,,5010,,156.013,8.562962,0.8479459,,,,,,,,45885.94401
,,5013,,270.1458,11.40036,0.8493109,,,,,,,,42607.08854
,,5016,,158.9242,13.89701,0.8336116,,,,,,,,83224.98581
,,5017,,244.1301,9.353568,0.8383278,,,,,,,,41942.5401
,,5021,,489.3585,2.903028,0.8499743,,,,,,,,39685.98464
,,5022,,156.9542,13.90012,0.843833,,,,,,,,35470.6569
,,5023,,299.0957,16.82528,0.8402528,,,,,,,,32521.59238
,,5024,,148.0333,4.954812,0.8496318,,,,,,,,46891.60859
,,5025,,288.082,4.333994,0.8502719,,,,,,,,34488.33112
,,5026,,288.1677,14.46921,0.8477851,,,,,,,,36098.44987
,,5027,,174.9984,11.29687,0.8496841,,,,,,,,43971.42357
,,5030,,396.9795,13.91278,0.8503978,,,,,,,,20166.09564
,,5031,,173.1288,16.79922,0.8516468,,,,,,,,116170.1995
,,5034,,232.1301,12.04233,0.8477669,,,,,,,,35934.37474
,,5037,,130.8868,13.64965,0.846531,,,,,,,,32731.32988
,,5039,,232.0202,10.34721,0.8204186,,,,,,,,18546.8946
,,5040,,232.0202,11.12919,0.7584216,,,,,,,,36667.89245
,,5041,,232.0202,10.84195,0.6727742,,,,,,,,36667.89245
,,5042,,449.1753,2.795633,0.8311357,,,,,,,,82570.80482
,,5043,,163.0611,11.3549,0.7598514,,,,,,,,93071.90677
,,5044,,163.0611,11.80233,0.7004395,,,,,,,,70705.54401
,,5046,,582.3672,7.091222,0.8495024,,,,,,,,38846.65352
,,5047,,374.1569,11.42314,0.7268403,,,,,,,,41321.9862
,,5048,,374.157,11.76011,0.6281308,,,,,,,,41321.9862
,,5049,,402.2036,2.064322,0.8481467,,,,,,,,37125.17083
,,5051,,247.0488,14.3271,0.8481078,,,,,,,,45118.55339
,,5053,,285.0568,11.80882,0.8495784,,,,,,,,42108.28646
,,5054,,285.0567,11.3841,0.8304407,,,,,,,,39898.20039
,,5055,,235.1087,7.107128,0.839815,,,,,,,,38559.89193
,,5056,,235.1087,7.513683,0.841883,,,,,,,,42132.68294
,,5057,,546.2612,13.65279,0.846424,,,,,,,,30129.58802
,,5058,,188.9689,13.02482,0.8506123,,,,,,,,24172.73027
,,5060,,242.1145,13.05308,0.849783,,,,,,,,32222.25286
,,5061,,192.0501,7.100767,0.8496054,,,,,,,,37779.13945
,,5062,,340.0704,12.99656,0.8366966,,,,,,,,26729.94876
,,5064,,524.2893,7.103945,0.8462431,,,,,,,,35538.71667
,,5065,,340.1183,4.324339,0.8453956,,,,,,,,46029.44128
,,5066,,340.1164,4.877289,0.8317513,,,,,,,,18718.67572
,,5067,,220.127,4.216284,0.8470254,,,,,,,,24990.44453
,,5069,,384.1331,13.04993,0.8504267,,,,,,,,27843.06061
,,5070,,173.1515,16.777,0.8375005,,,,,,,,18620.77383
,,5071,,96.93918,14.1918,0.7024771,,,,,,,,90795.28353
,,5075,,401.1046,7.113501,0.8386673,,,,,,,,21999.47135
,,5077,,734.4979,3.074878,0.8476786,,,,,,,,36495.93659
,,5078,,306.2467,13.49184,0.8506896,,,,,,,,57947.84453
,,5081,,191.3002,14.17263,0.8450416,,,,,,,,50346.36732
,,5085,,130.9227,16.75789,0.8427481,,,,,,,,26864.12298
,,5086,,178.0144,4.153528,0.8332798,,,,,,,,35730.05254
,,5087,,170.0125,13.33392,0.8374193,,,,,,,,39640.4528
,,5088,,281.1077,15.42214,0.848019,,,,,,,,43403.02083
,,5091,,442.3771,2.305484,0.8497853,,,,,,,,34194.475
,,5094,,175.9643,7.151751,0.8492609,,,,,,,,46560.64889
,,5095,,226.031,7.097578,0.8485479,,,,,,,,36667.53594
,,5096,,226.0322,7.756401,0.8280293,,,,,,,,21016.27624
,,5097,,147.2193,13.40666,0.8413892,,,,,,,,27000.32962
,,5098,,555.35,3.0685,0.8500718,,,,,,,,25557.56608
,,5101,,228.9753,14.12464,0.8461683,,,,,,,,42835.45052
,,5106,,289.1405,14.14068,0.8496354,,,,,,,,37745.11615
,,5107,,195.0508,13.26591,0.6351987,,,,,,,,31270.02122
,,5108,,282.9576,14.4175,0.7104487,,,,,,,,36906.48242
,,5109,,162.8937,2.247356,0.8486791,,,,,,,,36044.87344
,,5110,,287.0885,6.396634,0.8479259,,,,,,,,38604.99362
,,5111,,127.0057,13.36877,0.8455311,,,,,,,,45558.69258
,,5117,,190.037,7.2607,0.8436856,,,,,,,,46185.73828
,,5118,,378.8856,13.9348,0.8502638,,,,,,,,26814.88333
,,5119,,274.0024,12.2415,0.8489421,,,,,,,,44592.04844
,,5123,,310.1158,7.215723,0.8490288,,,,,,,,38935.33854
,,5125,,157.0271,13.90333,0.8467182,,,,,,,,32039.45645
,,5126,,170.0238,7.458534,0.8479396,,,,,,,,39474.24167
,,5127,,270.9349,13.97299,0.8185271,,,,,,,,38583.22318
,,5128,,324.1719,2.105833,0.8481268,,,,,,,,41039.00716
,,5129,,157.0697,12.24476,0.8397903,,,,,,,,27451.06536
,,5130,,249.0225,2.912567,0.8497717,,,,,,,,36152.50143
,,5131,,495.2559,3.0685,0.849007,,,,,,,,35857.41615
,,5132,,210.0155,11.19052,0.8316602,,,,,,,,18606.3873
,,5133,,416.1787,13.156,0.8491102,,,,,,,,33084.91094
,,5134,,371.1935,14.43364,0.8491006,,,,,,,,34720.44115
,,5135,,194.0272,14.18221,0.8478003,,,,,,,,44299.81667
,,5136,,173.9498,13.31477,0.8482319,,,,,,,,27593.87637
,,5139,,331.869,13.84367,0.8469284,,,,,,,,28398.49727
,,5140,,660.4611,4.260317,0.832415,,,,,,,,21739.80332
,,5141,,174.0963,11.3033,0.8451021,,,,,,,,38496.68359
,,5142,,174.0964,11.91911,0.8271032,,,,,,,,10477.31582
,,5143,,252.4858,13.95705,0.8486437,,,,,,,,28354.88379
,,5144,,305.9955,11.29688,0.8492929,,,,,,,,40382.56562
,,5146,,223.9966,2.234439,0.8466767,,,,,,,,33062.27005
,,5147,,292.0337,11.23566,0.8485505,,,,,,,,34323.98255
,,5149,,275.9816,13.47297,0.8493786,,,,,,,,24427.13164
,,5150,,343.0622,7.116684,0.8443387,,,,,,,,38885.82357
,,5151,,431.0361,13.99217,0.8504261,,,,,,,,34398.42031
,,5152,,270.0955,16.78333,0.8160176,,,,,,,,14955.50215
,,5153,,500.2631,7.116673,0.8501759,,,,,,,,30712.12441
,,5154,,269.0804,8.675099,0.8391712,,,,,,,,18643.30254
,,5155,,194.075,4.495239,0.6948913,,,,,,,,40774.47253
,,5156,,242.151,15.74463,0.8474308,,,,,,,,38819.58763
,,5159,,265.0441,10.77996,0.8460643,,,,,,,,42083.6724
,,5160,,265.0441,9.576012,0.8318267,,,,,,,,22574.34753
,,5163,,246.9855,13.37192,0.8440751,,,,,,,,31667.73092
,,5165,,173.1307,16.76111,0.8475531,,,,,,,,62671.69212
,,5166,,275.1442,14.14066,0.8470199,,,,,,,,29003.37396
,,5168,,169.986,13.81485,0.8474082,,,,,,,,36183.12474
,,5170,,244.9393,13.45091,0.8431224,,,,,,,,27622.85452
,,5171,,280.0953,4.867595,0.8459013,,,,,,,,37553.06185
,,5173,,367.1357,11.2808,0.8501313,,,,,,,,31928.48203
,,5175,,131.1044,13.64332,0.8484591,,,,,,,,40268.21465
,,5176,,156.9444,13.49499,0.7904645,,,,,,,,48203.60039
,,5177,,319.0255,7.01759,0.8403741,,,,,,,,28454.42663
,,5178,,196.0614,13.01225,0.8365676,,,,,,,,28959.25313
,,5179,,196.0614,11.24857,0.8200989,,,,,,,,26393.16823
,,5180,,200.9545,14.38848,0.8394985,,,,,,,,35216.96836
,,5183,,269.0775,8.652061,0.8485618,,,,,,,,39355.64115
,,5184,,250.0809,2.340878,0.8499548,,,,,,,,26587.64196
,,5185,,214.0119,13.64648,0.8454226,,,,,,,,28765.32161
,,5186,,671.0825,14.16945,0.8501386,,,,,,,,38441.32643
,,5190,,370.0811,3.087611,0.8211015,,,,,,,,14513.0028
,,5191,,313.0996,4.32435,0.8489657,,,,,,,,33468.52396
,,5192,,259.0682,11.28081,0.8479763,,,,,,,,40595.50013
,,5193,,211.0012,14.26235,0.8507816,,,,,,,,135762.4641
,,5194,,147.0658,13.38138,0.8272963,,,,,,,,1183684.342
,,5195,,310.1565,2.128195,0.846307,,,,,,,,39279.84883
,,5196,,344.1075,13.34351,0.8467923,,,,,,,,36962.18529
,,5198,,338.0138,3.081233,0.8204657,,,,,,,,31904.74554
,,5199,,147.1054,13.50442,0.8504291,,,,,,,,79776.2625
,,5200,,127.0968,13.38138,0.8487337,,,,,,,,44017.33132
,,5201,,198.0383,13.2208,0.8402498,,,,,,,,44154.94453
,,5202,,198.0383,11.97094,0.820383,,,,,,,,18935.22604
,,5204,,130.9227,13.6686,0.8510556,,,,,,,,67623.05898
,,5205,,177.0356,7.174112,0.8462819,,,,,,,,29393.25
,,5206,,182.0873,13.41293,0.8462107,,,,,,,,36290.53418
,,5207,,99.08158,7.005061,0.8371174,,,,,,,,19259.87975
,,5208,,357.1152,11.80233,0.845795,,,,,,,,41312.56146
,,5209,,357.115,11.2518,0.8237504,,,,,,,,19359.39941
,,5210,,145.9964,13.50441,0.8418507,,,,,,,,29081.77747
,,5211,,246.1094,12.00983,0.846806,,,,,,,,35088.18984
,,5212,,286.0599,11.71773,0.8208436,,,,,,,,7484.176074
,,5213,,160.05,11.33228,0.8411694,,,,,,,,31749.85065
,,5217,,170.0457,13.24986,0.812615,,,,,,,,40437.9362
,,5218,,170.0458,12.07488,0.8092853,,,,,,,,25241.6151
,,5221,,175.1461,11.29689,0.8498971,,,,,,,,42871.96657
,,5222,,113.072,16.76428,0.8469343,,,,,,,,39879.39115
,,5223,,371.1995,7.04025,0.8482491,,,,,,,,36736.23294
,,5224,,231.0733,7.772639,0.8485082,,,,,,,,32531.69076
,,5228,,357.2508,11.71778,0.846834,,,,,,,,39604.68867
,,5229,,232.0494,13.00596,0.8470255,,,,,,,,33017.15553
,,5230,,324.9969,2.073895,0.850226,,,,,,,,60073.75326
,,5234,,154.0485,11.95474,0.8478611,,,,,,,,40283.02865
,,5235,,244.0437,10.55738,0.8474751,,,,,,,,38220.96563
,,5236,,93.04429,7.072106,0.8464943,,,,,,,,33306.4082
,,5238,,168.0124,4.109178,0.844505,,,,,,,,28684.93203
,,5239,,348.977,13.64648,0.8493307,,,,,,,,36554.74063
,,5240,,207.0872,7.594578,0.8024235,,,,,,,,32704.33438
,,5241,,116.083,11.22597,0.8423718,,,,,,,,23322.4235
,,5242,,236.0524,11.30652,0.8388423,,,,,,,,26010.77507
,,5243,,236.0516,12.23172,0.8297814,,,,,,,,17752.23418
,,5244,,312.0951,7.636556,0.8475624,,,,,,,,33926.83789
,,5246,,351.0559,8.652061,0.8481212,,,,,,,,37233.13711
,,5248,,191.0309,11.13241,0.8438473,,,,,,,,40203.21758
,,5249,,191.0309,10.84521,0.8363351,,,,,,,,40203.21758
,,5250,,191.031,10.34393,0.8146696,,,,,,,,8581.025505
,,5252,,210.9735,7.206078,0.8461984,,,,,,,,34399.91016
,,5253,,164.0433,12.402,0.8505155,,,,,,,,40202.44961
,,5254,,260.0624,13.08154,0.8469526,,,,,,,,31023.38249
,,5255,,283.0515,7.8442,0.8497828,,,,,,,,40777.76888
,,5256,,125.9288,2.086644,0.6939862,,,,,,,,35488.74622
,,5259,,669.0598,14.20776,0.8472462,,,,,,,,34753.27617
,,5261,,180.0593,4.166178,0.828235,,,,,,,,27032.94414
,,5262,,363.0981,13.58968,0.8335918,,,,,,,,20177.39681
,,5263,,734.4976,4.514645,0.8470881,,,,,,,,38145.81888
,,5264,,601.3257,7.091222,0.8424392,,,,,,,,31281.2651
,,5266,,175.0178,13.64963,0.8467236,,,,,,,,34425.97773
,,5267,,321.0238,13.36861,0.8206929,,,,,,,,24012.37155
,,5269,,193.9571,13.88452,0.8397376,,,,,,,,23302.50736
,,5270,,106.0172,13.38768,0.8479628,,,,,,,,24932.1931
,,5272,,202.9956,13.40664,0.8319945,,,,,,,,27213.7069
,,5274,,157.098,16.23574,0.846486,,,,,,,,41247.07135
,,5275,,280.0979,11.3001,0.8479279,,,,,,,,34293.25547
,,5276,,360.9982,7.597806,0.8493021,,,,,,,,31716.13464
,,5277,,215.0251,9.023307,0.8488694,,,,,,,,41533.45482
,,5278,,253.0804,13.42243,0.8469875,,,,,,,,32572.23464
,,5281,,118.0915,13.00597,0.8522108,,,,,,,,289692.8849
,,5283,,216.0236,12.53994,0.8294381,,,,,,,,7063.611117
,,5285,,348.0925,7.633322,0.846112,,,,,,,,33662.42187
,,5287,,246.0811,7.837678,0.8473102,,,,,,,,38616.22096
,,5288,,246.0798,9.095189,0.8021731,,,,,,,,11443.42188
,,5289,,281.0366,12.23823,0.850257,,,,,,,,31835.6444
,,5290,,370.1403,11.81531,0.8473501,,,,,,,,31919.30488
,,5294,,290.063,6.409611,0.8444554,,,,,,,,35643.69499
,,5296,,145.0936,13.38768,0.8302816,,,,,,,,36921.62565
,,5297,,212.0595,11.19695,0.6919921,,,,,,,,179272.4948
,,5298,,406.1089,14.82184,0.8478706,,,,,,,,40320.86445
,,5300,,185.0035,4.967739,0.8469778,,,,,,,,40597.81654
,,5301,,185.0035,6.41609,0.7631395,,,,,,,,10783.7355
,,5303,,333.1772,2.045167,0.8486481,,,,,,,,33041.24141
,,5304,,267.1098,11.29687,0.8478246,,,,,,,,32158.45156
,,5306,,258.0341,11.30974,0.8500677,,,,,,,,37308.35573
,,5307,,300.1353,7.740189,0.8478689,,,,,,,,35232.31406
,,5308,,353.0846,7.161373,0.8448684,,,,,,,,24215.70257
,,5309,,271.0224,14.25591,0.8474861,,,,,,,,38351.31107
,,5310,,229.998,13.60229,0.829008,,,,,,,,16393.53841
,,5311,,237.8645,13.93171,0.8460268,,,,,,,,20608.51296
,,5312,,198.0383,9.00369,0.8196939,,,,,,,,18795.71029
,,5313,,205.1,2.3473,0.850137,,,,,,,,28563.31445
,,5316,,319.0645,13.09143,0.8490232,,,,,,,,29273.62917
,,5319,,194.9885,2.064328,0.8021665,,,,,,,,30651.55195
,,5320,,305.905,13.52328,0.849942,,,,,,,,52690.12396
,,5321,,632.4297,4.308278,0.8487567,,,,,,,,36276.0457
,,5322,,297.0768,9.441862,0.8496854,,,,,,,,36474.35898
,,5323,,169.0532,2.707728,0.8510262,,,,,,,,86530.88919
,,5324,,169.0118,4.9742,0.6656176,,,,,,,,39226.79111
,,5326,,637.3603,2.086656,0.84829,,,,,,,,29590.86107
,,5328,,339.6833,2.083489,0.8481801,,,,,,,,23391.04297
,,5329,,358.0993,5.022645,0.8479872,,,,,,,,31818.74674
,,5330,,175.1652,13.6307,0.8374095,,,,,,,,31804.01992
,,5331,,131.2781,13.63387,0.8478889,,,,,,,,26086.41764
,,5332,,242.0754,2.391845,0.8424961,,,,,,,,59802.23965
,,5333,,164.988,4.194406,0.8460346,,,,,,,,47682.61823
,,5334,,432.0993,11.93205,0.8474977,,,,,,,,32719.39753
,,5335,,717.4216,16.78967,0.8475538,,,,,,,,31675.31159
,,5336,,271.1047,14.19179,0.8463585,,,,,,,,34504.38086
,,5338,,292.128,13.37192,0.8287055,,,,,,,,34832.13288
,,5339,,292.1304,8.206712,0.8306957,,,,,,,,7722.466699
,,5340,,230.0457,13.64647,0.8425918,,,,,,,,29861.99544
,,5341,,230.0467,14.98225,0.8357015,,,,,,,,14719.44076
,,5342,,437.2674,7.113501,0.8439574,,,,,,,,30687.60872
,,5343,,261.109,14.10207,0.8502095,,,,,,,,40516.09844
,,5344,,216.1433,7.154967,0.8485845,,,,,,,,36239.91771
,,5347,,134.0281,14.1822,0.8472236,,,,,,,,33167.5791
,,5348,,567.1973,13.01852,0.8362466,,,,,,,,17982.3694
,,5350,,725.4246,3.065323,0.8481373,,,,,,,,25088.66895
,,5351,,172.9855,13.87816,0.8313355,,,,,,,,12649.09427
,,5352,,190.7386,14.18541,0.8501728,,,,,,,,48619.81387
,,5354,,218.0516,11.79908,0.8490385,,,,,,,,38087.60859
,,5355,,442.1498,12.99651,0.847951,,,,,,,,20519.98262
,,5356,,442.1498,16.92578,0.8094357,,,,,,,,11314.17474
,,5357,,442.1498,16.25541,0.8060578,,,,,,,,10458.33665
,,5358,,214.9394,14.44335,0.8382677,,,,,,,,36395.68672
,,5360,,261.1243,7.571973,0.849768,,,,,,,,36267.83477
,,5361,,251.0884,8.928178,0.8486546,,,,,,,,40116.68359
,,5363,,345.0874,14.16304,0.8439063,,,,,,,,19694.31556
,,5364,,269.1174,16.24883,0.8464835,,,,,,,,38311.68281
,,5365,,359.0975,13.70036,0.8494424,,,,,,,,29428.789
,,5366,,102.0232,13.5107,0.8522714,,,,,,,,140234.482
,,5367,,260.1039,8.397645,0.8475657,,,,,,,,37459.25638
,,5370,,297.0628,3.666595,0.8480921,,,,,,,,30660.18665
,,5371,,584.3467,3.068506,0.8486329,,,,,,,,30058.48835
,,5372,,208.0614,7.494223,0.8395413,,,,,,,,33430.00104
,,5374,,869.5511,16.79283,0.848562,,,,,,,,32821.7959
,,5377,,117.0323,13.28919,0.8408219,,,,,,,,41339.19541
,,5378,,257.0699,9.781796,0.8073692,,,,,,,,5326.467855
,,5379,,355.0649,13.94431,0.8426397,,,,,,,,23674.89694
,,5380,,297.0856,5.003261,0.8504417,,,,,,,,44119.75378
,,5382,,241.0751,5.817795,0.831401,,,,,,,,38737.68112
,,5383,,313.9739,13.63071,0.8477963,,,,,,,,29866.20814
,,5384,,140.0238,13.41926,0.8369702,,,,,,,,28737.78203
,,5385,,444.3199,2.896822,0.8408207,,,,,,,,26248.76563
,,5386,,293.1144,7.123051,0.8349373,,,,,,,,26437.49642
,,5387,,452.2691,3.065328,0.8500375,,,,,,,,29963.41354
,,5388,,585.361,3.071678,0.8493164,,,,,,,,31484.92441
,,5389,,197.0202,13.24373,0.7361243,,,,,,,,159781.4665
,,5391,,329.0644,16.30818,0.7368515,,,,,,,,5268.479932
,,5392,,147.0308,7.113501,0.843425,,,,,,,,92487.61953
,,5393,,407.9983,13.76495,0.8491002,,,,,,,,24532.49883
,,5397,,480.3093,3.068506,0.8503789,,,,,,,,35616.78249
,,5399,,174.1499,12.23823,0.8500926,,,,,,,,40694.17979
,,5400,,712.2617,7.302789,0.8490757,,,,,,,,35042.91029
,,5401,,254.8717,13.94113,0.8457499,,,,,,,,25105.60723
,,5404,,137.9682,13.42242,0.8357148,,,,,,,,25350.35098
,,5405,,131.2421,16.78967,0.8396726,,,,,,,,23400.55703
,,5406,,131.242,16.24558,0.8408365,,,,,,,,23694.34842
,,5407,,164.0386,13.12717,0.8466789,,,,,,,,24403.02826
,,5409,,233.9827,2.315117,0.848786,,,,,,,,34387.21419
,,5410,,310.0855,14.19179,0.8460961,,,,,,,,28044.71074
,,5411,,311.1474,13.24338,0.833782,,,,,,,,45657.60625
,,5413,,304.1417,2.08985,0.8489216,,,,,,,,20154.56012
,,5414,,127.9892,13.51071,0.850527,,,,,,,,103586.707
,,5415,,171.9468,8.869044,0.7297335,,,,,,,,34261.6151
,,5417,,275.0805,7.0976,0.8450666,,,,,,,,28580.65111
,,5418,,349.2215,16.77067,0.8460557,,,,,,,,37532.62754
,,5420,,348.0538,13.70993,0.8473939,,,,,,,,25361.41302
,,5421,,313.0443,13.93172,0.8486477,,,,,,,,34245.53867
,,5422,,229.1637,6.519945,0.6178325,,,,,,,,27621.86224
,,5425,,197.0056,7.659195,0.8469454,,,,,,,,28970.76654
,,5426,,195.0022,5.30415,0.8476112,,,,,,,,37543.0026
,,5427,,198.0206,7.209345,0.8492449,,,,,,,,37104.44466
,,5429,,309.077,7.853956,0.8485571,,,,,,,,35818.66602
,,5430,,144.9544,13.88136,0.8458232,,,,,,,,25507.69076
,,5431,,237.0979,4.602078,0.8467884,,,,,,,,36432.80911
,,5433,,230.9903,6.9602,0.8480417,,,,,,,,33127.99063
,,5434,,208.0154,2.337667,0.8356804,,,,,,,,32358.96283
,,5435,,134.9814,7.655945,0.8477468,,,,,,,,41792.42503
,,5436,,131.1189,4.2069,0.8312671,,,,,,,,22915.6026
,,5437,,212.1655,2.909395,0.8453699,,,,,,,,16085.43516
,,5438,,402.2861,2.883956,0.8497289,,,,,,,,31656.03314
,,5442,,344.1826,11.3001,0.8459035,,,,,,,,37991.90482
,,5446,,182.9967,13.06886,0.8466693,,,,,,,,19025.86432
,,5447,,319.1551,2.282867,0.8501585,,,,,,,,35168.70495
,,5448,,329.0779,13.37825,0.840878,,,,,,,,32930.81784
,,5449,,251.9928,13.46037,0.8483787,,,,,,,,23616.87135
,,5450,,293.9871,14.23661,0.8410792,,,,,,,,30171.58841
,,5451,,710.1248,14.18859,0.8477819,,,,,,,,28306.31016
,,5453,,501.1588,11.19697,0.8478559,,,,,,,,28524.12181
,,5454,,97.04881,12.90446,0.8492317,,,,,,,,36116.7737
,,5456,,270.0466,8.562989,0.6258436,,,,,,,,34079.29753
,,5457,,354.1406,11.27113,0.8475633,,,,,,,,28319.35964
,,5458,,116.0535,11.22273,0.8124012,,,,,,,,24095.13024
,,5461,,167.0018,13.00284,0.6779485,,,,,,,,9923.788477
,,5462,,299.0373,7.655945,0.8452708,,,,,,,,34578.75508
,,5464,,588.9811,14.23021,0.8374237,,,,,,,,32347.73437
,,5466,,131.9155,13.01538,0.841791,,,,,,,,16079.164
,,5467,,355.1006,14.17583,0.8457479,,,,,,,,26147.34342
,,5468,,564.9517,14.36264,0.8473788,,,,,,,,30535.27813
,,5469,,116.0485,11.2453,0.8398852,,,,,,,,8678.929753
,,5470,,318.6597,2.093056,0.8465214,,,,,,,,24645.10345
,,5471,,174.0039,12.23497,0.8254674,,,,,,,,41345.19648
,,5472,,334.0264,14.19501,0.8421542,,,,,,,,26602.53444
,,5473,,156.9404,8.786918,0.6903597,,,,,,,,39323.9513
,,5474,,134.0281,7.15499,0.8477538,,,,,,,,33252.43359
,,5476,,314.2338,2.953878,0.849815,,,,,,,,29357.94154
,,5477,,298.9316,14.36586,0.8434162,,,,,,,,30152.8276
,,5478,,466.3077,2.04505,0.8483325,,,,,,,,31814.08021
,,5480,,315.1128,11.28723,0.8492126,,,,,,,,31691.68268
,,5481,,185.0389,7.091245,0.8000144,,,,,,,,11079.86576
,,5482,,229.1192,7.113495,0.8413574,,,,,,,,35842.84141
,,5483,,229.1192,9.376451,0.8196406,,,,,,,,15391.80449
,,5485,,341.0254,14.2787,0.8475913,,,,,,,,29693.37578
,,5487,,280.9271,13.94749,0.8484786,,,,,,,,27707.70814
,,5490,,136.1074,9.925157,0.7934139,,,,,,,,7074.711947
,,5491,,280.0778,11.1744,0.8460003,,,,,,,,32317.79831
,,5492,,370.0744,16.94461,0.8306299,,,,,,,,16544.65583
,,5493,,370.0744,16.25538,0.6691063,,,,,,,,30213.70365
,,5494,,78.95785,13.59281,0.8381813,,,,,,,,24228.47249
,,5495,,169.0562,6.172333,0.8478727,,,,,,,,38114.75339
,,5497,,198.014,7.135801,0.8459669,,,,,,,,24517.88776
,,5500,,154.0011,13.52014,0.8417165,,,,,,,,57353.28971
,,5501,,154.0012,14.36585,0.7897689,,,,,,,,49753.39486
,,5502,,233.9971,12.93345,0.8500206,,,,,,,,24095.10566
,,5503,,131.0982,13.61808,0.8489198,,,,,,,,55800.9196
,,5504,,323.096,11.37112,0.8289807,,,,,,,,34982.0638
,,5505,,88.02039,13.00597,0.8233313,,,,,,,,56283.61641
,,5508,,274.0446,13.74546,0.8496693,,,,,,,,29722.87904
,,5509,,331.0637,13.37823,0.8450081,,,,,,,,29048.0278
,,5510,,219.1097,16.77383,0.8469582,,,,,,,,30087.14577
,,5511,,276.0544,10.73753,0.8474454,,,,,,,,33273.3237
,,5512,,730.4666,7.053028,0.8487298,,,,,,,,24773.17673
,,5513,,243.0767,14.3626,0.841845,,,,,,,,8831.161263
,,5515,,282.0392,7.604261,0.8484027,,,,,,,,39334.40703
,,5516,,308.1293,13.61178,0.8443521,,,,,,,,22985.21634
,,5517,,297.8855,13.94113,0.8450426,,,,,,,,23583.2543
,,5518,,229.1305,12.63851,0.847181,,,,,,,,36037.52435
,,5519,,131.9818,11.29687,0.8499748,,,,,,,,32582.41764
,,5520,,316.89,13.00291,0.8463838,,,,,,,,19368.51693
,,5521,,344.0728,10.77997,0.8473001,,,,,,,,33559.22669
,,5522,,156.936,13.89072,0.8406697,,,,,,,,20940.02839
,,5523,,232.7708,13.84367,0.8515447,,,,,,,,89787.23698
,,5524,,241.0917,16.79922,0.8461648,,,,,,,,22687.51784
,,5525,,183.0603,11.29366,0.8496661,,,,,,,,31078.39753
,,5526,,182.0256,7.591289,0.8460334,,,,,,,,37594.2207
,,5528,,114.0389,13.39714,0.830847,,,,,,,,25034.0347
,,5529,,149.0362,13.38138,0.8426197,,,,,,,,30875.38398
,,5530,,266.0628,11.29044,0.8439165,,,,,,,,25064.62708
,,5533,,228.0643,9.869744,0.837871,,,,,,,,14245.61683
,,5534,,228.0643,9.314379,0.8317157,,,,,,,,7468.973096
,,5536,,359.2078,7.097584,0.8489087,,,,,,,,26268.74548
,,5537,,295.9979,11.29687,0.8464752,,,,,,,,27385.9319
,,5539,,289.0863,12.56295,0.8440027,,,,,,,,30562.06589
,,5540,,289.0865,11.47867,0.8121321,,,,,,,,12526.52194
,,5542,,396.1537,2.144322,0.7843941,,,,,,,,7905.230273
,,5543,,249.0615,11.28723,0.8402705,,,,,,,,31667.25326
,,5544,,349.3912,13.64332,0.8457668,,,,,,,,37905.95124
,,5545,,561.955,13.96023,0.809055,,,,,,,,23826.95254
,,5553,,370.1244,11.85424,0.8481517,,,,,,,,30328.42565
,,5555,,445.1841,16.78967,0.8448247,,,,,,,,30768.19375
