id,mz,rt,rtmin,rtmax,n_293T_2,image,prediction,EVA_remove,is_duplicate,mean_inten,low_inten,high_blank,high_QC_var
819,915.6481,2.92,2.88,2.96,2000,F3261.png,TRUE,FALSE,FALSE,2000,FALSE,FALSE,FALSE
3339,915.9864,14.48,14.26,14.63,3200,F3262.png,TRUE,FALSE,FALSE,3200,FALSE,FALSE,FALSE
123,916.5992,1.6,1.55,2.09,1700,F3263.png,FALSE,TRUE,FALSE,1700,FALSE,FALSE,FALSE
3870,916.8449,14.78,14.69,14.82,1200,F3264.png,TRUE,FALSE,FALSE,1200,FALSE,FALSE,FALSE
3712,916.9015,14.64,14.54,14.79,1600,F3265.png,FALSE,TRUE,FALSE,1600,FALSE,FALSE,FALSE
3729,917.9109,14.65,14.51,14.75,1500,F3266.png,FALSE,TRUE,FALSE,1500,FALSE,FALSE,FALSE
1798,918.0552,9.91,9.84,10,1500,F3267.png,TRUE,FALSE,FALSE,1500,FALSE,FALSE,FALSE
124,918.6169,1.6,1.56,1.85,1100,F3268.png,TRUE,FALSE,FALSE,1100,FALSE,FALSE,FALSE
3676,918.9055,14.62,14.56,14.75,1200,F3269.png,TRUE,FALSE,FALSE,1200,FALSE,FALSE,FALSE
3216,918.9769,14.45,14.17,14.83,94000,F3270.png,TRUE,FALSE,FALSE,94000,FALSE,FALSE,FALSE
3057,919.4792,14.4,14.3,14.66,2900,F3271.png,TRUE,FALSE,FALSE,2900,FALSE,FALSE,FALSE
3217,919.9799,14.45,14.18,14.77,25000,F3272.png,TRUE,FALSE,FALSE,25000,FALSE,FALSE,FALSE
2955,920.0434,14.35,14.33,14.48,2500,F3273.png,TRUE,FALSE,FALSE,2500,FALSE,FALSE,FALSE
2956,920.5462,14.35,14.28,14.47,1200,F3274.png,TRUE,FALSE,FALSE,1200,FALSE,FALSE,FALSE
3135,920.976,14.43,14.2,14.76,16000,F3275.png,TRUE,FALSE,FALSE,16000,FALSE,FALSE,FALSE
3774,921.9067,14.68,14.62,14.73,1300,F3276.png,TRUE,FALSE,FALSE,1300,FALSE,FALSE,FALSE
3372,921.978,14.5,14.22,14.56,2400,F3277.png,TRUE,FALSE,FALSE,2400,FALSE,FALSE,FALSE
2742,922.7723,13.41,12.6,13.96,2100,F3278.png,FALSE,TRUE,FALSE,2100,FALSE,FALSE,FALSE
3218,922.9715,14.45,14.23,14.69,6400,F3279.png,TRUE,FALSE,FALSE,6400,FALSE,FALSE,FALSE
3373,923.4725,14.5,14.26,14.64,2100,F3280.png,TRUE,FALSE,FALSE,2100,FALSE,FALSE,FALSE
3406,923.9729,14.51,14.47,14.64,2200,F3281.png,TRUE,FALSE,FALSE,2200,FALSE,FALSE,FALSE
287,924.5923,1.69,1.64,1.84,1100,F3282.png,FALSE,TRUE,FALSE,1100,FALSE,FALSE,FALSE
3797,924.8869,14.69,14.52,14.81,3100,F3283.png,TRUE,FALSE,FALSE,3100,FALSE,FALSE,FALSE
3730,925.8949,14.65,14.53,14.76,1400,F3284.png,TRUE,FALSE,FALSE,1400,FALSE,FALSE,FALSE
449,926.6065,1.72,1.59,1.84,1400,F3285.png,TRUE,FALSE,FALSE,1400,FALSE,FALSE,FALSE
3775,926.891,14.68,14.56,14.75,1600,F3286.png,TRUE,FALSE,FALSE,1600,FALSE,FALSE,FALSE
3465,926.9637,14.53,14.17,14.83,39000,F3287.png,TRUE,FALSE,FALSE,39000,FALSE,FALSE,FALSE
3058,927.1028,14.4,14.21,14.42,1900,F3288.png,TRUE,FALSE,FALSE,1900,FALSE,FALSE,FALSE
3259,927.4666,14.46,14.32,14.62,1700,F3289.png,TRUE,FALSE,FALSE,1700,FALSE,FALSE,FALSE
3466,927.9664,14.53,14.21,14.81,11000,F3290.png,TRUE,FALSE,FALSE,11000,FALSE,FALSE,FALSE
3018,928.0312,14.38,14.23,14.62,7500,F3291.png,TRUE,FALSE,FALSE,7500,FALSE,FALSE,FALSE
3059,928.533,14.4,14.25,14.59,3200,F3292.png,TRUE,FALSE,FALSE,3200,FALSE,FALSE,FALSE
3677,928.8722,14.62,14.34,14.79,2700,F3293.png,TRUE,FALSE,FALSE,2700,FALSE,FALSE,FALSE
3541,928.964,14.56,14.22,14.82,8700,F3294.png,TRUE,FALSE,FALSE,8700,FALSE,FALSE,FALSE
3019,929.0286,14.38,14.27,14.5,1500,F3295.png,TRUE,FALSE,FALSE,1500,FALSE,FALSE,FALSE
3542,929.9655,14.56,14.37,14.72,1500,F3296.png,TRUE,FALSE,FALSE,1500,FALSE,FALSE,FALSE
3490,930.9594,14.54,14.23,14.73,5700,F3297.png,TRUE,FALSE,FALSE,5700,FALSE,FALSE,FALSE
3517,931.4604,14.55,14.42,14.59,1600,F3298.png,FALSE,TRUE,FALSE,1600,FALSE,FALSE,FALSE
3340,931.9602,14.48,14.36,14.67,1800,F3299.png,TRUE,FALSE,FALSE,1800,FALSE,FALSE,FALSE
3020,932.0241,14.38,14.26,14.51,3600,F3300.png,TRUE,FALSE,FALSE,3600,FALSE,FALSE,FALSE
3078,932.5246,14.41,14.32,14.43,1300,F3301.png,TRUE,FALSE,FALSE,1300,FALSE,FALSE,FALSE
618,932.5969,2.04,1.98,2.09,1700,F3302.png,TRUE,FALSE,FALSE,1700,FALSE,FALSE,FALSE
3776,932.8749,14.68,14.58,14.81,1400,F3303.png,TRUE,FALSE,FALSE,1400,FALSE,FALSE,FALSE
3467,934.9509,14.53,14.18,14.84,64000,F3304.png,TRUE,FALSE,FALSE,64000,FALSE,FALSE,FALSE
2924,935.0898,14.33,14.24,14.41,1700,F3305.png,TRUE,FALSE,FALSE,1700,FALSE,FALSE,FALSE
3491,935.4537,14.54,14.46,14.59,1400,F3306.png,FALSE,TRUE,FALSE,1400,FALSE,FALSE,FALSE
3468,935.954,14.53,14.21,14.79,16000,F3307.png,TRUE,FALSE,FALSE,16000,FALSE,FALSE,FALSE
3341,936.0165,14.48,14.23,14.65,7400,F3308.png,TRUE,FALSE,FALSE,7400,FALSE,FALSE,FALSE
3297,936.5191,14.47,14.3,14.58,3000,F3309.png,TRUE,FALSE,FALSE,3000,FALSE,FALSE,FALSE
3430,936.9496,14.52,14.25,14.78,17000,F3310.png,TRUE,FALSE,FALSE,17000,FALSE,FALSE,FALSE
3543,937.951,14.56,14.31,14.71,2800,F3311.png,TRUE,FALSE,FALSE,2800,FALSE,FALSE,FALSE
3492,938.9476,14.54,14.23,14.74,4200,F3312.png,TRUE,FALSE,FALSE,4200,FALSE,FALSE,FALSE
3493,939.4457,14.54,14.47,14.59,1000,F3313.png,TRUE,FALSE,FALSE,1000,FALSE,FALSE,FALSE
3021,940.011,14.38,14.23,14.62,7500,F3314.png,TRUE,FALSE,FALSE,7500,FALSE,FALSE,FALSE
2990,940.5141,14.37,14.26,14.53,3000,F3315.png,TRUE,FALSE,FALSE,3000,FALSE,FALSE,FALSE
87,940.5726,1.58,1.49,2.29,16000,F3316.png,TRUE,FALSE,FALSE,16000,FALSE,FALSE,FALSE
3809,940.8612,14.71,14.61,14.81,1400,F3317.png,TRUE,FALSE,FALSE,1400,FALSE,FALSE,FALSE
3060,941.0121,14.4,14.27,14.55,1900,F3318.png,TRUE,FALSE,FALSE,1900,FALSE,FALSE,FALSE
65,941.5761,1.57,1.5,2.06,8300,F3319.png,TRUE,FALSE,FALSE,8300,FALSE,FALSE,FALSE
66,942.5795,1.57,1.51,1.84,2700,F3320.png,TRUE,FALSE,FALSE,2700,FALSE,FALSE,FALSE
3431,942.9379,14.52,14.17,14.83,23000,F3321.png,TRUE,FALSE,FALSE,23000,FALSE,FALSE,FALSE
3607,943.9406,14.58,14.18,14.81,5800,F3322.png,TRUE,FALSE,FALSE,5800,FALSE,FALSE,FALSE
3298,944.0054,14.47,14.23,14.66,8000,F3323.png,TRUE,FALSE,FALSE,8000,FALSE,FALSE,FALSE
3219,944.5062,14.45,14.3,14.59,2500,F3324.png,TRUE,FALSE,FALSE,2500,FALSE,FALSE,FALSE
2745,944.753,13.66,12.67,13.99,1400,F3325.png,FALSE,TRUE,FALSE,1400,FALSE,FALSE,FALSE
3713,944.8468,14.64,14.53,14.76,1700,F3326.png,TRUE,FALSE,FALSE,1700,FALSE,FALSE,FALSE
3544,944.9393,14.56,14.21,14.81,5000,F3327.png,FALSE,TRUE,FALSE,5000,FALSE,FALSE,FALSE
3107,945.0023,14.42,14.28,14.58,3000,F3328.png,TRUE,FALSE,FALSE,3000,FALSE,FALSE,FALSE
3655,946.9341,14.61,14.43,14.75,2500,F3329.png,FALSE,TRUE,FALSE,2500,FALSE,FALSE,FALSE
3469,947.9389,14.53,14.43,14.55,1200,F3330.png,FALSE,TRUE,FALSE,1200,FALSE,FALSE,FALSE
3022,947.9985,14.38,14.24,14.65,9000,F3331.png,TRUE,FALSE,FALSE,9000,FALSE,FALSE,FALSE
3079,948.4987,14.41,14.27,14.62,3500,F3332.png,TRUE,FALSE,FALSE,3500,FALSE,FALSE,FALSE
1728,948.5865,9.85,9.78,9.94,3100,F3333.png,TRUE,FALSE,FALSE,3100,FALSE,FALSE,FALSE
1700,948.6987,9.84,9.76,9.93,5300,F3334.png,TRUE,FALSE,FALSE,5300,FALSE,FALSE,FALSE
1661,948.81,9.79,9.74,9.94,7300,F3335.png,TRUE,FALSE,FALSE,7300,FALSE,FALSE,FALSE
1666,948.9209,9.8,9.74,9.93,8900,F3336.png,TRUE,FALSE,FALSE,8900,FALSE,FALSE,FALSE
3080,949.0004,14.41,14.3,14.57,3000,F3337.png,TRUE,FALSE,FALSE,3000,FALSE,FALSE,FALSE
1680,949.0323,9.82,9.71,9.93,6500,F3338.png,TRUE,FALSE,FALSE,6500,FALSE,FALSE,FALSE
1687,949.256,9.83,9.78,9.9,2700,F3339.png,TRUE,FALSE,FALSE,2700,FALSE,FALSE,FALSE
3629,950.9246,14.59,14.17,14.85,34000,F3340.png,TRUE,FALSE,FALSE,34000,FALSE,FALSE,FALSE
2957,951.0624,14.35,14.22,14.41,1500,F3341.png,TRUE,FALSE,FALSE,1500,FALSE,FALSE,FALSE
3678,951.9271,14.62,14.22,14.82,8000,F3342.png,TRUE,FALSE,FALSE,8000,FALSE,FALSE,FALSE
3108,951.9919,14.42,14.23,14.72,8700,F3343.png,TRUE,FALSE,FALSE,8700,FALSE,FALSE,FALSE
3081,952.4935,14.41,14.25,14.64,3700,F3344.png,TRUE,FALSE,FALSE,3700,FALSE,FALSE,FALSE
3608,952.922,14.58,14.28,14.83,12000,F3345.png,TRUE,FALSE,FALSE,12000,FALSE,FALSE,FALSE
3342,952.9851,14.48,14.24,14.63,4100,F3346.png,TRUE,FALSE,FALSE,4100,FALSE,FALSE,FALSE
1701,953.0294,9.84,9.74,9.89,2300,F3347.png,TRUE,FALSE,FALSE,2300,FALSE,FALSE,FALSE
1688,953.1406,9.83,9.78,9.88,1600,F3348.png,TRUE,FALSE,FALSE,1600,FALSE,FALSE,FALSE
3407,953.928,14.51,14.4,14.53,2000,F3349.png,TRUE,FALSE,FALSE,2000,FALSE,FALSE,FALSE
3696,954.9209,14.63,14.35,14.75,3100,F3350.png,TRUE,FALSE,FALSE,3100,FALSE,FALSE,FALSE
3169,955.9844,14.44,14.24,14.67,7600,F3351.png,TRUE,FALSE,FALSE,7600,FALSE,FALSE,FALSE
3343,956.4874,14.48,14.28,14.62,2500,F3352.png,TRUE,FALSE,FALSE,2500,FALSE,FALSE,FALSE
3432,956.9868,14.52,14.37,14.58,3100,F3353.png,TRUE,FALSE,FALSE,3100,FALSE,FALSE,FALSE
498,958.6098,1.87,1.77,2.07,3200,F3354.png,TRUE,FALSE,FALSE,3200,FALSE,FALSE,FALSE
3609,958.9116,14.58,14.18,14.83,14000,F3355.png,TRUE,FALSE,FALSE,14000,FALSE,FALSE,FALSE
2892,958.9673,14.31,14.24,14.5,2000,F3356.png,FALSE,TRUE,FALSE,2000,FALSE,FALSE,FALSE
515,959.6121,1.89,1.8,2.03,1900,F3357.png,TRUE,FALSE,FALSE,1900,FALSE,FALSE,FALSE
3630,959.9148,14.59,14.23,14.79,4000,F3358.png,TRUE,FALSE,FALSE,4000,FALSE,FALSE,FALSE
3220,959.9786,14.45,14.23,14.71,8200,F3359.png,TRUE,FALSE,FALSE,8200,FALSE,FALSE,FALSE
3170,960.4796,14.44,14.3,14.65,3200,F3360.png,TRUE,FALSE,FALSE,3200,FALSE,FALSE,FALSE
668,960.6272,2.05,1.95,2.07,1100,F3361.png,TRUE,FALSE,FALSE,1100,FALSE,FALSE,FALSE
3656,960.9141,14.61,14.35,14.78,3900,F3362.png,TRUE,FALSE,FALSE,3900,FALSE,FALSE,FALSE
3344,960.9777,14.48,14.36,14.65,3400,F3363.png,TRUE,FALSE,FALSE,3400,FALSE,FALSE,FALSE
3061,961.0442,14.4,14.2,14.76,71000,F3364.png,TRUE,FALSE,FALSE,71000,FALSE,FALSE,FALSE
2991,962.0474,14.37,14.21,14.71,18000,F3365.png,TRUE,FALSE,FALSE,18000,FALSE,FALSE,FALSE
3697,962.9092,14.63,14.53,14.73,1500,F3366.png,TRUE,FALSE,FALSE,1500,FALSE,FALSE,FALSE
3171,963.0486,14.44,14.23,14.62,4500,F3367.png,TRUE,FALSE,FALSE,4500,FALSE,FALSE,FALSE
3408,963.9738,14.51,14.24,14.68,6300,F3368.png,TRUE,FALSE,FALSE,6300,FALSE,FALSE,FALSE
3470,964.4736,14.53,14.31,14.62,2100,F3369.png,TRUE,FALSE,FALSE,2100,FALSE,FALSE,FALSE
3494,964.9757,14.54,14.25,14.64,3400,F3370.png,TRUE,FALSE,FALSE,3400,FALSE,FALSE,FALSE
2752,966.734,13.85,12.91,13.99,1400,F3371.png,TRUE,FALSE,FALSE,1400,FALSE,FALSE,FALSE
3714,966.8984,14.64,14.17,14.84,14000,F3372.png,TRUE,FALSE,FALSE,14000,FALSE,FALSE,FALSE
2640,966.9272,12.54,12.46,12.62,2600,F3373.png,TRUE,FALSE,FALSE,2600,FALSE,FALSE,FALSE
2862,966.9562,14.28,14.2,14.36,1800,F3374.png,TRUE,FALSE,FALSE,1800,FALSE,FALSE,FALSE
3631,967.9007,14.59,14.4,14.79,3500,F3375.png,TRUE,FALSE,FALSE,3500,FALSE,FALSE,FALSE
3433,967.9654,14.52,14.23,14.69,6800,F3376.png,TRUE,FALSE,FALSE,6800,FALSE,FALSE,FALSE
3221,968.4692,14.45,14.34,14.63,2200,F3377.png,TRUE,FALSE,FALSE,2200,FALSE,FALSE,FALSE
3679,968.8971,14.62,14.37,14.81,7000,F3378.png,TRUE,FALSE,FALSE,7000,FALSE,FALSE,FALSE
2925,968.964,14.43,14.41,14.63,2900,F3379.png,TRUE,FALSE,FALSE,2900,FALSE,FALSE,FALSE
3109,969.0315,14.42,14.22,14.59,7400,F3380.png,TRUE,FALSE,FALSE,7400,FALSE,FALSE,FALSE
1996,969.1836,10.34,10.26,10.41,24000,F3381.png,TRUE,FALSE,FALSE,24000,FALSE,FALSE,FALSE
3062,969.5342,14.4,14.25,14.55,2900,F3382.png,TRUE,FALSE,FALSE,2900,FALSE,FALSE,FALSE
3680,969.899,14.62,14.55,14.75,1800,F3383.png,TRUE,FALSE,FALSE,1800,FALSE,FALSE,FALSE
2958,970.0332,14.35,14.31,14.52,1600,F3384.png,TRUE,FALSE,FALSE,1600,FALSE,FALSE,FALSE
1997,970.1872,10.34,10.29,10.41,9800,F3385.png,TRUE,FALSE,FALSE,9800,FALSE,FALSE,FALSE
1991,971.1858,10.33,10.29,10.39,3700,F3386.png,TRUE,FALSE,FALSE,3700,FALSE,FALSE,FALSE
3260,971.9594,14.46,14.25,14.68,3900,F3387.png,TRUE,FALSE,FALSE,3900,FALSE,FALSE,FALSE
3495,972.4612,14.54,14.33,14.59,1600,F3388.png,TRUE,FALSE,FALSE,1600,FALSE,FALSE,FALSE
3409,972.9605,14.51,14.32,14.66,1700,F3389.png,TRUE,FALSE,FALSE,1700,FALSE,FALSE,FALSE
2992,973.0241,14.37,14.25,14.48,3900,F3390.png,TRUE,FALSE,FALSE,3900,FALSE,FALSE,FALSE
3023,973.5279,14.38,14.3,14.43,1200,F3391.png,TRUE,FALSE,FALSE,1200,FALSE,FALSE,FALSE
3610,974.8853,14.58,14.21,14.84,7900,F3392.png,TRUE,FALSE,FALSE,7900,FALSE,FALSE,FALSE
3545,974.9422,14.56,14.38,14.58,1500,F3393.png,TRUE,FALSE,FALSE,1500,FALSE,FALSE,FALSE
3715,975.8882,14.64,14.52,14.78,1700,F3394.png,TRUE,FALSE,FALSE,1700,FALSE,FALSE,FALSE
3546,975.9532,14.56,14.23,14.75,4400,F3395.png,TRUE,FALSE,FALSE,4400,FALSE,FALSE,FALSE
3434,976.456,14.52,14.38,14.56,1800,F3396.png,TRUE,FALSE,FALSE,1800,FALSE,FALSE,FALSE
3752,976.8883,14.66,14.51,14.83,2700,F3397.png,FALSE,TRUE,FALSE,2700,FALSE,FALSE,FALSE
3222,977.0185,14.45,14.2,14.79,88000,F3398.png,TRUE,FALSE,FALSE,88000,FALSE,FALSE,FALSE
3223,977.5206,14.45,14.26,14.63,4200,F3399.png,TRUE,FALSE,FALSE,4200,FALSE,FALSE,FALSE
3172,978.0213,14.44,14.2,14.76,23000,F3400.png,TRUE,FALSE,FALSE,23000,FALSE,FALSE,FALSE
2993,978.9267,14.37,14.22,14.55,3000,F3401.png,TRUE,FALSE,FALSE,3000,FALSE,FALSE,FALSE
3261,979.0187,14.46,14.21,14.74,12000,F3402.png,TRUE,FALSE,FALSE,12000,FALSE,FALSE,FALSE
2041,979.2893,10.41,10.37,10.53,13000,F3403.png,TRUE,FALSE,FALSE,13000,FALSE,FALSE,FALSE
3435,979.9451,14.52,14.23,14.68,3600,F3404.png,TRUE,FALSE,FALSE,3600,FALSE,FALSE,FALSE
2994,980.0213,14.37,14.23,14.63,2300,F3405.png,TRUE,FALSE,FALSE,2300,FALSE,FALSE,FALSE
2042,980.2934,10.41,10.37,10.5,4500,F3406.png,TRUE,FALSE,FALSE,4500,FALSE,FALSE,FALSE
47,980.5672,1.56,1.48,2.1,6400,F3407.png,TRUE,FALSE,FALSE,6400,FALSE,FALSE,FALSE
3173,981.0131,14.44,14.25,14.64,8000,F3408.png,TRUE,FALSE,FALSE,8000,FALSE,FALSE,FALSE
2043,981.2902,10.41,10.38,10.46,1600,F3409.png,TRUE,FALSE,FALSE,1600,FALSE,FALSE,FALSE
3082,981.5137,14.41,14.27,14.55,2900,F3410.png,TRUE,FALSE,FALSE,2900,FALSE,FALSE,FALSE
48,981.5699,1.56,1.49,1.68,3500,F3411.png,TRUE,FALSE,FALSE,3500,FALSE,FALSE,FALSE
2978,982.0147,14.36,14.26,14.54,2100,F3412.png,TRUE,FALSE,FALSE,2100,FALSE,FALSE,FALSE
30,982.5748,1.55,1.51,1.61,1200,F3413.png,TRUE,FALSE,FALSE,1200,FALSE,FALSE,FALSE
3753,982.8718,14.66,14.47,14.83,5000,F3414.png,TRUE,FALSE,FALSE,5000,FALSE,FALSE,FALSE
3110,982.9289,14.42,14.18,14.61,2200,F3415.png,FALSE,TRUE,FALSE,2200,FALSE,FALSE,FALSE
3632,983.9381,14.59,14.21,14.74,3600,F3416.png,TRUE,FALSE,FALSE,3600,FALSE,FALSE,FALSE
3777,984.8688,14.68,14.5,14.81,2900,F3417.png,TRUE,FALSE,FALSE,2900,FALSE,FALSE,FALSE
3063,985.0054,14.4,14.18,14.75,66000,F3418.png,TRUE,FALSE,FALSE,66000,FALSE,FALSE,FALSE
3174,985.5082,14.44,14.3,14.63,3100,F3419.png,TRUE,FALSE,FALSE,3100,FALSE,FALSE,FALSE
3064,986.008,14.4,14.21,14.69,17000,F3420.png,TRUE,FALSE,FALSE,17000,FALSE,FALSE,FALSE
1376,986.2681,8.97,8.9,9.03,1400,F3421.png,TRUE,FALSE,FALSE,1400,FALSE,FALSE,FALSE
412,986.7759,1.71,1.6,1.88,4100,F3422.png,TRUE,FALSE,FALSE,4100,FALSE,FALSE,FALSE
2995,987.0073,14.37,14.23,14.65,4400,F3423.png,TRUE,FALSE,FALSE,4400,FALSE,FALSE,FALSE
350,987.7786,1.7,1.62,1.83,2400,F3424.png,TRUE,FALSE,FALSE,2400,FALSE,FALSE,FALSE
3262,987.9343,14.46,14.4,14.69,2300,F3425.png,FALSE,TRUE,FALSE,2300,FALSE,FALSE,FALSE
2755,988.716,13.86,13.58,13.99,1000,F3426.png,FALSE,TRUE,FALSE,1000,FALSE,FALSE,FALSE
260,988.7832,1.68,1.66,1.77,1000,F3427.png,TRUE,FALSE,FALSE,1000,FALSE,FALSE,FALSE
2641,988.9066,12.54,12.49,12.59,1300,F3428.png,TRUE,FALSE,FALSE,1300,FALSE,FALSE,FALSE
3224,988.9991,14.45,14.25,14.63,7900,F3429.png,TRUE,FALSE,FALSE,7900,FALSE,FALSE,FALSE
2443,989.3179,11.74,11.57,11.89,2100,F3430.png,TRUE,FALSE,FALSE,2100,FALSE,FALSE,FALSE
3138,989.5016,14.43,14.27,14.56,3800,F3431.png,TRUE,FALSE,FALSE,3800,FALSE,FALSE,FALSE
3175,990.0018,14.44,14.28,14.54,3200,F3432.png,TRUE,FALSE,FALSE,3200,FALSE,FALSE,FALSE
3798,990.8604,14.69,14.45,14.84,4300,F3433.png,TRUE,FALSE,FALSE,4300,FALSE,FALSE,FALSE
3681,990.9154,14.62,14.45,14.71,1500,F3434.png,TRUE,FALSE,FALSE,1500,FALSE,FALSE,FALSE
1992,991.1649,10.33,10.27,10.39,11000,F3435.png,TRUE,FALSE,FALSE,11000,FALSE,FALSE,FALSE
3471,991.9263,14.53,14.45,14.74,2100,F3436.png,TRUE,FALSE,FALSE,2100,FALSE,FALSE,FALSE
1993,992.1707,10.33,10.28,10.38,4400,F3437.png,TRUE,FALSE,FALSE,4400,FALSE,FALSE,FALSE
3833,992.8615,14.73,14.57,14.77,1700,F3438.png,TRUE,FALSE,FALSE,1700,FALSE,FALSE,FALSE
3374,992.9924,14.5,14.2,14.82,56000,F3439.png,TRUE,FALSE,FALSE,56000,FALSE,FALSE,FALSE
2959,993.1311,14.35,14.25,14.42,1600,F3440.png,TRUE,FALSE,FALSE,1600,FALSE,FALSE,FALSE
3299,993.4955,14.47,14.27,14.65,3600,F3441.png,TRUE,FALSE,FALSE,3600,FALSE,FALSE,FALSE
3225,993.9949,14.45,14.21,14.77,17000,F3442.png,TRUE,FALSE,FALSE,17000,FALSE,FALSE,FALSE
1954,994.1586,10.28,10.24,10.34,1400,F3443.png,TRUE,FALSE,FALSE,1400,FALSE,FALSE,FALSE
3083,994.9009,14.41,14.24,14.71,3000,F3444.png,TRUE,FALSE,FALSE,3000,FALSE,FALSE,FALSE
3472,994.9918,14.53,14.21,14.78,12000,F3445.png,TRUE,FALSE,FALSE,12000,FALSE,FALSE,FALSE
3518,995.9174,14.55,14.33,14.72,2300,F3446.png,FALSE,TRUE,FALSE,2300,FALSE,FALSE,FALSE
3436,995.995,14.52,14.33,14.64,2200,F3447.png,TRUE,FALSE,FALSE,2200,FALSE,FALSE,FALSE
3345,996.9879,14.48,14.24,14.66,8200,F3448.png,TRUE,FALSE,FALSE,8200,FALSE,FALSE,FALSE
3263,997.4886,14.46,14.28,14.59,2700,F3449.png,TRUE,FALSE,FALSE,2700,FALSE,FALSE,FALSE
3226,997.9875,14.45,14.32,14.64,3300,F3450.png,TRUE,FALSE,FALSE,3300,FALSE,FALSE,FALSE
3858,998.8473,14.75,14.65,14.82,1800,F3451.png,TRUE,FALSE,FALSE,1800,FALSE,FALSE,FALSE
1818,999.1068,9.94,9.85,9.99,2800,F3452.png,TRUE,FALSE,FALSE,2800,FALSE,FALSE,FALSE
288,1000.7951,1.69,1.64,1.75,1100,F3453.png,TRUE,FALSE,FALSE,1100,FALSE,FALSE,FALSE
3227,1000.9793,14.45,14.18,14.81,81000,F3454.png,TRUE,FALSE,FALSE,81000,FALSE,FALSE,FALSE
1803,1001.103,9.93,9.89,9.97,1200,F3455.png,TRUE,FALSE,FALSE,1200,FALSE,FALSE,FALSE
2038,1001.2709,10.4,10.37,10.48,2400,F3456.png,TRUE,FALSE,FALSE,2400,FALSE,FALSE,FALSE
3139,1001.4828,14.43,14.32,14.64,3300,F3457.png,TRUE,FALSE,FALSE,3300,FALSE,FALSE,FALSE
3176,1001.9827,14.44,14.2,14.75,23000,F3458.png,TRUE,FALSE,FALSE,23000,FALSE,FALSE,FALSE
2935,1002.0438,14.34,14.25,14.5,2700,F3459.png,TRUE,FALSE,FALSE,2700,FALSE,FALSE,FALSE
2085,1002.3253,10.49,10.45,10.56,3900,F3460.png,TRUE,FALSE,FALSE,3900,FALSE,FALSE,FALSE
3228,1002.9799,14.45,14.2,14.73,12000,F3461.png,TRUE,FALSE,FALSE,12000,FALSE,FALSE,FALSE
3682,1003.91,14.62,14.54,14.64,1400,F3462.png,TRUE,FALSE,FALSE,1400,FALSE,FALSE,FALSE
3264,1003.9807,14.46,14.28,14.62,2300,F3463.png,TRUE,FALSE,FALSE,2300,FALSE,FALSE,FALSE
1972,1004.2157,10.29,10.2,10.37,4800,F3464.png,TRUE,FALSE,FALSE,4800,FALSE,FALSE,FALSE
3778,1004.9035,14.68,14.62,14.72,1200,F3465.png,TRUE,FALSE,FALSE,1200,FALSE,FALSE,FALSE
3375,1004.9752,14.5,14.24,14.68,6500,F3466.png,TRUE,FALSE,FALSE,6500,FALSE,FALSE,FALSE
1955,1005.2179,10.28,10.22,10.34,2000,F3467.png,TRUE,FALSE,FALSE,2000,FALSE,FALSE,FALSE
3410,1005.4768,14.51,14.28,14.64,2200,F3468.png,TRUE,FALSE,FALSE,2200,FALSE,FALSE,FALSE
3300,1005.9759,14.47,14.31,14.65,3100,F3469.png,TRUE,FALSE,FALSE,3100,FALSE,FALSE,FALSE
1987,1007.1307,10.32,10.28,10.36,1900,F3470.png,TRUE,FALSE,FALSE,1900,FALSE,FALSE,FALSE
3496,1008.9664,14.54,14.18,14.82,33000,F3471.png,TRUE,FALSE,FALSE,33000,FALSE,FALSE,FALSE
2926,1009.1034,14.33,14.32,14.44,1100,F3472.png,TRUE,FALSE,FALSE,1100,FALSE,FALSE,FALSE
3265,1009.4689,14.46,14.33,14.67,1900,F3473.png,TRUE,FALSE,FALSE,1900,FALSE,FALSE,FALSE
3411,1009.9683,14.51,14.21,14.78,9900,F3474.png,TRUE,FALSE,FALSE,9900,FALSE,FALSE,FALSE
3024,1010.0331,14.38,14.24,14.57,6700,F3475.png,TRUE,FALSE,FALSE,6700,FALSE,FALSE,FALSE
3177,1010.5349,14.44,14.25,14.52,2900,F3476.png,TRUE,FALSE,FALSE,2900,FALSE,FALSE,FALSE
3657,1010.8737,14.61,14.32,14.73,2200,F3477.png,FALSE,TRUE,FALSE,2200,FALSE,FALSE,FALSE
3437,1010.9662,14.52,14.24,14.79,7400,F3478.png,TRUE,FALSE,FALSE,7400,FALSE,FALSE,FALSE
3266,1011.0301,14.46,14.3,14.48,1500,F3479.png,TRUE,FALSE,FALSE,1500,FALSE,FALSE,FALSE
3698,1011.8907,14.63,14.52,14.74,1100,F3480.png,FALSE,TRUE,FALSE,1100,FALSE,FALSE,FALSE
3438,1011.9684,14.52,14.46,14.62,1600,F3481.png,TRUE,FALSE,FALSE,1600,FALSE,FALSE,FALSE
245,1012.7915,1.67,1.6,1.85,3000,F3482.png,TRUE,FALSE,FALSE,3000,FALSE,FALSE,FALSE
2485,1012.9823,11.85,11.75,11.95,7600,F3483.png,TRUE,FALSE,FALSE,7600,FALSE,FALSE,FALSE
2423,1013.1145,11.64,11.58,11.7,1300,F3484.png,TRUE,FALSE,FALSE,1300,FALSE,FALSE,FALSE
