ilp_nodes1,ilp_nodes2,edge_id,node1,node2,mass_dif,category,linktype,direction,rdbe,formula1,formula2,ilp_edge_id,score_category,score_chromatogram_artifact,score_inten_isotope,score_MS2_library_fragment,score_MS2_similarity,score_MS2_abiotic_mz_appearance,cplex_score,ilp_solution
38580,45961,6135,1953,2412,0.49598085301366773,Biotransform,H3N1O-1,0,-1,C5H9N1O3,C5H12N2O2,28093,0,0,,,,,0,0
20095,46000,6142,949,2421,5.239436268758895,Biotransform,H3N1O-1,0,-1,C6H11N1O3,C6H14N2O2,28113,0,0,,,,,0,0
41594,22650,6145,2088,1118,2.485585576262504,Biotransform,H3N1O-1,0,-1,C5H6O5,C5H9N1O4,28126,0,0,,,,,0,0
41594,35991,6146,2088,1824,3.845629797627867,Biotransform,H3N1O-1,0,-1,C5H6O5,C5H9N1O4,28131,0,0,,,0.12149440344484173,,0.1214944,1
18838,24642,6148,859,1212,1.8051201684976887,Biotransform,H3N1O-1,0,-1,C6H10O4,C6H13N1O3,28140,0,0,,,,,0,0
24636,35421,6150,1211,1789,-0.22244084537358821,Biotransform,H3N1O-1,0,-1,C3H7O5P1,C3H10N1O4P1,28146,0,0,,,,,0,0
18354,18780,6151,818,849,1.040383083114399,Biotransform,H3N1O-1,0,-1,C7H10O4,C7H13N1O3,28153,0,0,,,,,0,0
25316,28033,6155,1257,1386,-2.051004686605966,Biotransform,H3N1O-1,0,-1,C6H10O5,C6H13N1O4,28169,0,0,,,,,0,0
45499,38623,6159,2366,1956,2.6593433398962465,Biotransform,H3N1O-1,0,-1,C6H6O6,C6H9N1O5,28186,0,0,,,,,0,0
19483,18968,6160,912,884,0.9453395695503931,Biotransform,H3N1O-1,0,-1,C7H10O5,C7H13N1O4,28195,0,0,,,,,0,0
18656,18968,6161,837,884,-0.19696811386891622,Biotransform,H3N1O-1,0,-1,C7H10O5,C7H13N1O4,28199,0,0,,,,,0,0
36578,18968,6162,1850,884,-0.19696811386891622,Biotransform,H3N1O-1,0,-1,C7H10O5,C7H13N1O4,28204,0,0,,,,,0,0
24711,33713,6163,1218,1702,-1.910307438101487,Biotransform,H3N1O-1,0,-1,C6H10N2O4,C6H13N3O3,28209,0,0,,,,,0,0
38623,24926,6164,1956,1236,-3.6034068977219875,Biotransform,H3N1O-1,0,-1,C6H9N1O5,C6H12N2O4,28213,0,0,,,,,0,0
27645,14465,6205,1367,567,-2.113888803914958,Biotransform,H3N1O-1,0,-1,C14H21N1O4S1,C14H24N2O3S1,28443,0,0,,,,,0,0
19512,19382,6244,914,908,-1.3559003804285488,Biotransform,H3N1O-1,0,-1,C20H27N1O5S1,C20H30N2O4S1,28692,0,0,,,0.4163358986051142,,0.4163359,1
43840,27232,6277,2254,1334,-2.0398588247042,Biotransform,H3N1O-1,0,-1,C29H21N3O9,C29H24N4O8,28864,0,0,,,,,0,0
13148,13429,6281,489,501,-0.5895208834756818,Biotransform,H3N1O-1,0,-1,C30H50N2O8,C30H53N3O7,28880,0,0,,,,,0,0
13148,15615,6282,489,643,0.1154662492989539,Biotransform,H3N1O-1,0,-1,C30H50N2O8,C30H53N3O7,28883,0,0,,,,,0,0
38105,33618,6306,1923,1695,4.7718784183586855,Biotransform,H3N1O-1,0,-1,C21H36N7O16P3S1,C21H39N8O15P3S1,28937,0,0,,,,,0,0
28875,29353,6344,1486,1503,2.7555373911052166,Natural_abundance,[60]Ni1Ni-1,1,0,C4H7Na1Ni1O4,[60]Ni1C4H7Na1O4,28969,1,0,-0.0010064082125931548,,,,0.9989936,1
28695,28466,6355,1472,1433,2.6369594517940564,Natural_abundance,[60]Ni1Ni-1,1,0,C6Cl1H8N3Ni1O2,[60]Ni1C6Cl1H8N3O2,28971,1,0,-0.4622029720377127,,,,0.537797,1
43647,43659,6467,2245,2246,2.173665253423746,Natural_abundance,[60]Ni1Ni-1,1,0,C20H30N6Ni1O12S2,[60]Ni1C20H30N6O12S2,28976,1,0,-0.007282953622571487,,,,0.992717,1
57224,62178,6657,2764,2857,4.0702569212019535,Natural_abundance,[60]Ni1Ni-1,1,0,C29H44K1N8Ni1O26P3S1,[60]Ni1C29H44K1N8O26P3S1,29293,1,0,-0.491045106980178,,,,0.5089549,1
44980,45022,6680,2310,2312,-3.9628473725856437,Natural_abundance,[34]S1S-1,1,0,H2O4S1,[34]S1H2O4,29316,1,0,-0.014716767462890124,,,,0.9852832,1
29221,30153,6681,1502,1562,-1.5442808424747265,Natural_abundance,[34]S1S-1,1,0,C2H7N1O3S1,[34]S1C2H7N1O3,29318,1,0,-0.41328899633162985,,,,0.586711,1
20510,20547,6683,994,997,-0.6364911493818757,Natural_abundance,[34]S1S-1,1,0,C5H11N1O2S1,[34]S1C5H11N1O2,29323,1,0,-0.015623780680834854,,,,0.9843762,1
26733,26749,6685,1305,1306,4.213663839736478,Natural_abundance,[34]S1S-1,1,0,C5H11N1O3S1,[34]S1C5H11N1O3,29325,1,0,-1.1912612124803433e-4,,,,0.9998809,1
24581,24477,6691,1207,1203,2.5834115366469628,Natural_abundance,[34]S1S-1,1,0,C6H11N1O4S1,[34]S1C6H11N1O4,29334,1,0,-2.026289888600022e-4,,,,0.9997974,1
45031,45095,6693,2313,2317,2.04040723277608,Natural_abundance,[34]S1S-1,1,0,H4O8S2,[34]S1H4O8S1,29338,1,0,-0.11977945291084766,,,,0.8802205,1
40831,40871,6702,2050,2052,1.356131744366268,Natural_abundance,[34]S1S-1,1,0,C7H14N2O4S1,[34]S1C7H14N2O4,29350,1,0,-0.08282230074572985,,,,0.9171777,1
2134,1901,6704,100,85,5.7995507649856055,Natural_abundance,[34]S1S-1,1,0,C9H20O1S3,[34]S1C9H20O1S2,29358,1,0,-0.0012431931117307328,,,,0.9987568,1
2135,1901,6704,100,85,5.7995507649856055,Natural_abundance,[34]S1S-1,1,0,C9H20O1S3,[34]S1C9H20O1S2,29359,1,0,-0.0012431931117307328,,,,0.9987568,1
28332,28351,6711,1420,1421,3.298675134962326,Natural_abundance,[34]S1S-1,1,0,C4H13N2Na1O6S2,[34]S1C4H13N2Na1O6S1,29366,1,0,-0.01075697781450063,,,,0.989243,1
34714,34528,6718,1745,1739,4.865582618954877,Natural_abundance,[34]S1S-1,1,0,C10H17N3O6S1,[34]S1C10H17N3O6,29387,1,0,-0.5520475679024408,,,,0.4479524,1
45744,45717,6743,2390,2387,3.608561793227987,Natural_abundance,[34]S1S-1,1,0,C10H17N3O9S2,[34]S1C10H17N3O9S1,29518,1,0,-0.02482822077602181,,,,0.9751718,1
41807,41733,6757,2101,2097,2.8056427615221327,Natural_abundance,[34]S1S-1,1,0,[13]C1C18F3H17N2O4S1,[13]C1[34]S1C18F3H17N2O4,29631,1,0,-0.40183571594899276,,,,0.5981643,1
29793,30019,6772,1534,1553,1.601147684387258,Natural_abundance,[34]S1S-1,1,0,C8H28N4O12S4,[34]S1C8H28N4O12S3,29718,1,0,-0.0010827831525887063,,,,0.9989172,1
43108,43185,6805,2232,2234,4.565428355936398,Natural_abundance,[34]S1S-1,1,0,C20H32N6O12S2,[34]S1C20H32N6O12S1,29851,1,0,-0.9158075155998209,,,,0.0841925,1
34336,34144,6808,1731,1725,4.875092836165194,Natural_abundance,[34]S1S-1,1,0,C20H34N6O12S2,[34]S1C20H34N6O12S1,29889,1,0,-0.21649313005698587,,,,0.7835069,1
43626,43778,6812,2244,2252,4.093279110187467,Natural_abundance,[34]S1S-1,1,0,C20H31N6Na1O12S2,[34]S1C20H31N6Na1O12S1,29909,1,0,-0.40600547710198787,,,,0.5939945,1
18046,18108,6834,789,792,7.517962057425317,Natural_abundance,[34]S1S-1,1,0,C22H35N4Na1O14S4,[34]S1C22H35N4Na1O14S3,30030,1,0,-0.0054567531268352055,,,,0.9945432,1
29853,30082,6847,1537,1556,1.2018095196134535,Natural_abundance,[34]S1S-1,1,0,C12H42N6O18S6,[34]S1C12H42N6O18S5,30097,1,0,-2.128679103527469e-4,,,,0.9997871,1
29867,29671,6859,1538,1523,1.5552459241768497,Natural_abundance,[34]S1S-1,1,0,C12H41N6Na1O18S6,[34]S1C12H41N6Na1O18S5,30140,1,0,-0.008810166348002715,,,,0.9911898,1
29713,29895,6902,1528,1540,0.6884761439626523,Natural_abundance,[34]S1S-1,1,0,C14H49N7O21S7,[34]S1C14H49N7O21S6,30292,1,0,-0.0013196344865971945,,,,0.9986804,1
29907,29915,6908,1541,1542,2.451241017077423,Natural_abundance,[34]S1S-1,1,0,C14H48N7Na1O21S7,[34]S1C14H48N7Na1O21S6,30305,1,0,-0.007992640851833327,,,,0.9920074,1
34856,34907,6945,1753,1755,5.195839470576192,Natural_abundance,[34]S1S-1,1,0,C34H52N12O18S2,[34]S1C34H52N12O18S1,30406,1,0,-0.044965879765255685,,,,0.9550341,1
29926,29717,6956,1543,1529,0.40300953838872083,Natural_abundance,[34]S1S-1,1,0,C16H56N8O24S8,[34]S1C16H56N8O24S7,30437,1,0,-0.007920646131719864,,,,0.9920794,1
29744,29763,6967,1530,1531,2.347304110040271,Natural_abundance,[34]S1S-1,1,0,C16H55N8Na1O24S8,[34]S1C16H55N8Na1O24S7,30457,1,0,-0.010257726692534604,,,,0.9897423,1
29956,29962,7014,1545,1546,-0.605810410779302,Natural_abundance,[34]S1S-1,1,0,C18H62N9Na1O27S9,[34]S1C18H62N9Na1O27S8,30612,1,0,-0.019623731194797107,,,,0.9803763,1
15072,15077,7418,604,605,0.30573394266887516,Natural_abundance,[37]Cl1Cl-1,1,0,C2Cl3H1O2,[37]Cl1C2Cl2H1O2,30816,1,0,-4.2207533032730083e-4,,,,0.9995779,1
27240,27289,7437,1335,1337,-2.0633637222737153,Natural_abundance,[37]Cl1Cl-1,1,0,C6Cl1H13O6,[37]Cl1C6H13O6,30817,1,0,-0.016294740297073236,,,,0.9837053,1
24014,24041,7439,1177,1178,5.680965687147067,Natural_abundance,[37]Cl1Cl-1,1,0,C6Cl1H15O6,[37]Cl1C6H15O6,30828,1,0,-0.07382366741013517,,,,0.9261763,1
3731,1523,7443,160,58,1.5489380786431222,Natural_abundance,[37]Cl1Cl-1,1,0,C10Cl1H9N2O2,[37]Cl1C10H9N2O2,30831,1,0,-0.2955195040551116,,,,0.7044805,1
27380,27388,7457,1348,1349,0.5087171287639138,Natural_abundance,[37]Cl1Cl-1,1,0,C13Cl1F3H15N1O1,[37]Cl1C13F3H15N1O1,30839,1,0,-1.2104687907697844e-4,,,,0.999879,1
27634,27591,7458,1366,1362,0.5071056331100622,Natural_abundance,[37]Cl1Cl-1,1,0,C6Cl1H15O9Si1,[37]Cl1C6H15O9Si1,30840,1,0,-0.0223080630660448,,,,0.9776919,1
32145,32161,7465,1626,1627,-0.4668819147805287,Natural_abundance,[37]Cl1Cl-1,1,0,C11Cl1H15N3O4P1,[37]Cl1C11H15N3O4P1,30849,1,0,-0.006074548215847466,,,,0.9939255,1
27714,27759,7472,1373,1374,-0.7138126022828503,Natural_abundance,[37]Cl1Cl-1,1,0,B1C13Cl2H19N2O4,[37]Cl1B1C13Cl1H19N2O4,30859,1,0,-0.25415322384311256,,,,0.7458468,1
27462,27399,7478,1355,1350,-0.9773783753234855,Natural_abundance,[37]Cl1Cl-1,1,0,C8Cl2H14O11,[37]Cl1C8Cl1H14O11,30880,1,0,-0.2741791001539784,,,,0.7258209,1
1978,1862,7485,91,79,-0.6645160968501042,Natural_abundance,[37]Cl1Cl-1,1,0,C18Cl1H15N2O3S1,[37]Cl1C18H15N2O3S1,30897,1,0,-0.02186710693722236,,,,0.9781329,1
31884,31968,7487,1619,1621,2.2366055267072684,Natural_abundance,[37]Cl1Cl-1,1,0,C12Cl1H23O11,[37]Cl1C12H23O11,30900,1,0,-0.28984899131402414,,,,0.710151,1
29480,29517,7488,1509,1511,0.9187016203981812,Natural_abundance,[37]Cl1Cl-1,1,0,C16Cl2H23N1O5,[37]Cl1C16Cl1H23N1O5,30910,1,0,-0.19988501966061353,,,,0.800115,1
31932,32022,7489,1620,1622,-0.9181240913120423,Natural_abundance,[37]Cl1Cl-1,1,0,[13]C1C11Cl1H23O11,[13]C1[37]Cl1C11H23O11,30913,1,0,-0.03651214793343398,,,,0.9634879,1
40909,41100,7490,2055,2064,1.6927912315514415,Natural_abundance,[37]Cl1Cl-1,1,0,C17Cl2H16N2O4,[37]Cl1C17Cl1H16N2O4,30924,1,0,-0.13100193953920436,,,,0.8689981,1
27175,27136,7492,1330,1329,2.1354205085867415,Natural_abundance,[37]Cl1Cl-1,1,0,C17Cl1H21N4O3S1,[37]Cl1C17H21N4O3S1,30933,1,0,-0.0013556912054873544,,,,0.9986443,1
2307,2313,7500,116,117,0.1212659253053607,Natural_abundance,[37]Cl1Cl-1,1,0,C18Cl1H36N2O6,[37]Cl1C18H36N2O6,30961,1,0,-0.006814496673400156,,,,0.9931855,1
44932,44885,7511,2307,2303,-2.3863079226759725,Natural_abundance,[37]Cl1Cl-1,1,0,C15Cl1F9H4O3,[37]Cl1C15F9H4O3,30978,1,0,-0.25177417779438516,,,,0.7482258,1
32494,32506,7587,1642,1643,2.5587075178525582,Natural_abundance,[37]Cl1Cl-1,1,0,C21Cl1H27N7Na1O14P2,[37]Cl1C21H27N7Na1O14P2,31162,1,0,-0.002225341142710281,,,,0.9977747,1
18442,18466,7600,826,827,6.865842261103094,Natural_abundance,[37]Cl1Cl-1,1,0,C24Cl1H29N9O13P2,[37]Cl1C24H29N9O13P2,31190,1,0,-0.049126289748822084,,,,0.9508737,1
17696,17727,7612,774,776,6.053521683103159,Natural_abundance,[37]Cl1Cl-1,1,0,C30Cl1H36N8O10P1S1,[37]Cl1C30H36N8O10P1S1,31206,1,0,-0.22843874328900904,,,,0.7715613,1
26634,26636,7796,1300,1301,-0.6481634795395104,Natural_abundance,[81]Br1Br-1,1,0,Br1H1,[81]Br1H1,31431,1,0,-0.014407239159334817,,,,0.9855928,1
26523,26758,7832,1292,1307,-0.20268214008212926,Natural_abundance,[81]Br1Br-1,1,0,Br1C6H13O6,[81]Br1C6H13O6,31432,1,0,-0.03493904714665592,,,,0.965061,1
91255,93415,8196,3303,3345,3.6308992683049612,Natural_abundance,[41]K1K-1,1,0,C4H7K1O4,[41]K1C4H7O4,31581,1,0,-0.0041105810848999225,,,,0.9958894,1
84231,88815,8221,3194,3260,3.2269944527865166,Natural_abundance,[41]K1K-1,1,0,C6H10K1Na1O6,[41]K1C6H10Na1O6,31584,1,0,-0.001105282804760045,,,,0.9988947,1
82599,80581,8244,3170,3140,3.0275441943051113,Natural_abundance,[41]K1K-1,1,0,C8H13K1Na2O8,[41]K1C8H13Na2O8,31592,1,0,-0.15137314067297303,,,,0.8486269,1
89659,92361,8258,3276,3323,1.046531182406011,Natural_abundance,[41]K1K-1,1,0,C8H14K1Na3O9,[41]K1C8H14Na3O9,31614,1,0,-0.27451146857139996,,,,0.7254885,1
76189,82646,8275,3079,3171,3.154962882879157,Natural_abundance,[41]K1K-1,1,0,C10H16K1Na3O10,[41]K1C10H16Na3O10,31640,1,0,-0.5932307777858541,,,,0.4067692,1
77432,76277,8276,3098,3080,1.1816262275494165,Natural_abundance,[41]K1K-1,1,0,[13]C1C9H16K1Na3O10,[13]C1[41]K1C9H16Na3O10,31649,1,0,-5.473788244076038e-4,,,,0.9994526,1
78463,76368,8292,3114,3081,0.4056767603714473,Natural_abundance,[41]K1K-1,1,0,C10H17K1Na4O11,[41]K1C10H17Na4O11,31700,1,0,-0.3923021870793395,,,,0.6076978,1
70889,65947,8297,2997,2924,3.854301754804213,Natural_abundance,[41]K1K-1,1,0,C12H19K1Na4O12,[41]K1C12H19Na4O12,31718,1,0,-0.9279536477233713,,,,0.0720464,1
69105,66087,8298,2969,2925,2.8239272295940454,Natural_abundance,[41]K1K-1,1,0,[13]C1C11H19K1Na4O12,[13]C1[41]K1C11H19Na4O12,31733,1,0,-0.005490776211655221,,,,0.9945092,1
66210,70923,8325,2926,2998,2.773507507608059,Natural_abundance,[41]K1K-1,1,0,C14H22K1Na5O14,[41]K1C14H22Na5O14,31803,1,0,-1.699498258115738,,,,-0.6994983,1
69276,64309,8355,2972,2897,3.038167341644723,Natural_abundance,[41]K1K-1,1,0,C16H25K1Na6O16,[41]K1C16H25Na6O16,31895,1,0,-2.097897438409343,,,,-1.0978974,1
50862,49697,8359,2596,2559,8.001351184649236,Natural_abundance,[41]K1K-1,1,0,B1C16H22K1Na6O16,[41]K1B1C16H22Na6O16,31927,1,0,-0.13761566813644624,,,,0.8623843,1
48063,48115,8370,2515,2516,5.972794033784975,Natural_abundance,[41]K1K-1,1,0,B1C16H23K1Na7O17,[41]K1B1C16H23Na7O17,32004,1,0,-0.01899874282041757,,,,0.9810013,1
66604,72678,8382,2931,3026,2.150866126683559,Natural_abundance,[41]K1K-1,1,0,[13]C1C17H28K1Na7O18,[13]C1[41]K1C17H28Na7O18,32031,1,0,-0.1929096288067071,,,,0.8070904,1
50378,48187,8386,2575,2518,6.982313208317533,Natural_abundance,[41]K1K-1,1,0,B1C18H25K1Na7O18,[41]K1B1C18H25Na7O18,32059,1,0,-0.13761566813644624,,,,0.8623843,1
48220,48271,8410,2519,2520,6.753110210861994,Natural_abundance,[41]K1K-1,1,0,B1C18H26K1Na8O19,[41]K1B1C18H26Na8O19,32135,1,0,-0.22918278497362343,,,,0.7708172,1
60354,60403,8425,2824,2825,2.4245698464983043,Natural_abundance,[41]K1K-1,1,0,[13]C1C19H31K1Na8O20,[13]C1[41]K1C19H31Na8O20,32163,1,0,-0.09343912867912162,,,,0.9065609,1
50424,50473,8427,2577,2578,5.073882743495675,Natural_abundance,[41]K1K-1,1,0,B1C20H28K1Na8O20,[41]K1B1C20H28Na8O20,32172,1,0,-0.014725901023199992,,,,0.9852741,1
67343,58131,8457,2941,2783,2.425879881889099,Natural_abundance,[41]K1K-1,1,0,[13]C1C21H34K1Na9O22,[13]C1[41]K1C21H34Na9O22,32271,1,0,-0.16736694847101583,,,,0.8326331,1
53688,52467,8462,2677,2641,3.952409557862007,Natural_abundance,[41]K1K-1,1,0,B1C22H31K1Na9O22,[41]K1B1C22H31Na9O22,32274,1,0,-0.007013628022120925,,,,0.9929864,1
52430,49417,8463,2640,2553,3.507033330333601,Natural_abundance,[41]K1K-1,1,0,[13]C1B1C21H31K1Na9O22,[13]C1[41]K1B1C21H31Na9O22,32275,1,0,-0.003169553548568508,,,,0.9968304,1
58317,51685,8495,2787,2620,1.9173039859864547,Natural_abundance,[41]K1K-1,1,0,[13]C1C23H37K1Na10O24,[13]C1[41]K1C23H37Na10O24,32358,1,0,-0.08015437014125537,,,,0.9198456,1
53907,51770,8501,2685,2621,3.826795768087436,Natural_abundance,[41]K1K-1,1,0,B1C24H34K1Na10O24,[41]K1B1C24H34Na10O24,32367,1,0,-0.006910532162236918,,,,0.9930895,1
20158,20200,8590,957,959,-7.016603994310723,Natural_abundance,[18]O1O-1,1,0,C3H6O3,[18]O1C3H6O2,32627,1,0,-0.0027885071770192304,,,,0.9972115,1
21369,21891,8591,1058,1080,-3.4016783285602488,Natural_abundance,[18]O1O-1,1,0,C5H7N1O3,[18]O1C5H7N1O2,32630,1,0,-0.01783742355130551,,,,0.9821626,1
15937,15975,8592,664,665,-1.1038296777914962,Natural_abundance,[18]O1O-1,1,0,C6H10O3,[18]O1C6H10O2,32633,1,0,-0.03098576754762093,,,,0.9690142,1
19324,19315,8593,906,904,0.4073647934671159,Natural_abundance,[18]O1O-1,1,0,C6H13N1O2,[18]O1C6H13N1O1,32635,1,0,-0.06480813129745529,,,,0.9351919,1
36979,37053,8594,1867,1869,-2.560539064397634,Natural_abundance,[18]O1O-1,1,0,C4H7N1O4,[18]O1C4H7N1O3,32638,1,0,-0.0016928570904227824,,,,0.9983071,1
41841,41872,8595,2103,2105,-4.747482549753664,Natural_abundance,[18]O1O-1,1,0,C4H6O5,[18]O1C4H6O4,32640,1,0,-0.014797129804257621,,,,0.9852029,1
59203,62688,8596,2806,2864,-5.178014596649864,Natural_abundance,[18]O1O-1,1,0,C4H7Na1O4,[18]O1C4H7Na1O3,32645,1,0,-4.5884912477955e-4,,,,0.9995412,1
30803,30899,8597,1583,1584,-4.361219090087516,Natural_abundance,[18]O1O-1,1,0,C5H10N2O3,[18]O1C5H10N2O2,32647,1,0,-0.06807137180574634,,,,0.9319286,1
35991,36119,8598,1824,1826,-4.3324285493854084,Natural_abundance,[18]O1O-1,1,0,C5H9N1O4,[18]O1C5H9N1O3,32650,1,0,-0.04496808397937204,,,,0.9550319,1
28409,28540,8599,1431,1450,-0.9280983146282489,Natural_abundance,[18]O1O-1,1,0,C6H9N3O2,[18]O1C6H9N3O1,32653,1,0,-0.058234963642166654,,,,0.941765,1
19003,18964,8600,887,883,0.9230089159267933,Natural_abundance,[18]O1O-1,1,0,C9H11N1O2,[18]O1C9H11N1O1,32657,1,0,-0.5133346822007759,,,,0.4866653,1
38622,38493,8601,1956,1949,-2.5177874521004213,Natural_abundance,[18]O1O-1,1,0,C6H9N1O5,[18]O1C6H9N1O4,32662,1,0,-0.03082118340880174,,,,0.9691788,1
38623,38493,8601,1956,1949,-2.5177874521004213,Natural_abundance,[18]O1O-1,1,0,C6H9N1O5,[18]O1C6H9N1O4,32663,1,0,-0.03082118340880174,,,,0.9691788,1
36589,36677,8602,1851,1856,-1.349937588044104,Natural_abundance,[18]O1O-1,1,0,C6H12O6,[18]O1C6H12O5,32666,1,0,-0.015776805109344164,,,,0.9842232,1
23642,23955,8603,1165,1173,-1.3351573171842765,Natural_abundance,[18]O1O-1,1,0,C6H14O6,[18]O1C6H14O5,32672,1,0,-0.013628510584058453,,,,0.9863715,1
45567,45534,8605,2372,2369,-3.8436111041328616,Natural_abundance,[18]O1O-1,1,0,C6H8O7,[18]O1C6H8O6,32679,1,0,-0.025275401629145093,,,,0.9747246,1
31453,31519,8607,1602,1606,-0.7360311242439949,Natural_abundance,[18]O1O-1,1,0,C6H12O7,[18]O1C6H12O6,32689,1,0,-7.943977105429361e-4,,,,0.9992056,1
27289,27213,8608,1337,1333,-1.1169727592512617,Natural_abundance,[18]O1O-1,1,0,[37]Cl1C6H13O6,[18]O1[37]Cl1C6H13O5,32697,1,0,-0.009436306311328793,,,,0.9905637,1
19633,19698,8609,919,920,-1.1115479050739459,Natural_abundance,[18]O1O-1,1,0,C9H17N1O5,[18]O1C9H17N1O4,32706,1,0,-0.290610650615199,,,,0.7093893,1
59299,59346,8610,2808,2809,-1.529790320961151,Natural_abundance,[18]O1O-1,1,0,C6H10Na2O6,[18]O1C6H10Na2O5,32710,1,0,-0.02002283004557584,,,,0.9799772,1
36623,36870,8611,1852,1861,-0.18910449429705942,Natural_abundance,[18]O1O-1,1,0,C8H16O8,[18]O1C8H16O7,32717,1,0,-0.03164863221584304,,,,0.9683514,1
35242,35384,8612,1779,1786,-0.18678793493119555,Natural_abundance,[18]O1O-1,1,0,C7H18N1O6P1,[18]O1C7H18N1O5P1,32726,1,0,-5.4980404240631656e-5,,,,0.999945,1
18667,18686,8616,839,841,1.8279423068940923,Natural_abundance,[18]O1O-1,1,0,C15H27N1O5,[18]O1C15H27N1O4,32743,1,0,-1.117462143064739,,,,-0.1174621,1
59371,59417,8617,2810,2811,-1.4471798987733315,Natural_abundance,[18]O1O-1,1,0,C8H13Na3O8,[18]O1C8H13Na3O7,32750,1,0,-0.0348014009552812,,,,0.9651986,1
20937,20949,8619,1035,1036,0.4957087913468262,Natural_abundance,[18]O1O-1,1,0,C11H19N1O9,[18]O1C11H19N1O8,32765,1,0,-0.1816543400507451,,,,0.8183457,1
37184,37476,8623,1878,1890,-0.6640628378712146,Natural_abundance,[18]O1O-1,1,0,C17H20O9,[18]O1C17H20O8,32793,1,0,-0.16835608311061084,,,,0.8316439,1
59460,59522,8629,2812,2813,-1.9120805163127075,Natural_abundance,[18]O1O-1,1,0,C10H16Na4O10,[18]O1C10H16Na4O9,32887,1,0,-0.16907606836480069,,,,0.8309239,1
57624,56139,8630,2773,2740,-0.6285310173386179,Natural_abundance,[18]O1O-1,1,0,[13]C1C9H16Na4O10,[13]C1[18]O1C9H16Na4O9,32910,1,0,-0.01540929095430152,,,,0.9845907,1
42489,42509,8631,2183,2184,-1.3442715548047917,Natural_abundance,[18]O1O-1,1,0,C9H14N2O12P2,[18]O1C9H14N2O11P2,32920,1,0,-0.0013159621184020472,,,,0.998684,1
49582,47327,8632,2557,2499,2.0633459105734944,Natural_abundance,[18]O1O-1,1,0,B1C10H13K1Na3O10,[18]O1B1C10H13K1Na3O9,32927,1,0,-0.0025236290296842844,,,,0.9974764,1
39794,39227,8636,1999,1986,-1.2869936498515115,Natural_abundance,[18]O1O-1,1,0,C8H20N6O10P2,[18]O1C8H20N6O9P2,32965,1,0,-0.0023209240968311887,,,,0.9976791,1
40495,40521,8637,2032,2033,-1.0390387096696256,Natural_abundance,[18]O1O-1,1,0,C10H15N5O10P2,[18]O1C10H15N5O9P2,32969,1,0,-4.055943775263829e-4,,,,0.9995944,1
56172,52008,8641,2741,2627,-1.1562190618459522,Natural_abundance,[18]O1O-1,1,0,C12H19Na5O12,[18]O1C12H19Na5O11,33003,1,0,-0.4933969060698369,,,,0.5066031,1
56227,53175,8642,2742,2665,-0.5195738898536089,Natural_abundance,[18]O1O-1,1,0,[13]C1C11H19Na5O12,[13]C1[18]O1C11H19Na5O11,33020,1,0,-0.029237032480330164,,,,0.970763,1
45282,45349,8645,2339,2352,-2.1519392117680725,Natural_abundance,[18]O1O-1,1,0,C9H15N2O15P3,[18]O1C9H15N2O14P3,33058,1,0,-0.02193942841124332,,,,0.9780606,1
48415,48967,8649,2525,2538,1.3189919981415543,Natural_abundance,[18]O1O-1,1,0,B1C12H16K1Na4O12,[18]O1B1C12H16K1Na4O11,33100,1,0,-0.030720926283864768,,,,0.9692791,1
42540,42568,8650,2186,2188,-1.8581209709594386,Natural_abundance,[18]O1O-1,1,0,C10H16N5O13P3,[18]O1C10H16N5O12P3,33117,1,0,-0.25120283273142746,,,,0.7487972,1
42553,42597,8651,2187,2189,-0.2858427581343801,Natural_abundance,[18]O1O-1,1,0,[13]C1C9H16N5O13P3,[13]C1[18]O1C9H16N5O12P3,33121,1,0,-2.8910114682269137e-4,,,,0.9997109,1
56262,52080,8660,2743,2628,-0.6241048994588773,Natural_abundance,[18]O1O-1,1,0,C14H22Na6O14,[18]O1C14H22Na6O13,33175,1,0,-0.6186993424434768,,,,0.3813007,1
53213,55033,8661,2666,2718,-1.3436415238690753,Natural_abundance,[18]O1O-1,1,0,[13]C1C13H22Na6O14,[13]C1[18]O1C13H22Na6O13,33194,1,0,-0.001334587593168272,,,,0.9986654,1
42202,42226,8665,2144,2146,-1.1368207831722617,Natural_abundance,[18]O1O-1,1,0,C15H24N2O17P2,[18]O1C15H24N2O16P2,33222,1,0,-0.21877375345353417,,,,0.7812262,1
70923,66245,8669,2998,2927,-0.2548533780373963,Natural_abundance,[18]O1O-1,1,0,[41]K1C14H22Na5O14,[18]O1[41]K1C14H22Na5O13,33259,1,0,-0.004500991083881097,,,,0.995499,1
49613,49048,8670,2558,2539,0.09380582636090798,Natural_abundance,[18]O1O-1,1,0,B1C14H19K1Na5O14,[18]O1B1C14H19K1Na5O13,33302,1,0,-0.09625585242324747,,,,0.9037441,1
45923,45889,8671,2408,2405,-0.7658956991040721,Natural_abundance,[18]O1O-1,1,0,C15H22N2O18P2,[18]O1C15H22N2O17P2,33313,1,0,-0.12634674116136635,,,,0.8736533,1
45932,45856,8672,2409,2404,-1.6221526413569245,Natural_abundance,[18]O1O-1,1,0,[13]C1C14H22N2O18P2,[13]C1[18]O1C14H22N2O17P2,33316,1,0,-6.846566014546172e-4,,,,0.9993153,1
