mz,rt,rtmin,rtmax,p_293T_2
386.8345,846,843,849,1200
484.8233,846,842.4,850.8,1800
582.2697,846,840,850.8,4100
583.2718,846,841.8,849.6,1100
189.1334,846.5999999999999,844.8,850.8,1100
274.9086,846.5999999999999,843.6,852,1800
280.8713,846.5999999999999,840.6,861,3900
318.8985,846.5999999999999,843.6,850.8,1900
334.8727,846.5999999999999,843.6,849.6,1600
356.8543,846.5999999999999,843.6,849,1200
364.8528,846.5999999999999,842.4,850.8,1500
370.8606,846.5999999999999,843.6,851.4,1700
432.8634,846.5999999999999,843.6,850.8,2800
448.8316,846.5999999999999,843.6,849,1500
462.8407,846.5999999999999,840.6,852.6,3900
470.8154,846.5999999999999,843.6,849,1300
568.8029,846.5999999999999,843.6,849.6,1600
652.7856,846.5999999999999,844.2,849.6,1100
682.7637,846.5999999999999,843,847.8000000000001,1300
234.9159,847.1999999999999,843,860.4,2700
239.0875,847.1999999999999,840,873,1800
264.8972,847.1999999999999,841.8,871.8,7600
286.8791,847.1999999999999,843,872.4,3200
301.1395,847.1999999999999,838.8000000000001,879.6,15000
317.1133,847.1999999999999,836.4,860.4,6400
318.1165,847.1999999999999,843,856.1999999999999,1300
340.8848,847.1999999999999,843.6,858.6,2100
348.9877,847.1999999999999,840,866.4,1900
454.8395,847.1999999999999,843.6,850.8,2000
538.8238,847.1999999999999,843.6,849.6,1900
600.2797,847.1999999999999,840,850.8,5700
156.0408,847.8000000000001,846.5999999999999,857.4,1600
191.0754,847.8000000000001,837.6,855,3000
364.9612,847.8000000000001,844.2,855,1400
409.2688,847.8000000000001,838.2,858.6,7600
410.272,847.8000000000001,843,858,1900
422.8825,847.8000000000001,844.8,857.4,2200
438.8569,847.8000000000001,844.8,850.8,1300
446.8504,847.8000000000001,844.2,854.4,1900
468.8421,847.8000000000001,846,852,1100
514.8634,847.8000000000001,844.8,851.4,2100
528.8537,847.8000000000001,846,855.6,2200
544.8313,847.8000000000001,844.8,850.8,1300
634.8178,847.8000000000001,846,852,1500
640.8313,847.8000000000001,846.5999999999999,852.6,1400
175.1179,849,840,885.6,26000
213.0733,849,846.5999999999999,861,2000
242.9157,849,840,871.1999999999999,11000
250.0495,849,837.6,864.6,6700
371.0547,849,847.1999999999999,853.8000000000001,1700
394.2987,849,841.8,858.6,2100
400.9008,849,844.8,852.6,1600
430.8806,849,844.8,861,3700
452.8627,849,846,853.8000000000001,1400
454.8856,849,846,852,1400
460.9207,849,846.5999999999999,855.6,1100
520.8598,849,846,853.8000000000001,1900
536.8402,849,846,852,1500
536.8898,849,846.5999999999999,857.4,1800
542.9224,849,847.1999999999999,855,1300
544.8799,849,846,852,1400
556.848,849,846.5999999999999,852.6,1100
618.843,849,846,854.4,2100
626.8843,849,846.5999999999999,853.8000000000001,1700
708.829,849,847.1999999999999,852.6,1300
716.8203,849,846,851.4,1600
251.0289,849.6,847.8000000000001,858,2200
332.8927,849.6,844.2,864,3400
384.8547,849.6,844.8,861.5999999999999,1500
393.2954,849.6,839.4,856.1999999999999,8400
414.8951,849.6,844.8,865.2,4900
438.9131,849.6,846,855.6,2300
497.896,849.6,847.1999999999999,855,1600
504.8849,849.6,846,859.8,3600
508.8782,849.6,847.1999999999999,852.6,1500
519.0846,849.6,847.8000000000001,854.4,1200
520.9154,849.6,846,861,3100
553.873,849.6,847.8000000000001,854.4,1300
598.8658,849.6,847.8000000000001,854.4,2000
602.8615,849.6,846.5999999999999,855.6,2600
618.8907,849.6,846.5999999999999,858.6,2000
632.8442,849.6,846,856.1999999999999,2500
638.8503,849.6,847.1999999999999,855,1300
692.8548,849.6,846.5999999999999,859.8,2800
720.855,849.6,847.8000000000001,855.6,1300
733.8531,849.6,847.8000000000001,853.8000000000001,1100
767.8644,849.6,847.8000000000001,853.8000000000001,1200
782.84760000000006,849.6,846.5999999999999,857.4,3300
790.8302,849.6,847.8000000000001,853.8000000000001,1500
798.8245,849.6,847.1999999999999,852.6,2300
872.8313,849.6,847.8000000000001,853.8000000000001,1700
880.8268,849.6,847.1999999999999,852.6,2200
888.8154,849.6,847.8000000000001,853.8000000000001,1400
912.8481,849.6,847.8000000000001,853.8000000000001,1100
235.0551,850.8,847.1999999999999,875.4,7700
302.1427,850.8,839.4,879.6,3000
322.075,850.8,844.2,857.4,3800
348.9232,850.8,844.8,866.4,3200
415.0337,850.8,849,868.2,2000
447.9092,850.8,847.8000000000001,854.4,1000
492.9033,850.8,847.8000000000001,859.2,2200
496.8979,850.8,846,859.8,7000
497.0358,850.8,849,857.4,1100
500.8908,850.8,847.1999999999999,855.6,1800
512.8794,850.8,846,859.8,4600
537.8976,850.8,847.8000000000001,856.1999999999999,2500
541.8919,850.8,847.8000000000001,855.6,2100
545.8869,850.8,847.8000000000001,855.6,1800
549.8776,850.8,847.8000000000001,855,1900
587.8886,850.8,847.8000000000001,854.4,1000
590.8799,850.8,847.8000000000001,855.6,2200
594.8777,850.8,846,859.8,5200
595.0126,850.8,849,861,1700
601.0878,850.8,847.8000000000001,855,1200
602.918,850.8,846.5999999999999,862.8000000000001,3100
610.852,850.8,846.5999999999999,856.1999999999999,2200
616.8679,850.8,846.5999999999999,871.8,3800
633.0316,850.8,849,855.6,1100
635.8748,850.8,847.8000000000001,855.6,1900
639.8686,850.8,847.8000000000001,854.4,1600
669.8901,850.8,847.8000000000001,858,1600
672.8834,850.8,847.8000000000001,859.2,2300
677.0147,850.8,849,867.6,2200
677.8786,850.8,847.8000000000001,855.6,1300
684.8638,850.8,846.5999999999999,864.6,3300
700.8442,850.8,846.5999999999999,855,2600
708.8838,850.8,847.1999999999999,854.4,1200
721.8735,850.8,847.8000000000001,855.6,1800
725.8653,850.8,849,854.4,1300
762.8725,850.8,849,858,2400
774.8572,850.8,847.1999999999999,861.5999999999999,3400
790.8843,850.8,847.1999999999999,853.8000000000001,1600
802.856,850.8,849,857.4,1000
815.8572,850.8,849,855,1600
845.8706,850.8,849,855,1100
864.8479,850.8,847.1999999999999,857.4,3200
946.8516,850.8,847.8000000000001,859.2,2500
962.8264,850.8,847.8000000000001,854.4,1700
1044.83,850.8,849,854.4,1600
376.9392,851.4,846,868.2,2700
484.9172,851.4,849,861.5999999999999,2400
529.9112,851.4,847.8000000000001,862.8000000000001,3200
534.8683,851.4,847.1999999999999,856.1999999999999,1700
555.8941,851.4,849.6,858,1100
579.0382,851.4,849,869.4,2400
582.8936,851.4,847.8000000000001,858.6,2800
586.8875,851.4,846,860.4,5500
600.8888,851.4,849.6,855.6,1200
627.888,851.4,847.8000000000001,858,2300
631.8823,851.4,847.8000000000001,857.4,2400
684.9212,851.4,847.1999999999999,860.4,2100
717.8767,851.4,849,855,1900
746.8973,851.4,849.6,861.5999999999999,4400
747.8953,851.4,849.6,856.1999999999999,1500
759.0174,851.4,849.6,864,1600
759.8816,851.4,849,861,1700
803.8748,851.4,849,855.6,2000
807.8681,851.4,849,855.6,1800
848.8696,851.4,847.1999999999999,860.4,4600
849.8692,851.4,847.8000000000001,855.6,1600
893.8649,851.4,849,855,1600
975.8649,851.4,849.6,855,1300
979.8613,851.4,849.6,855,1100
983.8521,851.4,849.6,855,1000
1020.8635,851.4,849,861.5999999999999,2500
266.9212,852,844.8,861.5999999999999,2300
344.0565,852,844.2,861,9900
368.8814,852,844.8,895.2,3500
490.8854,852,844.8,859.2,3900
533.9026,852,847.8000000000001,865.2,3200
619.901,852,847.8000000000001,864.6,3400
623.8956,852,847.8000000000001,859.8,2700
664.8948,852,849,861,3500
676.8795,852,846.5999999999999,861.5999999999999,6300
700.8928,852,847.1999999999999,855,1500
705.898,852,847.8000000000001,861.5999999999999,3100
709.8901,852,849,859.2,2600
713.8842,852,849,858.6,2500
731.8825,852,849.6,855.6,1100
739.4137,852,850.8,858,1100
754.8849,852,849,859.2,2800
792.8889,852,849,855.6,1300
795.8852,852,849,861.5999999999999,2500
799.8807,852,849,858,2100
837.8855,852,850.8,855.6,1200
841.8846,852,849,859.2,1900
885.8747,852,849,858,1800
889.8716,852,849,857.4,1500
895.8849,852,850.8,856.1999999999999,1200
930.8719,852,849,861,3000
934.8678,852,849.6,857.4,1500
938.8595,852,847.8000000000001,861,2600
967.8808,852,849.6,857.4,1900
971.8733,852,849.6,855.6,1500
1005.8886,852,849.6,859.8,1700
1008.8814,852,850.8,865.8,2300
1012.8756,852,849,864,2800
1028.8546,852,849,858.6,1800
1061.8629,852,850.8,855.6,1100
1110.8551,852,849,859.2,1800
1114.8524,852,849.6,855,1200
250.9473,852.6,844.2,871.1999999999999,5000
366.0382,852.6,846,861,7100
382.0118,852.6,847.1999999999999,857.4,1300
403.9933,852.6,847.8000000000001,857.4,1200
431.9832,852.6,847.1999999999999,860.4,2900
458.9433,852.6,846,858.6,4900
502.9104,852.6,849.6,858.6,1300
509.9444,852.6,849,879,3500
517.9307,852.6,847.8000000000001,886.1999999999999,4900
547.9062,852.6,849.6,855.6,1000
567.919,852.6,849.6,856.1999999999999,1200
608.422,852.6,850.8,856.1999999999999,1100
653.4171,852.6,849.6,858,1100
698.41010000000006,852.6,850.8,858,1100
698.8715,852.6,846.5999999999999,861.5999999999999,4200
701.9035,852.6,849,863.4000000000001,3800
739.9089,852.6,849.6,857.4,1500
766.9236,852.6,849,861,1500
780.8752,852.6,847.1999999999999,867,4600
821.914,852.6,849.6,864.6,1700
828.9004,852.6,849.6,864.6,4200
852.8612,852.6,849,854.4,1600
866.4111,852.6,851.4,859.2,1200
881.8839,852.6,849.6,858.6,1900
907.0493,852.6,850.8,864.6,1300
1010.9018,852.6,851.4,857.4,1400
1045.8868,852.6,850.8,858,1700
1049.8836,852.6,850.8,858.6,1700
1053.8791,852.6,850.8,858,1600
1083.8941,852.6,851.4,858,1200
1135.8817,852.6,851.4,858,1200
1139.8745,852.6,850.8,857.4,1200
1172.8858,852.6,850.8,859.8,1500
1180.8763,852.6,851.4,856.1999999999999,1400
1192.8558,852.6,849.6,857.4,1400
176.1205,853.8000000000001,844.8,864.6,2300
388.02,853.8000000000001,846.5999999999999,861,5400
410.0016,853.8000000000001,847.1999999999999,861,3700
450.8835,853.8000000000001,846,892.8000000000001,5100
453.9648,853.8000000000001,847.8000000000001,857.4,1400
476.9296,853.8000000000001,847.8000000000001,879.6,3100
494.9241,853.8000000000001,849.6,859.2,1300
525.9181,853.8000000000001,847.8000000000001,866.4,3600
543.9129,853.8000000000001,849.6,861.5999999999999,1600
551.4462,853.8000000000001,851.4,857.4,1000
558.9317,853.8000000000001,849,864.6,6700
604.4291,853.8000000000001,850.8,858.6,1100
607.9206,853.8000000000001,847.8000000000001,865.2,5100
608.8783,853.8000000000001,847.8000000000001,864.6,2200
611.9143,853.8000000000001,847.8000000000001,861.5999999999999,4000
629.9102,853.8000000000001,849.6,861,1400
649.9227,853.8000000000001,849.6,858,1500
654.921,853.8000000000001,851.4,858.6,5600
656.909,853.8000000000001,847.8000000000001,862.8000000000001,4200
661.0414,853.8000000000001,849,871.1999999999999,3400
682.8901,853.8000000000001,850.8,859.8,1200
690.4242,853.8000000000001,849.6,864.6,1500
694.4188,853.8000000000001,849.6,857.4,1200
723.8918,853.8000000000001,849,856.1999999999999,1200
735.4207,853.8000000000001,850.8,864.6,1300
787.9011,853.8000000000001,849,864,3100
877.8877,853.8000000000001,849.6,862.8000000000001,2400
911.9065,853.8000000000001,851.4,859.2,1600
918.8919,853.8000000000001,849,863.4000000000001,2700
990.9084,853.8000000000001,850.8,860.4,3000
1000.8945,853.8000000000001,849.6,865.2,2600
1018.8936,853.8000000000001,850.8,855.6,2000
1082.8973,853.8000000000001,849.6,858.6,2400
1098.8732,853.8000000000001,850.8,858.6,1600
1102.8654,853.8000000000001,849.6,858.6,1700
1127.892,853.8000000000001,850.8,861,1900
1131.8874,853.8000000000001,850.8,860.4,1700
1177.8805,853.8000000000001,850.8,856.1999999999999,1200
1184.868,853.8000000000001,849.6,861,1500
128.9524,854.4,841.8,904.2,33000
332.9497,854.4,844.8,895.2,8000
346.8997,854.4,843.6,897.6,9500
414.952,854.4,846,892.8000000000001,6600
468.9455,854.4,849,884.4,2900
496.9543,854.4,846,892.8000000000001,11000
535.9702,854.4,849.6,865.2,2000
566.9197,854.4,847.8000000000001,862.8000000000001,4900
576.9265,854.4,849,863.4000000000001,1600
578.9562,854.4,846.5999999999999,890.4,8800
600.4353,854.4,850.8,865.2,1500
649.4237,854.4,849.6,862.8000000000001,1500
666.9155,854.4,849.6,879,2000
731.4256,854.4,850.8,865.2,1800
743.0446,854.4,849.6,867,2100
758.9347,854.4,852,874.2,2500
764.8904,854.4,851.4,857.4,1300
780.4161,854.4,850.8,861,1200
783.9072,854.4,849,863.4000000000001,3700
797.9118,854.4,851.4,856.1999999999999,1500
846.8965,854.4,849.6,859.8,1300
869.9032,854.4,849,864,3300
955.8994,854.4,849.6,864,2100
963.8855,854.4,849.6,861.5999999999999,1900
1034.4092,854.4,852.6,861.5999999999999,1000
1038.8977,854.4,850.8,855.6,1700
1176.8814,854.4,849.6,864,2400
62.9812,855,847.8000000000001,886.1999999999999,1100
344.9819,855,846.5999999999999,890.4,1400
407.0471,855,849,866.4,2100
489.0491,855,849.6,866.4,2000
539.4662,855,851.4,863.4000000000001,1500
547.4537,855,850.8,877.1999999999999,2000
588.4547,855,850.8,879.6,2700
592.9048,855,847.1999999999999,889.2,5100
600.9357,855,849,859.2,1800
606.9545,855,850.8,866.4,1000
625.915,855,849.6,877.1999999999999,2500
637.8967,855,849,859.2,1500
660.9591,855,847.1999999999999,875.4,5000
674.9081,855,847.1999999999999,889.2,8400
707.919,855,849.6,867.6,1800
748.9195,855,850.8,872.4,2000
787.9678,855,850.8,858.6,1400
821.416,855,850.8,865.2,1200
838.9151,855,849,861,5400
862.8811,855,847.8000000000001,868.2,4400
907.4107,855,851.4,859.2,1000
1169.897,855,851.4,856.1999999999999,2200
197.0995,855.6,846,874.2,6800
497.9628,855.6,847.8000000000001,885.6,7100
535.9267,855.6,850.8,862.8000000000001,1500
584.9138,855.6,849.6,869.4,2000
588.9522,855.6,851.4,865.2,1900
595.9397,855.6,847.8000000000001,888.6,9600
742.9611,855.6,850.8,865.2,4000
809.0731,855.6,849.6,869.4,2900
1071.9194,855.6,850.8,858,3200
1075.9127,855.6,852.6,859.8,1500
1124.886,855.6,851.4,858,1200
540.9516,856.1999999999999,846.5999999999999,862.8000000000001,7800
571.0521,856.1999999999999,849.6,865.8,2000
579.9651,856.1999999999999,847.8000000000001,883.2,9100
580.4678,856.1999999999999,851.4,867.6,1800
653.0557,856.1999999999999,849.6,867,2000
658.9306,856.1999999999999,849.6,864.6,1400
698.9049,856.1999999999999,855,860.4,1600
699.9309,856.1999999999999,852,859.2,1300
715.9052,856.1999999999999,850.8,865.8,1700
736.9234,856.1999999999999,852,858,6600
817.0597,856.1999999999999,851.4,865.2,1500
850.9357,856.1999999999999,850.8,858,2700
875.1014,856.1999999999999,850.8,867.6,2500
1024.906,856.1999999999999,852.6,861.5999999999999,2400
179.0892,857.4,847.1999999999999,865.8,2600
219.0814,857.4,846.5999999999999,874.8,12000
505.9505,857.4,849,887.4,6800
587.9532,857.4,849,885.6,11000
604.9246,857.4,849.6,863.4000000000001,1600
614.8884,857.4,847.1999999999999,889.8,4500
621.4702,857.4,851.4,866.4,2000
662.963,857.4,850.8,861,1300
735.0569,857.4,850.8,866.4,1900
793.9169,857.4,851.4,858.6,1700
858.9241,857.4,855.6,861,1900
942.9005,857.4,849.6,875.4,3300
1068.942,857.4,853.8000000000001,858.6,2100
1198.9107,857.4,852,858.6,1500
185.1138,858,841.8,902.4,3500
293.961,858,847.1999999999999,888.6,3300
301.0839,858,849,867,1800
399.06,858,847.8000000000001,871.8,4900
428.9015,858,844.8,895.8,7800
457.9659,858,846.5999999999999,890.4,8400
532.886,858,846,891.5999999999999,7000
669.9561,858,849.6,884.4,13000
688.9563,858,850.8,867.6,1200
769.9496,858,852.6,860.4,1200
772.9253,858,856.1999999999999,863.4000000000001,1700
852.9609,858,851.4,870.6,1200
891.0755,858,850.8,868.2,1900
910.9979,858,856.1999999999999,874.2,1600
950.9723,858,849,883.2,6500
985.9198,858,852,860.4,2000
144.9834,858.6,846,890.4,4800
383.0863,858.6,847.1999999999999,874.2,11000
384.0886,858.6,850.8,864.6,1200
465.0887,858.6,847.8000000000001,871.1999999999999,5800
510.9032,858.6,846.5999999999999,890.4,5300
568.9882,858.6,852.6,864.6,1300
605.9478,858.6,851.4,869.4,1600
629.4566,858.6,850.8,877.8000000000001,3000
638.9933,858.6,851.4,874.2,1700
645.0674,858.6,849,873,6300
650.4898,858.6,852,873,3500
661.9683,858.6,849,882.6,9200
662.4714,858.6,851.4,874.2,2100
670.4573,858.6,850.8,879,3300
687.9493,858.6,852.6,869.4,1800
712.0995,858.6,852.6,864.6,1100
727.0702,858.6,849.6,870,3600
770.9589,858.6,850.8,859.8,1500
786.9713,858.6,851.4,880.2,8500
793.0991,858.6,849.6,867.6,3800
860.8971,858.6,850.8,879,4300
967.9471,858.6,851.4,859.8,1500
1030.9113,858.6,857.4,861.5999999999999,1200
1032.9779,858.6,850.8,879,3400
467.0982,859.2,846.5999999999999,889.2,1600
472.9922,859.2,847.1999999999999,882.6,6500
481.0626,859.2,849,869.4,2400
539.9679,859.2,847.1999999999999,889.8,14000
547.0908,859.2,847.8000000000001,871.1999999999999,8300
548.0938,859.2,851.4,865.2,1500
556.9908,859.2,849.6,868.2,1300
608.9871,859.2,849.6,880.8,14000
629.0936,859.2,849,871.8,9600
649.9885,859.2,849.6,879.6,13000
696.8914,859.2,847.1999999999999,886.8,4800
711.0961,859.2,849,870.6,5300
711.4581,859.2,850.8,880.2,3600
752.4607,859.2,851.4,880.2,3900
801.448,859.2,851.4,882.6,3800
803.004,859.2,853.8000000000001,861.5999999999999,1900
824.9658,859.2,858,864.6,1600
846.0185,859.2,852.6,874.2,2100
895.9955,859.2,852,872.4,6600
936.9972,859.2,852,874.2,6400
1018.9982,859.2,852.6,870,4000
1142.0006,859.2,857.4,866.4,1600
1191.4939,859.2,858,869.4,1600
226.9864,859.8,844.2,897.6,20000
375.9634,859.8,847.1999999999999,889.2,4100
523.9447,859.8,851.4,870,1300
526.9845,859.8,849.6,880.8,12000
541.1164,859.8,852,877.8000000000001,1100
563.0651,859.8,849,874.2,4900
567.9858,859.8,849.6,880.2,17000
620.9683,859.8,846,892.8000000000001,110000
646.0703,859.8,850.8,865.2,1100
761.5139,859.8,854.4,871.8,1800
764.0181,859.8,852,874.2,2000
793.461,859.8,851.4,880.2,4400
854.9937,859.8,852,875.4,8200
863.9824,859.8,852.6,875.4,3000
937.4992,859.8,854.4,870.6,2200
973.0778,859.8,850.8,867.6,1500
977.9979,859.8,854.4,872.4,4300
978.5002,859.8,854.4,869.4,1900
998.9219,859.8,856.1999999999999,861,3300
1059.9991,859.8,853.8000000000001,869.4,3000
1076.9612,859.8,854.4,876.5999999999999,3700
1105.4969,859.8,854.4,875.4,2300
1109.4908,859.8,855,871.8,2300
1195.9852,859.8,853.8000000000001,877.8000000000001,3800
292.958,860.4,844.2,896.4,59000
456.9628,860.4,844.8,895.2,87000
555.4405,860.4,850.8,881.4,1300
568.4878,860.4,851.4,876.5999999999999,4500
617.9747,860.4,851.4,877.8000000000001,2900
630.0973,860.4,850.8,866.4,1600
650.9888,860.4,854.4,871.1999999999999,1100
703.4724,860.4,851.4,876.5999999999999,2600
740.4795,860.4,851.4,879.6,6000
813.994,860.4,851.4,875.4,8900
843.5156,860.4,854.4,871.8,2900
896.9931,860.4,856.1999999999999,865.8,1400
924.9465,860.4,858,862.8000000000001,3100
957.1049,860.4,852.6,864.6,1300
986.981,860.4,855.6,871.8,2600
1007.5235,860.4,855,865.8,1500
1048.523,860.4,855,865.8,1200
1098.0054,860.4,858.6,870.6,1200
241.0661,861,847.1999999999999,877.8000000000001,1300
500.9878,861,849.6,876.5999999999999,2000
518.0101,861,852,876,2200
576.973,861,851.4,879.6,3000
600.0115,861,852,876,2200
609.4883,861,851.4,873,3600
690.9894,861,850.8,879,12000
691.4913,861,852,873,3300
702.971,861,846.5999999999999,892.1999999999999,110000
704.9688,861,849.6,881.4,7100
720.0096,861,852,874.8,5000
720.512,861,855.6,870,1400
732.4924,861,852,872.4,3700
743.9708,861,849.6,883.2,11000
751.958,861,849.6,883.8000000000001,13000
759.9453,861,849.6,885.6,12000
772.9923,861,851.4,876.5999999999999,10000
773.9916,861,855,865.8,1300
778.8948,861,847.8000000000001,881.4,4700
822.979,861,853.8000000000001,876,3100
855.4967,861,853.8000000000001,872.4,2600
884.5166,861,854.4,871.1999999999999,2500
896.4974,861,854.4,871.8,2700
904.9811,861,854.4,876,2900
912.9699,861,852.6,877.8000000000001,4500
945.4871,861,853.8000000000001,874.8,4200
945.9845,861,857.4,872.4,2600
1016.9567,861,859.8,870.6,1100
1027.9837,861,855,871.8,2100
1048.0186,861,858,864.6,3200
1057.0007,861,858,868.2,1500
1060.5017,861,855.6,867,1300
1084.4632,861,853.8000000000001,879.6,3400
1117.9702,861,856.1999999999999,873,2800
1149.9876,861,854.4,869.4,3600
1190.9891,861,854.4,869.4,3200
1199.4816,861,857.4,871.8,1800
271.0012,861.5999999999999,847.1999999999999,890.4,12000
582.9899,861.5999999999999,849,876.5999999999999,2000
678.4446,861.5999999999999,850.8,882.6,2700
699.478,861.5999999999999,852,877.8000000000001,6200
728.4978,861.5999999999999,855,874.2,2200
731.9902,861.5999999999999,850.8,879,12000
739.9784,861.5999999999999,850.8,882.6,20000
