mz,rt,rtmin,rtmax,n_glc
297.1345,115.8,112.2,177,21000000
298.1379,115.8,112.2,180.6,3300000
303.1088,115.8,112.2,131.4,290000
313.1295,115.8,98.39999999999999,134.4,920000
317.1245,115.8,102,122.4,180000
334.1146,115.8,109.2,124.19999999999999,260000
335.1084,115.8,109.2,124.19999999999999,530000
351.0335,115.8,112.2,134.4,3600000
452.2787,115.8,112.2,127.8,4600000
230.9802,117.6,114,134.4,330000
232.9755,117.6,114,138,5000000
315.2543,117.6,115.8,131.4,57000
411.2252,117.6,115.8,134.4,83000
750.5304,117.6,115.8,127.8,47000
184.0103,119.4,115.8,127.8,330000
215.9602,119.4,115.8,136.2,650000
233.9761,119.4,115.8,138,110000
415.217,119.4,117.6,131.4,120000
437.241,119.4,114,158.4,590000
198.9449,120.6,117.6,129.60000000000002,60000
337.2391,120.6,119.4,131.4,45000
438.2443,120.6,115.8,141.6,130000
396.9819,122.4,117.6,134.4,99000
355.056,124.19999999999999,120.6,136.2,94000
208.9311,126,117.6,132.6,110000
218.9599,126,117.6,129.60000000000002,64000
237.077,127.8,119.4,136.2,56000
240.0595,127.8,120.6,143.4,50000
203.0021,129.60000000000002,117.6,144.60000000000002,230000
391.2258,129.60000000000002,126,141.6,67000
417.2413,129.60000000000002,119.4,131.4,52000
223.0977,131.4,126,138,46000
272.1195,131.4,119.4,134.4,60000
273.0923,131.4,127.8,141.6,54000
304.2365,131.4,124.19999999999999,151.79999999999998,66000
331.1401,131.4,122.4,138,64000
368.9769,131.4,117.6,134.4,92000
821.5757,131.4,120.6,144.60000000000002,71000
93.5619,132.6,117.6,143.4,43000
273.1274,132.6,122.4,148.20000000000002,750000
313.2387,132.6,124.19999999999999,138,89000
375.2427,132.6,127.8,144.60000000000002,220000
420.2508,132.6,122.4,150,240000
866.5394,132.6,127.8,154.8,100000
429.0806,134.4,126,136.2,41000
491.2396,134.4,124.19999999999999,138,76000
538.3352,134.4,122.4,141.6,53000
766.54,134.4,132.6,144.60000000000002,78000
821.6022,134.4,127.8,139.8,59000
120.9013,136.2,115.8,151.79999999999998,500000
173.9948,136.2,117.6,141.6,90000
224.8945,136.2,117.6,150,100000
253.1083,136.2,132.6,150,66000
275.1502,136.2,124.19999999999999,144.60000000000002,68000
349.1235,136.2,124.19999999999999,143.4,140000
370.2788,136.2,122.4,144.60000000000002,69000
377.2335,136.2,120.6,138,58000
436.2731,136.2,117.6,144.60000000000002,87000
500.2274,136.2,131.4,158.4,75000
730.5401,136.2,134.4,153.6,66000
764.5241,136.2,122.4,153.6,150000
820.5727,136.2,122.4,150,170000
865.5801,136.2,127.8,150,100000
164.8911,138,119.4,146.4,77000
174.9873,138,119.4,146.4,64000
202.0909,138,126,143.4,49000
215.9973,138,117.6,162,140000
283.1107,138,126,143.4,72000
328.2365,138,119.4,150,94000
806.5562,138,132.6,146.4,58000
828.5774,138,132.6,150,85000
846.5876,138,124.19999999999999,150,90000
116.9072,139.8,115.8,151.79999999999998,1400000
118.9042,139.8,115.8,151.79999999999998,1400000
160.897,139.8,117.6,162,250000
162.8941,139.8,117.6,162,230000
273.6291,139.8,122.4,146.4,220000
274.1252,139.8,127.8,143.4,79000
309.2801,139.8,124.19999999999999,150,130000
315.145,139.8,132.6,151.79999999999998,66000
504.3086,139.8,120.6,150,370000
505.3118,139.8,134.4,148.20000000000002,99000
697.3925,139.8,119.4,148.20000000000002,210000
723.5171,139.8,134.4,150,77000
743.5439,139.8,129.60000000000002,150,86000
812.5452,139.8,134.4,150,71000
838.5611,139.8,127.8,150,140000
864.5769,139.8,124.19999999999999,150,170000
891.5959,139.8,115.8,148.20000000000002,73000
129.0579,141.6,132.6,148.20000000000002,190000
222.8975,141.6,119.4,151.79999999999998,100000
254.2209,141.6,120.6,150,130000
271.0825,141.6,127.8,143.4,52000
281.2488,141.6,124.19999999999999,150,2700000
303.2331,141.6,124.19999999999999,150,300000
307.2644,141.6,126,150,64000
313.0787,141.6,117.6,148.20000000000002,110000
327.2332,141.6,122.4,150,380000
329.2488,141.6,124.19999999999999,148.20000000000002,110000
334.1146,141.6,124.19999999999999,150,85000
355.0559,141.6,139.8,150,81000
359.223,141.6,126,150,72000
418.2543,141.6,138,151.79999999999998,50000
441.1499,141.6,119.4,151.79999999999998,170000
474.2218,141.6,122.4,150,290000
543.3657,141.6,134.4,158.4,89000
699.4977,141.6,132.6,150,64000
765.5279,141.6,134.4,151.79999999999998,69000
772.5306,141.6,136.2,146.4,55000
774.5662,141.6,119.4,151.79999999999998,99000
802.5806,141.6,122.4,148.20000000000002,97000
803.6011,141.6,119.4,146.4,81000
804.6134,141.6,119.4,146.4,180000
826.5445,141.6,124.19999999999999,144.60000000000002,130000
828.6134,141.6,134.4,148.20000000000002,75000
840.5772,141.6,124.19999999999999,150,330000
852.6135,141.6,129.60000000000002,150,71000
90.7313,143.4,129.60000000000002,148.20000000000002,51000
90.9553,143.4,127.8,150,70000
239.129,143.4,141.6,153.6,54000
255.239,143.4,134.4,144.60000000000002,120000
299.0265,143.4,138,148.20000000000002,54000
305.2488,143.4,124.19999999999999,148.20000000000002,130000
313.1657,143.4,120.6,150,55000
442.1532,143.4,136.2,150,65000
744.5561,143.4,119.4,150,170000
771.5307,143.4,141.6,151.79999999999998,52000
788.5246,143.4,136.2,151.79999999999998,59000
789.5491,143.4,122.4,150,230000
804.5772,143.4,119.4,151.79999999999998,550000
827.5476,143.4,131.4,144.60000000000002,68000
839.5647,143.4,126,150,96000
842.5928,143.4,124.19999999999999,148.20000000000002,470000
845.6118,143.4,126,150,450000
846.6137,143.4,134.4,148.20000000000002,120000
190.0623,144.60000000000002,143.4,154.8,210000
207.0889,144.60000000000002,141.6,154.8,180000
210.0885,144.60000000000002,143.4,153.6,110000
219.0889,144.60000000000002,141.6,154.8,290000
256.0841,144.60000000000002,141.6,153.6,140000
280.2365,144.60000000000002,126,151.79999999999998,73000
327.1451,144.60000000000002,139.8,153.6,69000
329.1609,144.60000000000002,139.8,151.79999999999998,41000
353.0491,144.60000000000002,117.6,151.79999999999998,5600000
356.0482,144.60000000000002,141.6,151.79999999999998,52000
464.3151,144.60000000000002,131.4,153.6,130000
748.5298,144.60000000000002,120.6,148.20000000000002,130000
815.5646,144.60000000000002,124.19999999999999,150,81000
892.6084,144.60000000000002,122.4,150,82000
257.2374,146.4,122.4,151.79999999999998,58000
281.1249,146.4,139.8,150,53000
329.2337,146.4,119.4,151.79999999999998,84000
671.4665,146.4,129.60000000000002,150,80000
716.5245,146.4,124.19999999999999,151.79999999999998,310000
717.5279,146.4,117.6,150,150000
722.5139,146.4,122.4,150,180000
736.5144,146.4,126,153.6,210000
740.5244,146.4,132.6,150,73000
746.5143,146.4,127.8,150,170000
779.5647,146.4,134.4,153.6,82000
788.5457,146.4,124.19999999999999,151.79999999999998,550000
793.5448,146.4,127.8,148.20000000000002,90000
714.5088,148.20000000000002,126,153.6,150000
260.1154,150,143.4,154.8,120000
270.1109,150,143.4,153.6,140000
297.1107,150,143.4,153.6,86000
760.5701,150,134.4,156.6,97000
81.0458,151.79999999999998,143.4,154.8,500000
94.0411,151.79999999999998,143.4,154.8,300000
107.0381,151.79999999999998,143.4,154.8,540000
108.0397,151.79999999999998,143.4,154.8,120000
108.0568,151.79999999999998,141.6,154.8,470000
111.0565,151.79999999999998,143.4,154.8,240000
116.0255,151.79999999999998,143.4,154.8,1400000
117.0288,151.79999999999998,143.4,154.8,52000
119.0363,151.79999999999998,143.4,154.8,430000
119.0615,151.79999999999998,143.4,154.8,190000
124.0517,151.79999999999998,143.4,154.8,3600000
124.0598,151.79999999999998,143.4,154.8,92000
125.055,151.79999999999998,141.6,154.8,180000
132.0397,151.79999999999998,143.4,154.8,120000
132.0568,151.79999999999998,143.4,154.8,3400000
133.0601,151.79999999999998,143.4,154.8,250000
137.0721,151.79999999999998,143.4,154.8,110000
139.0707,151.79999999999998,143.4,154.8,71000
146.0473,151.79999999999998,143.4,154.8,150000
146.0724,151.79999999999998,143.4,154.8,720000
148.071,151.79999999999998,143.4,154.8,110000
149.0833,151.79999999999998,143.4,154.8,140000
155.0364,151.79999999999998,143.4,154.8,260000
156.0568,151.79999999999998,143.4,154.8,330000
157.052,151.79999999999998,143.4,154.8,1700000
158.0473,151.79999999999998,143.4,154.8,380000
158.0724,151.79999999999998,143.4,154.8,220000
160.071,151.79999999999998,143.4,156.6,150000
164.083,151.79999999999998,143.4,154.8,310000
169.052,151.79999999999998,143.4,154.8,290000
170.0724,151.79999999999998,143.4,154.8,120000
171.0775,151.79999999999998,144.60000000000002,154.8,100000
173.0833,151.79999999999998,143.4,154.8,670000
175.0626,151.79999999999998,143.4,154.8,790000
176.0579,151.79999999999998,143.4,154.8,140000
176.083,151.79999999999998,143.4,154.8,160000
182.0473,151.79999999999998,143.4,154.8,120000
183.0677,151.79999999999998,143.4,154.8,400000
185.0834,151.79999999999998,143.4,154.8,460000
188.083,151.79999999999998,144.60000000000002,154.8,100000
189.0783,151.79999999999998,143.4,154.8,630000
190.0735,151.79999999999998,143.4,154.8,330000
191.0939,151.79999999999998,143.4,154.8,280000
192.078,151.79999999999998,143.4,154.8,310000
196.063,151.79999999999998,143.4,154.8,270000
205.0732,151.79999999999998,143.4,154.8,480000
208.063,151.79999999999998,143.4,154.8,96000
210.0787,151.79999999999998,143.4,154.8,580000
211.0739,151.79999999999998,143.4,154.8,290000
212.0943,151.79999999999998,143.4,154.8,550000
213.0895,151.79999999999998,143.4,156.6,750000
214.0736,151.79999999999998,143.4,154.8,380000
214.11,151.79999999999998,143.4,154.8,160000
215.1051,151.79999999999998,143.4,154.8,150000
216.0892,151.79999999999998,141.6,154.8,560000
218.1048,151.79999999999998,143.4,154.8,220000
222.0787,151.79999999999998,143.4,154.8,220000
223.0739,151.79999999999998,143.4,154.8,400000
224.0943,151.79999999999998,141.6,154.8,390000
225.0896,151.79999999999998,143.4,156.6,1000000
226.0848,151.79999999999998,143.4,156.6,180000
226.11,151.79999999999998,143.4,156.6,220000
227.1052,151.79999999999998,143.4,156.6,460000
230.1049,151.79999999999998,143.4,154.8,330000
231.1001,151.79999999999998,143.4,154.8,140000
236.0943,151.79999999999998,143.4,154.8,150000
237.0896,151.79999999999998,141.6,156.6,870000
238.0848,151.79999999999998,143.4,154.8,220000
239.1052,151.79999999999998,143.4,156.6,550000
240.1005,151.79999999999998,141.6,156.6,210000
242.1049,151.79999999999998,141.6,154.8,300000
243.1001,151.79999999999998,141.6,156.6,350000
249.0896,151.79999999999998,143.4,156.6,190000
250.0849,151.79999999999998,143.4,156.6,120000
251.1052,151.79999999999998,141.6,156.6,360000
252.1005,151.79999999999998,143.4,156.6,460000
253.1209,151.79999999999998,143.4,156.6,200000
257.1158,151.79999999999998,143.4,154.8,260000
262.0848,151.79999999999998,143.4,154.8,76000
263.1052,151.79999999999998,141.6,154.8,130000
264.1005,151.79999999999998,143.4,156.6,270000
265.1208,151.79999999999998,144.60000000000002,156.6,140000
266.1162,151.79999999999998,143.4,156.6,290000
269.1158,151.79999999999998,143.4,154.8,210000
278.1161,151.79999999999998,141.6,156.6,210000
280.1317,151.79999999999998,143.4,156.6,120000
282.111,151.79999999999998,144.60000000000002,154.8,190000
296.1266,151.79999999999998,143.4,154.8,120000
123.0677,153.6,143.4,154.8,230000
135.0677,153.6,143.4,154.8,400000
301.1661,154.8,131.4,162,100000
420.2508,154.8,150,162,200000
491.2396,154.8,148.20000000000002,162,140000
108.9963,156.6,150,162,120000
174.9873,156.6,146.4,160.2,130000
258.1535,156.6,136.2,162,150000
313.0787,156.6,148.20000000000002,162,160000
410.2219,156.6,146.4,162,210000
474.2218,156.6,150,162,370000
547.2623,156.6,151.79999999999998,162,120000
583.3607,156.6,131.4,225.6,1700000
794.5482,156.6,138,162,290000
826.59760000000006,156.6,127.8,162,210000
99.0564,158.4,148.20000000000002,162,1000000
143.1078,158.4,131.4,162,250000
172.9914,158.4,115.8,187.79999999999998,2500000
203.0021,158.4,144.60000000000002,162,360000
234.0885,158.4,143.4,162,100000
242.2208,158.4,136.2,162,130000
242.9415,158.4,146.4,162,260000
244.1378,158.4,127.8,166.79999999999998,380000
280.1351,158.4,150,162,250000
299.1415,158.4,144.60000000000002,160.2,110000
312.1722,158.4,120.6,162,380000
333.11130000000003,158.4,126,165.6,970000
375.2426,158.4,144.60000000000002,162,220000
375.2484,158.4,150,194.4,5700000
434.2664,158.4,150,175.8,2500000
456.2032,158.4,150,162,110000
467.3053,158.4,132.6,162,200000
766.5167,158.4,139.8,162,220000
767.5201,158.4,144.60000000000002,162,140000
792.5416,158.4,119.4,162,420000
818.5574,158.4,122.4,162,390000
820.5726,158.4,150,162,450000
94.9807,160.2,148.20000000000002,162,1400000
128.0103,160.2,153.6,165.6,2900000
171.1391,160.2,131.4,162,130000
187.0071,160.2,146.4,166.79999999999998,1700000
208.0729,160.2,146.4,165.6,3100000
213.9639,160.2,151.79999999999998,165.6,1000000
217.1081,160.2,146.4,162,260000
227.2018,160.2,127.8,184.2,2200000
241.2174,160.2,126,168.6,840000
253.2175,160.2,126,168.6,1200000
255.2331,160.2,124.19999999999999,184.2,26000000
256.2365,160.2,120.6,210,4600000
265.148,160.2,141.6,163.8,520000
269.1396,160.2,124.19999999999999,162,250000
270.1019,160.2,148.20000000000002,163.8,2100000
271.1553,160.2,148.20000000000002,162,90000
271.228,160.2,126,165.6,560000
273.1273,160.2,148.20000000000002,165.6,6300000
273.6291,160.2,146.4,170.39999999999998,1600000
277.1447,160.2,134.4,162,140000
281.2488,160.2,150,234,4700000
282.2521,160.2,124.19999999999999,187.79999999999998,920000
283.2644,160.2,122.4,174,16000000
284.2678,160.2,122.4,165.6,3400000
335.2231,160.2,131.4,162,180000
351.2175,160.2,151.79999999999998,162,92000
374.2451,160.2,150,175.8,24000000
435.2697,160.2,150,162,590000
473.2185,160.2,122.4,175.8,1700000
494.3618,160.2,148.20000000000002,162,120000
517.2554,160.2,150,162,160000
738.5086,160.2,124.19999999999999,162,260000
762.53,160.2,126,178.8,1300000
776.5457,160.2,126,165.6,720000
788.5457,160.2,151.79999999999998,213.6,1200000
790.5613,160.2,124.19999999999999,178.8,6100000
791.5647,160.2,122.4,196.2,2900000
816.577,160.2,122.4,228.6,3800000
817.5803,160.2,124.19999999999999,190.8,1800000
818.593,160.2,122.4,190.8,4300000
844.6085,160.2,126,223.8,2000000
845.6118,160.2,150,175.8,1000000
115.0765,162,114,198,1100000
171.0663,162,153.6,166.79999999999998,1000000
188.9864,162,150,201.6,3600000
202.0908,162,148.20000000000002,165.6,880000
207.0122,162,153.6,165.6,1800000
223.0286,162,122.4,177,890000
228.2051,162,119.4,168.6,370000
238.1086,162,153.6,165.6,590000
241.0732,162,117.6,170.39999999999998,9000000
242.0766,162,144.60000000000002,166.79999999999998,990000
243.0875,162,153.6,177,530000
277.0178,162,124.19999999999999,165.6,1500000
293.1761,162,146.4,166.79999999999998,900000
297.1531,162,143.4,165.6,740000
311.1688,162,122.4,165.6,2200000
313.1295,162,134.4,166.79999999999998,1500000
325.1845,162,122.4,165.6,2200000
339.2001,162,144.60000000000002,165.6,1100000
349.1061,162,138,165.6,530000
351.0334,162,134.4,165.6,15000000
352.0367,162,134.4,165.6,2800000
353.0292,162,150,174,620000
367.0647,162,138,178.8,1300000
414.2136,162,129.60000000000002,184.2,760000
437.2677,162,124.19999999999999,165.6,590000
473.283,162,143.4,165.6,790000
508.3413,162,117.6,168.6,4300000
538.3519,162,141.6,166.79999999999998,830000
565.363,162,146.4,165.6,900000
582.3695,162,153.6,165.6,520000
582.3782,162,119.4,168.6,14000000
583.3815,162,119.4,168.6,4400000
584.3842,162,117.6,165.6,560000
714.5089,162,153.6,166.79999999999998,410000
716.5243,162,151.79999999999998,165.6,620000
722.5138,162,150,166.79999999999998,670000
736.5141,162,153.6,166.79999999999998,410000
761.5825,162,129.60000000000002,166.79999999999998,660000
764.5241,162,153.6,165.6,440000
776.5821,162,117.6,165.6,790000
819.5961,162,124.19999999999999,180.6,2200000
830.5927,162,126,163.8,430000
864.5768,162,150,165.6,400000
116.9072,163.8,151.79999999999998,170.39999999999998,1700000
118.9042,163.8,151.79999999999998,168.6,1800000
120.9013,163.8,151.79999999999998,168.6,610000
129.0557,163.8,162,206.4,1200000000
130.0591,163.8,162,208.20000000000002,79000000
149.0609,163.8,119.4,177,1900000
171.1027,163.8,153.6,168.6,340000
182.0459,163.8,144.60000000000002,166.79999999999998,3200000
211.0589,163.8,150,170.39999999999998,3600000
217.0718,163.8,154.8,166.79999999999998,370000
229.0717,163.8,153.6,177,520000
229.1082,163.8,153.6,202.79999999999998,1200000
231.0874,163.8,156.6,172.20000000000002,600000
235.1202,163.8,136.2,166.79999999999998,2000000
239.0926,163.8,144.60000000000002,168.6,500000
241.1083,163.8,153.6,180.6,630000
242.1763,163.8,124.19999999999999,166.79999999999998,7400000
243.1239,163.8,148.20000000000002,190.8,460000
243.1796,163.8,122.4,165.6,1200000
245.0667,163.8,162,184.2,290000
255.0877,163.8,146.4,168.6,1700000
257.1032,163.8,151.79999999999998,166.79999999999998,790000
257.1395,163.8,150,166.79999999999998,520000
259.0824,163.8,151.79999999999998,180.6,430000
259.1188,163.8,144.60000000000002,192.6,500000
261.0981,163.8,162,192.6,350000
269.1032,163.8,148.20000000000002,178.8,550000
273.0981,163.8,146.4,180.6,470000
273.1344,163.8,127.8,168.6,580000
299.1502,163.8,143.4,165.6,590000
308.1869,163.8,154.8,165.6,360000
315.1452,163.8,154.8,166.79999999999998,290000
328.1848,163.8,153.6,165.6,400000
329.2336,163.8,151.79999999999998,166.79999999999998,460000
353.2335,163.8,124.19999999999999,165.6,460000
393.2284,163.8,151.79999999999998,166.79999999999998,420000
409.2362,163.8,124.19999999999999,178.8,1900000
435.252,163.8,127.8,177,2200000
436.2553,163.8,148.20000000000002,166.79999999999998,400000
457.2364,163.8,154.8,166.79999999999998,1200000
464.315,163.8,153.6,166.79999999999998,2500000
466.3305,163.8,129.60000000000002,168.6,1700000
492.3464,163.8,141.6,165.6,500000
498.2898,163.8,162,184.2,20000000
504.3085,163.8,150,166.79999999999998,1700000
505.312,163.8,151.79999999999998,166.79999999999998,400000
507.3288,163.8,119.4,166.79999999999998,830000
509.3447,163.8,119.4,168.6,1100000
528.31,163.8,151.79999999999998,166.79999999999998,840000
540.3675,163.8,150,174,3200000
541.3711,163.8,153.6,166.79999999999998,1000000
552.3313,163.8,120.6,166.79999999999998,2700000
556.3263,163.8,141.6,166.79999999999998,610000
556.3532,163.8,139.8,166.79999999999998,1300000
566.3832,163.8,127.8,166.79999999999998,1000000
568.3625,163.8,122.4,166.79999999999998,1700000
580.3626,163.8,119.4,168.6,8000000
602.347,163.8,122.4,165.6,680000
169.0482,165.6,144.60000000000002,166.79999999999998,260000
199.0977,165.6,156.6,168.6,320000
204.1242,165.6,153.6,166.79999999999998,560000
213.0769,165.6,156.6,177,720000
227.0925,165.6,153.6,206.4,1300000
260.0082,165.6,162,184.2,600000
287.1138,165.6,146.4,168.6,330000
466.2942,165.6,156.6,166.79999999999998,1200000
521.1164,165.6,162,178.8,590000
524.2997,165.6,163.8,187.79999999999998,1800000
553.3346,165.6,144.60000000000002,166.79999999999998,630000
135.971,166.79999999999998,165.6,177,380000
352.8745,166.79999999999998,165.6,178.8,680000
353.0585,166.79999999999998,165.6,190.8,3400000
353.0613,166.79999999999998,165.6,187.79999999999998,1300000
355.0448,166.79999999999998,163.8,192.6,20000000
356.0481,166.79999999999998,165.6,190.8,4600000
79.9566,168.6,165.6,182.4,440000
88.2628,168.6,165.6,190.8,1100000
183.0663,168.6,165.6,228.6,2500000
214.145,168.6,166.79999999999998,180.6,210000
353.0393,168.6,165.6,189,2200000
353.04880000000003,168.6,163.8,192.6,490000000
353.0561,168.6,165.6,187.79999999999998,2200000
353.2263,168.6,165.6,180.6,820000
